week_start,plant_id,raw_material_id,raw_material_requirement,raw_material_name,unit,unit_cost,lead_time_days,safety_stock_days,moq,opening_inventory,safety_stock,projected_inventory_before_receipt,planned_order_quantity,ending_inventory,purchase_cost
2025-09-01,P02,RM006,187748.15412,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-43233.28235199995,180000.0,136766.71764800005,21600.0
2025-09-08,P02,RM006,188447.90868,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-51681.191031999944,190000.0,138318.80896800006,22800.0
2025-09-15,P02,RM006,188668.57056,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-50349.76159199994,190000.0,139650.23840800006,22800.0
2025-09-22,P02,RM006,189541.5558,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-49891.31739199994,190000.0,140108.68260800006,22800.0
2025-09-29,P02,RM006,191843.71188,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-51735.02927199993,190000.0,138264.97072800007,22800.0
2025-10-06,P02,RM006,188163.52487999998,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-49898.55415199991,190000.0,140101.4458480001,22800.0
2025-10-13,P02,RM006,189271.63992000002,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-49170.194071999926,190000.0,140829.80592800007,22800.0
2025-10-20,P02,RM006,193038.88212,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-52209.07619199992,190000.0,137790.92380800008,22800.0
2025-10-27,P02,RM006,191228.26788,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-53437.34407199992,190000.0,136562.65592800008,22800.0
2025-11-03,P02,RM006,189594.2178,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-53031.56187199993,190000.0,136968.43812800007,22800.0
2025-11-10,P02,RM006,190281.6564,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-53313.21827199994,190000.0,136686.78172800006,22800.0
2025-11-17,P02,RM006,191468.37888,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-54781.597151999944,200000.0,145218.40284800006,24000.0
2025-11-24,P02,RM006,189066.45744,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-43848.05459199994,180000.0,136151.94540800006,21600.0
2025-12-01,P02,RM006,189394.57259999998,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-53242.62719199993,190000.0,136757.37280800007,22800.0
2025-12-08,P02,RM006,191050.14444,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-54292.77163199993,190000.0,135707.22836800007,22800.0
2025-12-15,P02,RM006,189897.28716,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-54190.05879199994,190000.0,135809.94120800006,22800.0
2025-12-22,P02,RM006,195214.46904,Label,unit,0.12,7,5,10000,150000,135324.67270920635,-59404.527831999934,200000.0,140595.47216800007,24000.0
2025-12-29,P02,RM006,115868.100576,Label,unit,0.12,7,5,10000,150000,135324.67270920635,24727.37159200007,120000.0,144727.37159200007,14400.0
2025-06-30,P02,RM007,10225.89383,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-4225.893830000001,12000.0,7774.106169999999,102000.0
2025-07-07,P02,RM007,11371.69045,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-3597.584280000001,11500.0,7902.415719999999,97750.0
2025-07-14,P02,RM007,11425.371869999999,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-3522.95615,11000.0,7477.04385,93500.0
2025-07-21,P02,RM007,11486.53493,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-4009.49108,11500.0,7490.50892,97750.0
2025-07-28,P02,RM007,11091.35253,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-3600.84361,11500.0,7899.15639,97750.0
2025-08-04,P02,RM007,10510.48427,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2611.3278800000007,10500.0,7888.672119999999,89250.0
2025-08-11,P02,RM007,10617.427239999999,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2728.75512,10500.0,7771.24488,89250.0
2025-08-18,P02,RM007,10491.037858,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2719.7929779999995,10500.0,7780.2070220000005,89250.0
2025-08-25,P02,RM007,10442.83403,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2662.6270079999995,10500.0,7837.3729920000005,89250.0
2025-09-01,P02,RM007,10369.07916,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2531.706167999999,10500.0,7968.293832000001,89250.0
2025-09-08,P02,RM007,10396.61789,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2428.3240579999983,10000.0,7571.675942000002,85000.0
2025-09-15,P02,RM007,10410.263570000001,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2838.5876279999993,10500.0,7661.412372000001,89250.0
2025-09-22,P02,RM007,10476.60829,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2815.1959179999994,10500.0,7684.804082000001,89250.0
2025-09-29,P02,RM007,10566.55323,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2881.749147999999,10500.0,7618.250852000001,89250.0
2025-10-06,P02,RM007,10396.49877,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2778.247917999999,10500.0,7721.752082000001,89250.0
2025-10-13,P02,RM007,10458.11366,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2736.361578,10500.0,7763.638422,89250.0
2025-10-20,P02,RM007,10624.4535,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2860.8150779999996,10500.0,7639.184922,89250.0
2025-10-27,P02,RM007,10539.07652,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2899.891598,10500.0,7600.108402,89250.0
2025-11-03,P02,RM007,10451.41063,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2851.3022280000005,10500.0,7648.6977719999995,89250.0
2025-11-10,P02,RM007,10502.41947,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2853.721698000001,10500.0,7646.278301999999,89250.0
2025-11-17,P02,RM007,10561.88539,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2915.6070880000007,10500.0,7584.392911999999,89250.0
2025-11-24,P02,RM007,10470.84269,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2886.449778,10500.0,7613.550222,89250.0
2025-12-01,P02,RM007,10466.99948,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2853.4492580000006,10500.0,7646.550741999999,89250.0
2025-12-08,P02,RM007,10581.09063,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2934.539888000001,10500.0,7565.460111999999,89250.0
2025-12-15,P02,RM007,10474.49375,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-2909.033638000001,10500.0,7590.966361999999,89250.0
2025-12-22,P02,RM007,10761.73212,Carton,unit,8.5,7,5,500,6000,7475.270404814815,-3170.7657580000014,11000.0,7829.234241999999,93500.0
2025-12-29,P02,RM007,6394.455544,Carton,unit,8.5,7,5,500,6000,7475.270404814815,1434.7786979999983,6500.0,7934.778697999998,55250.0
2025-06-30,P02,RM008,1082.5428796,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-382.5428796000001,1200.0,817.4571203999999,2640.0
2025-07-07,P02,RM008,1205.5124714,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-388.0553510000002,1200.0,811.9446489999998,2640.0
2025-07-14,P02,RM008,1211.4338192,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-399.4891702000002,1200.0,800.5108297999998,2640.0
2025-07-21,P02,RM008,1218.648242,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-418.1374122000002,1300.0,881.8625877999998,2860.0000000000005
2025-07-28,P02,RM008,1175.8137288,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-293.95114100000023,1100.0,806.0488589999998,2420.0
2025-08-04,P02,RM008,1114.7740266,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-308.7251676000003,1200.0,891.2748323999997,2640.0
2025-08-11,P02,RM008,1125.0511946,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-233.77636220000022,1100.0,866.2236377999998,2420.0
2025-08-18,P02,RM008,1111.8104418,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-245.58680400000026,1100.0,854.4131959999997,2420.0
2025-08-25,P02,RM008,1106.5575204,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-252.1443244000002,1100.0,847.8556755999998,2420.0
2025-09-01,P02,RM008,1098.2993688,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-250.4436932000001,1100.0,849.5563067999999,2420.0
2025-09-08,P02,RM008,1100.8723686,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-251.31606180000017,1100.0,848.6839381999998,2420.0
2025-09-15,P02,RM008,1102.2353984000001,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-253.5514602000003,1100.0,846.4485397999997,2420.0
2025-09-22,P02,RM008,1110.0135566,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-263.5650168000002,1100.0,836.4349831999998,2420.0
2025-09-29,P02,RM008,1118.265032,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-281.8300488000002,1100.0,818.1699511999998,2420.0
2025-10-06,P02,RM008,1101.6507119999999,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-283.4807608000001,1100.0,816.5192391999999,2420.0
2025-10-13,P02,RM008,1107.9338008,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-291.41456160000007,1100.0,808.5854383999999,2420.0
2025-10-20,P02,RM008,1123.6918122,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-315.10637380000003,1200.0,884.8936262,2640.0
2025-10-27,P02,RM008,1115.3412202,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-230.44759399999998,1100.0,869.552406,2420.0
2025-11-03,P02,RM008,1106.2460156,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-236.69360959999995,1100.0,863.3063904,2420.0
2025-11-10,P02,RM008,1112.1952268,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-248.88883639999995,1100.0,851.1111636,2420.0
2025-11-17,P02,RM008,1118.4857156,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-267.374552,1100.0,832.625448,2420.0
2025-11-24,P02,RM008,1110.0828352,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-277.4573872000001,1100.0,822.5426127999999,2420.0
2025-12-01,P02,RM008,1109.179693,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-286.6370802000001,1100.0,813.3629197999999,2420.0
2025-12-08,P02,RM008,1122.5274984,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-309.16457860000014,1200.0,890.8354213999999,2640.0
2025-12-15,P02,RM008,1109.0481922,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-218.21277080000004,1100.0,881.7872292,2420.0
2025-12-22,P02,RM008,1139.5620648,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,-257.77483559999996,1100.0,842.2251644,2420.0
2025-12-29,P02,RM008,677.06642534,Shrink Film,kg,2.2,7,5,100,700,791.9270174851852,165.15873906000002,700.0,865.15873906,1540.0000000000002
2025-06-30,P03,RM001,7872.875406,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,8127.124594,0.0,8127.124594,0.0
2025-07-07,P03,RM001,8779.487718,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-652.3631240000004,6500.0,5847.636876,4225.0
2025-07-14,P03,RM001,8941.089459,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-3093.452583000001,9000.0,5906.547416999999,5850.0
2025-07-21,P03,RM001,8775.294552,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2868.7471350000005,9000.0,6131.2528649999995,5850.0
2025-07-28,P03,RM001,8451.022058999999,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2319.7691939999995,8500.0,6180.2308060000005,5525.0
2025-08-04,P03,RM001,8042.268978,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-1862.0381719999996,8000.0,6137.961828,5200.0
2025-08-11,P03,RM001,8404.087494,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2266.125665999999,8000.0,5733.874334000001,5200.0
2025-08-18,P03,RM001,7965.5004690000005,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2231.6261349999995,8000.0,5768.3738650000005,5200.0
2025-08-25,P03,RM001,7838.05146,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2069.677594999999,8000.0,5930.322405000001,5200.0
2025-09-01,P03,RM001,7843.245102,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-1912.922696999999,8000.0,6087.077303000001,5200.0
2025-09-08,P03,RM001,7747.9003379999995,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-1660.8230349999985,7500.0,5839.1769650000015,4875.0
2025-09-15,P03,RM001,7959.889287,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2120.7123219999985,8000.0,5879.2876780000015,5200.0
2025-09-22,P03,RM001,7949.074194,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2069.7865159999983,8000.0,5930.213484000002,5200.0
2025-09-29,P03,RM001,8074.34748,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2144.1339959999987,8000.0,5855.866004000001,5200.0
2025-10-06,P03,RM001,7931.923677000001,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2076.0576729999993,8000.0,5923.942327000001,5200.0
2025-10-13,P03,RM001,7920.512784,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-1996.570456999999,8000.0,6003.429543000001,5200.0
2025-10-20,P03,RM001,8240.677509000001,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2237.247966,8000.0,5762.752034,5200.0
2025-10-27,P03,RM001,8023.491021,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2260.7389869999997,8000.0,5739.261013,5200.0
2025-11-03,P03,RM001,8152.038033,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2412.7770199999995,8500.0,6087.2229800000005,5525.0
2025-11-10,P03,RM001,8141.687529,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2054.4645489999994,8000.0,5945.535451000001,5200.0
2025-11-17,P03,RM001,8053.42005,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2107.884598999999,8000.0,5892.115401000001,5200.0
2025-11-24,P03,RM001,8171.941872,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2279.8264709999994,8500.0,6220.173529000001,5525.0
2025-12-01,P03,RM001,8101.857882,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-1881.6843529999996,8000.0,6118.315647,5200.0
2025-12-08,P03,RM001,8219.09463,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2100.7789829999992,8000.0,5899.221017000001,5200.0
2025-12-15,P03,RM001,7972.628495999999,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2073.4074789999986,8000.0,5926.592521000001,5200.0
2025-12-22,P03,RM001,8268.351033,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,-2341.7585119999994,8500.0,6158.241488000001,5525.0
2025-12-29,P03,RM001,4724.8893354,Sugar,kg,0.65,7,5,500,16000,5729.276398079365,1433.3521526000004,4500.0,5933.3521526,2925.0
2025-06-30,P03,RM002,1576.2510532,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,1423.7489468,200.0,1623.7489468,900.0
2025-07-07,P03,RM002,1757.0670526,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,-133.31810579999978,1800.0,1666.6818942000002,8100.0
2025-07-14,P03,RM002,1789.9394031999998,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,-123.25750899999957,1800.0,1676.7424910000004,8100.0
2025-07-21,P03,RM002,1759.4180084999998,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,-82.67551749999939,1700.0,1617.3244825000006,7650.0
2025-07-28,P03,RM002,1692.6630022,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,-75.33851969999932,1700.0,1624.6614803000007,7650.0
2025-08-04,P03,RM002,1609.7138656,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,14.947614700000713,1600.0,1614.9476147000007,7200.0
2025-08-11,P03,RM002,1683.0092462,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,-68.0616314999993,1700.0,1631.9383685000007,7650.0
2025-08-18,P03,RM002,1594.4184510999999,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,37.51991740000085,1600.0,1637.5199174000008,7200.0
2025-08-25,P03,RM002,1570.0278088999999,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,67.492108500001,1600.0,1667.492108500001,7200.0
2025-09-01,P03,RM002,1571.0490528,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,96.44305570000097,1600.0,1696.443055700001,7200.0
2025-09-08,P03,RM002,1551.4405281,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,145.00252760000103,1500.0,1645.002527600001,6750.0
2025-09-15,P03,RM002,1592.6817411,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,52.32078650000108,1600.0,1652.320786500001,7200.0
2025-09-22,P03,RM002,1591.2967551,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,61.02403140000115,1600.0,1661.0240314000011,7200.0
2025-09-29,P03,RM002,1617.090808,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,43.933223400001225,1600.0,1643.9332234000012,7200.0
2025-10-06,P03,RM002,1587.7340861999999,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,56.19913720000136,1600.0,1656.1991372000014,7200.0
2025-10-13,P03,RM002,1585.8402689,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,70.3588683000014,1600.0,1670.3588683000014,7200.0
2025-10-20,P03,RM002,1648.6728545,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,21.68601380000132,1600.0,1621.6860138000013,7200.0
2025-10-27,P03,RM002,1605.7550095000001,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,15.931004300001177,1600.0,1615.9310043000012,7200.0
2025-11-03,P03,RM002,1630.4123481,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,-14.48134379999874,1700.0,1685.5186562000013,7650.0
2025-11-10,P03,RM002,1628.9231622999998,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,56.59549390000143,1600.0,1656.5954939000014,7200.0
2025-11-17,P03,RM002,1611.811714,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,44.78377990000149,1600.0,1644.7837799000015,7200.0
2025-11-24,P03,RM002,1636.1033043999998,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,8.680475500001648,1600.0,1608.6804755000016,7200.0
2025-12-01,P03,RM002,1621.294721,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,-12.614245499998333,1700.0,1687.3857545000017,7650.0
2025-12-08,P03,RM002,1644.8253300000001,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,42.560424500001545,1600.0,1642.5604245000015,7200.0
2025-12-15,P03,RM002,1597.7788084,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,44.781616100001656,1600.0,1644.7816161000017,7200.0
2025-12-22,P03,RM002,1655.6424367999998,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,-10.860820699998158,1700.0,1689.1391793000018,7650.0
2025-12-29,P03,RM002,945.7797571,Beverage Concentrate,kg,4.5,14,7,100,3000,1605.8015028814814,743.3594222000019,900.0,1643.359422200002,4050.0
2025-06-30,P03,RM003,70.8127265,CO2,kg,1.8,5,3,100,160,30.9168244836508,89.1872735,0.0,89.1872735,0.0
2025-07-07,P03,RM003,78.8929947,CO2,kg,1.8,5,3,100,160,30.9168244836508,10.2942788,100.0,110.2942788,180.0
2025-07-14,P03,RM003,80.43991985,CO2,kg,1.8,5,3,100,160,30.9168244836508,29.854358950000005,100.0,129.85435895,180.0
2025-07-21,P03,RM003,78.8469766,CO2,kg,1.8,5,3,100,160,30.9168244836508,51.00738235,0.0,51.00738235,0.0
2025-07-28,P03,RM003,76.09462295,CO2,kg,1.8,5,3,100,160,30.9168244836508,-25.0872406,100.0,74.9127594,180.0
2025-08-04,P03,RM003,72.39883209999999,CO2,kg,1.8,5,3,100,160,30.9168244836508,2.513927300000006,100.0,102.5139273,180.0
2025-08-11,P03,RM003,75.4594431,CO2,kg,1.8,5,3,100,160,30.9168244836508,27.054484200000005,100.0,127.0544842,180.0
2025-08-18,P03,RM003,71.63281305,CO2,kg,1.8,5,3,100,160,30.9168244836508,55.42167115000001,0.0,55.42167115000001,0.0
2025-08-25,P03,RM003,70.4620081,CO2,kg,1.8,5,3,100,160,30.9168244836508,-15.040336949999997,100.0,84.95966305,180.0
2025-09-01,P03,RM003,70.491934,CO2,kg,1.8,5,3,100,160,30.9168244836508,14.467729050000003,100.0,114.46772905,180.0
2025-09-08,P03,RM003,69.6583109,CO2,kg,1.8,5,3,100,160,30.9168244836508,44.80941815,0.0,44.80941815,0.0
2025-09-15,P03,RM003,71.48033705,CO2,kg,1.8,5,3,100,160,30.9168244836508,-26.670918900000004,100.0,73.3290811,180.0
2025-09-22,P03,RM003,71.415831,CO2,kg,1.8,5,3,100,160,30.9168244836508,1.913250099999999,100.0,101.9132501,180.0
2025-09-29,P03,RM003,72.5606484,CO2,kg,1.8,5,3,100,160,30.9168244836508,29.352601699999994,100.0,129.35260169999998,180.0
2025-10-06,P03,RM003,71.37412375,CO2,kg,1.8,5,3,100,160,30.9168244836508,57.978477949999984,0.0,57.978477949999984,0.0
2025-10-13,P03,RM003,71.3279234,CO2,kg,1.8,5,3,100,160,30.9168244836508,-13.349445450000019,100.0,86.65055454999998,180.0
2025-10-20,P03,RM003,74.18615975,CO2,kg,1.8,5,3,100,160,30.9168244836508,12.46439479999998,100.0,112.46439479999998,180.0
2025-10-27,P03,RM003,72.25972505,CO2,kg,1.8,5,3,100,160,30.9168244836508,40.20466974999998,0.0,40.20466974999998,0.0
2025-11-03,P03,RM003,73.33738885,CO2,kg,1.8,5,3,100,160,30.9168244836508,-33.13271910000002,100.0,66.86728089999998,180.0
2025-11-10,P03,RM003,73.15831175,CO2,kg,1.8,5,3,100,160,30.9168244836508,-6.291030850000013,100.0,93.70896914999999,180.0
2025-11-17,P03,RM003,72.4185993,CO2,kg,1.8,5,3,100,160,30.9168244836508,21.29036984999999,100.0,121.29036984999999,180.0
2025-11-24,P03,RM003,73.5835965,CO2,kg,1.8,5,3,100,160,30.9168244836508,47.70677334999999,0.0,47.70677334999999,0.0
2025-12-01,P03,RM003,72.9016398,CO2,kg,1.8,5,3,100,160,30.9168244836508,-25.194866450000006,100.0,74.80513355,180.0
2025-12-08,P03,RM003,73.9390802,CO2,kg,1.8,5,3,100,160,30.9168244836508,0.8660533499999872,100.0,100.86605334999999,180.0
2025-12-15,P03,RM003,71.7169765,CO2,kg,1.8,5,3,100,160,30.9168244836508,29.149076849999986,100.0,129.14907684999997,180.0
2025-12-22,P03,RM003,74.40835045,CO2,kg,1.8,5,3,100,160,30.9168244836508,54.74072639999997,0.0,54.74072639999997,0.0
2025-12-29,P03,RM003,42.50066887,CO2,kg,1.8,5,3,100,160,30.9168244836508,12.240057529999973,100.0,112.24005752999997,180.0
2025-06-30,P03,RM004,52897.51776,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,47102.48224,0.0,47102.48224,0.0
2025-07-07,P03,RM004,59586.48612,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-12484.003880000004,55000.0,42515.996119999996,115500.0
2025-07-14,P03,RM004,60601.786080000005,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-18085.78996000001,60000.0,41914.21003999999,126000.0
2025-07-21,P03,RM004,59526.51408,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-17612.30404000001,60000.0,42387.69595999999,126000.0
2025-07-28,P03,RM004,57817.55844,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-15429.86248000001,55000.0,39570.13751999999,115500.0
2025-08-04,P03,RM004,54935.7258,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-15365.58828000001,55000.0,39634.41171999999,115500.0
2025-08-11,P03,RM004,55726.06884,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-16091.65712000001,55000.0,38908.34287999999,115500.0
2025-08-18,P03,RM004,53628.226200000005,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-14719.883320000015,55000.0,40280.116679999985,115500.0
2025-08-25,P03,RM004,52928.19396,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-12648.077280000012,55000.0,42351.92271999999,115500.0
2025-09-01,P03,RM004,53541.14856,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-11189.225840000014,50000.0,38810.774159999986,105000.0
2025-09-08,P03,RM004,52653.112680000006,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-13842.33852000002,55000.0,41157.66147999998,115500.0
2025-09-15,P03,RM004,53473.62084,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-12315.959360000023,55000.0,42684.04063999998,115500.0
2025-09-22,P03,RM004,53324.699160000004,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-10640.658520000026,50000.0,39359.341479999974,105000.0
2025-09-29,P03,RM004,54241.7868,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-14882.445320000028,55000.0,40117.55467999997,115500.0
2025-10-06,P03,RM004,53603.24328,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-13485.68860000003,55000.0,41514.31139999997,115500.0
2025-10-13,P03,RM004,54174.891359999994,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-12660.579960000025,55000.0,42339.420039999975,115500.0
2025-10-20,P03,RM004,55827.52308,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-13488.103040000024,55000.0,41511.89695999998,115500.0
2025-10-27,P03,RM004,54449.4882,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-12937.591240000023,55000.0,42062.40875999998,115500.0
2025-11-03,P03,RM004,55093.24068,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-13030.831920000026,55000.0,41969.168079999974,115500.0
2025-11-10,P03,RM004,54454.26648,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-12485.098400000024,55000.0,42514.901599999976,115500.0
2025-11-17,P03,RM004,54149.09424,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-11634.192640000023,55000.0,43365.80735999998,115500.0
2025-11-24,P03,RM004,55566.74544,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-12200.938080000022,55000.0,42799.06191999998,115500.0
2025-12-01,P03,RM004,54653.35776,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-11854.29584000002,55000.0,43145.70415999998,115500.0
2025-12-08,P03,RM004,55472.972519999996,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-12327.268360000016,55000.0,42672.73163999998,115500.0
2025-12-15,P03,RM004,54316.77684,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-11644.045200000015,55000.0,43355.954799999985,115500.0
2025-12-22,P03,RM004,55906.01724,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,-12550.062440000016,55000.0,42449.937559999984,115500.0
2025-12-29,P03,RM004,31888.315368,PET Bottle,unit,2.1,10,5,5000,100000,38741.75602666667,10561.622191999984,30000.0,40561.62219199998,63000.0
2025-06-30,P03,RM005,52897.51776,Cap,unit,0.35,10,5,5000,100000,38741.75602666667,47102.48224,0.0,47102.48224,0.0
