plant_id,sku,region,production_cases,total_cost,week_start
P03,LM500,East,269.73421,7013.08946,2025-11-10
P03,OR500,East,221.98308,5993.54316,2025-11-10
P03,OR1000,East,325.25113,13335.29633,2025-11-10
P03,EN250,East,143.99959,5471.984420000001,2025-11-10
P03,EN500,East,102.91889,5969.29562,2025-11-10
P03,WT1000,East,728.26708,12380.540359999999,2025-11-10
P01,BB250,North,252.74967,5054.9934,2025-11-17
P01,BB500,North,378.16989,10210.58703,2025-11-17
P01,BB1000,North,468.22622,19197.27502,2025-11-17
P01,LM250,North,207.83461,3948.85759,2025-11-17
P01,LM500,North,290.86844,7271.711,2025-11-17
P01,OR500,North,236.23167,6142.02342,2025-11-17
P01,OR1000,North,342.16226,13686.4904,2025-11-17
P01,EN250,North,153.72197,5687.71289,2025-11-17
P01,EN500,North,113.49626,6469.28682,2025-11-17
P01,WT1000,North,780.09414,12481.50624,2025-11-17
P02,BB250,Central,240.58684,5052.32364,2025-11-17
P02,BB250,South,297.68627,5656.039129999999,2025-11-17
P02,BB250,West,315.87617,6949.27574,2025-11-17
P02,BB500,Central,351.84958,9851.78824,2025-11-17
P02,BB500,South,435.22935,11315.9631,2025-11-17
P02,BB500,West,436.04977,12645.44333,2025-11-17
P02,BB1000,Central,411.99782,17303.90844,2025-11-17
P02,BB1000,South,545.22954,21809.181600000004,2025-11-17
P02,BB1000,West,539.88507,23215.05801,2025-11-17
P02,LM250,Central,184.93937,3698.7874,2025-11-17
P02,LM250,South,233.67263,4206.10734,2025-11-17
P02,LM250,West,252.79831,5308.76451,2025-11-17
P02,LM500,Central,271.16322,7050.24372,2025-11-17
P02,LM500,South,326.80738,7843.377120000001,2025-11-17
P02,LM500,West,342.24859,9240.71193,2025-11-17
P02,OR500,Central,217.32626,5867.80902,2025-11-17
P02,OR500,South,285.92889,7148.222250000001,2025-11-17
P02,OR500,West,298.34801,8353.744279999999,2025-11-17
P02,OR1000,Central,308.932,12666.212000000001,2025-11-17
P02,OR1000,South,408.72463,15940.26057,2025-11-17
P02,OR1000,West,418.69088,17585.01696,2025-11-17
P02,EN250,Central,149.15098,5667.73724,2025-11-17
P02,EN250,South,190.44281,6855.94116,2025-11-17
P02,EN250,West,188.06033,7334.35287,2025-11-17
P02,EN500,Central,104.84778,6081.17124,2025-11-17
P02,EN500,South,135.20422,7571.43632,2025-11-17
P02,EN500,West,135.59609,8000.16931,2025-11-17
P02,WT1000,Central,748.10531,12717.790270000001,2025-11-17
P02,WT1000,South,920.25203,13803.78045,2025-11-17
P02,WT1000,West,866.25526,15592.59468,2025-11-17
P03,BB250,East,241.65672,5074.79112,2025-11-17
P03,BB500,East,360.34601,10089.688279999998,2025-11-17
P03,BB1000,East,418.37584,17571.78528,2025-11-17
P03,LM250,East,184.79834,3695.9668,2025-11-17
P03,LM500,East,265.91586,6913.81236,2025-11-17
P03,OR500,East,221.86371,5990.32017,2025-11-17
P03,OR1000,East,322.82436,13235.79876,2025-11-17
P03,EN250,East,144.59612,5494.65256,2025-11-17
P03,EN500,East,103.60174,6008.90092,2025-11-17
P03,WT1000,East,725.66732,12336.34444,2025-11-17
P01,BB250,North,256.83618,5136.7236,2025-11-24
P01,BB500,North,372.47448,10056.81096,2025-11-24
P01,BB1000,North,459.56135,18842.01535,2025-11-24
P01,LM250,North,212.72983,4041.8667699999996,2025-11-24
P01,LM500,North,290.92442,7273.1105,2025-11-24
P01,OR500,North,250.88104,6522.90704,2025-11-24
P01,OR1000,North,347.0212,13880.848000000002,2025-11-24
P01,EN250,North,160.12538,5924.63906,2025-11-24
P01,EN500,North,111.73078,6368.65446,2025-11-24
P01,WT1000,North,773.34448,12373.51168,2025-11-24
P02,BB250,Central,238.82697,5015.36637,2025-11-24
P02,BB250,South,292.06674,5549.268059999999,2025-11-24
P02,BB250,West,306.96623,6753.25706,2025-11-24
P02,BB500,Central,343.95112,9630.63136,2025-11-24
P02,BB500,South,415.72196,10808.77096,2025-11-24
P02,BB500,West,414.96027,12033.847829999999,2025-11-24
P02,BB1000,Central,406.41214,17069.30988,2025-11-24
P02,BB1000,South,547.68538,21907.4152,2025-11-24
P02,BB1000,West,535.83647,23040.96821,2025-11-24
P02,LM250,Central,188.48946,3769.7892,2025-11-24
P02,LM250,South,232.83704,4191.06672,2025-11-24
P02,LM250,West,244.10315,5126.16615,2025-11-24
P02,LM500,Central,259.56447,6748.676219999999,2025-11-24
P02,LM500,South,325.69847,7816.763279999999,2025-11-24
P02,LM500,West,340.10436,9182.81772,2025-11-24
P02,OR500,Central,211.55908,5712.09516,2025-11-24
P02,OR500,South,274.2755,6856.887500000001,2025-11-24
P02,OR500,West,292.30075,8184.421,2025-11-24
P02,OR1000,Central,304.71829,12493.449890000002,2025-11-24
P02,OR1000,South,406.17592,15840.86088,2025-11-24
P02,OR1000,West,415.31064,17443.046879999998,2025-11-24
P02,EN250,Central,145.43333,5526.46654,2025-11-24
P02,EN250,South,196.47803,7073.20908,2025-11-24
P02,EN250,West,191.018,7449.702,2025-11-24
P02,EN500,Central,104.88201,6083.15658,2025-11-24
P02,EN500,South,133.87522,7497.012320000001,2025-11-24
P02,EN500,West,131.58327,7763.4129299999995,2025-11-24
P02,WT1000,Central,752.76155,12796.94635,2025-11-24
P02,WT1000,South,864.76635,12971.49525,2025-11-24
P02,WT1000,West,952.48052,17144.64936,2025-11-24
P03,BB250,East,242.7784,5098.3464,2025-11-24
P03,BB500,East,388.108,10867.024,2025-11-24
P03,BB1000,East,419.43797,17616.39474,2025-11-24
P03,LM250,East,201.19948,4023.9896,2025-11-24
P03,LM500,East,262.30654,6819.970039999999,2025-11-24
P03,OR500,East,224.4127,6059.1429,2025-11-24
P03,OR1000,East,322.39473,13218.18393,2025-11-24
P03,EN250,East,145.45841,5527.41958,2025-11-24
P03,EN500,East,106.6446,6185.3868,2025-11-24
P03,WT1000,East,746.91316,12697.52372,2025-11-24
P01,BB250,North,255.57777,5111.555399999999,2025-12-01
P01,BB500,North,363.8795,9824.746500000001,2025-12-01
P01,BB1000,North,455.14435,18660.91835,2025-12-01
P01,LM250,North,203.47616,3866.04704,2025-12-01
P01,LM500,North,289.79091,7244.77275,2025-12-01
P01,OR500,North,236.33689,6144.75914,2025-12-01
P01,OR1000,North,339.81349,13592.5396,2025-12-01
P01,EN250,North,155.58832,5756.76784,2025-12-01
P01,EN500,North,108.191,6166.887,2025-12-01
P01,WT1000,North,785.49111,12567.85776,2025-12-01
P02,BB250,Central,235.20503,4939.30563,2025-12-01
P02,BB250,South,291.55025,5539.45475,2025-12-01
P02,BB250,West,305.3281,6717.2182,2025-12-01
P02,BB500,Central,345.76677,9681.46956,2025-12-01
P02,BB500,South,426.81208,11097.11408,2025-12-01
P02,BB500,West,426.03856,12355.11824,2025-12-01
P02,BB1000,Central,407.30327,17106.73734,2025-12-01
P02,BB1000,South,522.52905,20901.162,2025-12-01
P02,BB1000,West,531.05414,22835.328019999997,2025-12-01
P02,LM250,Central,186.31969,3726.3938000000003,2025-12-01
P02,LM250,South,239.75625,4315.6125,2025-12-01
P02,LM250,West,243.89649,5121.82629,2025-12-01
P02,LM500,Central,259.67794,6751.626439999999,2025-12-01
P02,LM500,South,332.08995,7970.158799999999,2025-12-01
P02,LM500,West,331.13325,8940.597749999999,2025-12-01
P02,OR500,Central,220.64806,5957.49762,2025-12-01
P02,OR500,South,284.34475,7108.61875,2025-12-01
P02,OR500,West,291.20385,8153.7078,2025-12-01
P02,OR1000,Central,309.73105,12698.973049999999,2025-12-01
P02,OR1000,South,410.68559,16016.73801,2025-12-01
P02,OR1000,West,425.63075,17876.4915,2025-12-01
P02,EN250,Central,143.99327,5471.7442599999995,2025-12-01
P02,EN250,South,189.76671,6831.601559999999,2025-12-01
P02,EN250,West,191.31487,7461.279930000001,2025-12-01
P02,EN500,Central,104.01596,6032.92568,2025-12-01
P02,EN500,South,136.31919,7633.87464,2025-12-01
P02,EN500,West,130.70055,7711.33245,2025-12-01
P02,WT1000,Central,778.58632,13235.96744,2025-12-01
P02,WT1000,South,891.79729,13376.95935,2025-12-01
P02,WT1000,West,873.80045,15728.408099999999,2025-12-01
P03,BB250,East,251.31602,5277.63642,2025-12-01
P03,BB500,East,358.99955,10051.9874,2025-12-01
P03,BB1000,East,417.69977,17543.39034,2025-12-01
P03,LM250,East,188.35392,3767.0784,2025-12-01
P03,LM500,East,261.23634,6792.14484,2025-12-01
P03,OR500,East,237.16063,6403.33701,2025-12-01
P03,OR1000,East,323.6692,13270.4372,2025-12-01
P03,EN250,East,146.10208,5551.87904,2025-12-01
P03,EN500,East,102.76129,5960.15482,2025-12-01
P03,WT1000,East,721.21785,12260.70345,2025-12-01
P01,BB250,North,250.31624,5006.3248,2025-12-08
P01,BB500,North,385.29484,10402.96068,2025-12-08
P01,BB1000,North,449.03226,18410.32266,2025-12-08
P01,LM250,North,200.59053,3811.22007,2025-12-08
P01,LM500,North,288.62969,7215.742249999999,2025-12-08
P01,OR500,North,248.06264,6449.62864,2025-12-08
P01,OR1000,North,340.88729,13635.491600000001,2025-12-08
P01,EN250,North,154.7985,5727.5445,2025-12-08
P01,EN500,North,110.05805,6273.308849999999,2025-12-08
P01,WT1000,North,777.17186,12434.74976,2025-12-08
P02,BB250,Central,235.51129,4945.73709,2025-12-08
P02,BB250,South,293.17208,5570.26952,2025-12-08
P02,BB250,West,304.75844,6704.6856800000005,2025-12-08
P02,BB500,Central,351.205,9833.74,2025-12-08
P02,BB500,South,421.96245,10971.0237,2025-12-08
P02,BB500,West,438.6118,12719.7422,2025-12-08
P02,BB1000,Central,431.33671,18116.14182,2025-12-08
P02,BB1000,South,520.80259,20832.103600000002,2025-12-08
P02,BB1000,West,529.8912,22785.321600000003,2025-12-08
P02,LM250,Central,183.93579,3678.7158,2025-12-08
P02,LM250,South,235.29009,4235.22162,2025-12-08
P02,LM250,West,239.99603,5039.91663,2025-12-08
P02,LM500,Central,262.64681,6828.81706,2025-12-08
P02,LM500,South,336.54474,8077.073759999999,2025-12-08
P02,LM500,West,334.81213,9039.927510000001,2025-12-08
P02,OR500,Central,222.18294,5998.93938,2025-12-08
P02,OR500,South,277.29008,6932.2519999999995,2025-12-08
P02,OR500,West,302.91269,8481.55532,2025-12-08
P02,OR1000,Central,313.95791,12872.27431,2025-12-08
P02,OR1000,South,409.22522,15959.78358,2025-12-08
P02,OR1000,West,418.33809,17570.199780000003,2025-12-08
P02,EN250,Central,153.17936,5820.81568,2025-12-08
P02,EN250,South,188.1261,6772.5396,2025-12-08
P02,EN250,West,186.44494,7271.3526600000005,2025-12-08
P02,EN500,Central,103.53374,6004.95692,2025-12-08
P02,EN500,South,132.17786,7401.9601600000005,2025-12-08
P02,EN500,West,135.46038,7992.162419999999,2025-12-08
P02,WT1000,Central,762.02547,12954.432990000001,2025-12-08
P02,WT1000,South,891.95351,13379.302650000001,2025-12-08
P02,WT1000,West,963.80519,17348.49342,2025-12-08
P03,BB250,East,249.89131,5247.71751,2025-12-08
P03,BB500,East,372.33209,10425.29852,2025-12-08
P03,BB1000,East,437.05915,18356.4843,2025-12-08
P03,LM250,East,193.67579,3873.5158,2025-12-08
P03,LM500,East,260.73214,6779.03564,2025-12-08
P03,OR500,East,234.47721,6330.88467,2025-12-08
P03,OR1000,East,318.10672,13042.37552,2025-12-08
P03,EN250,East,145.13558,5515.15204,2025-12-08
P03,EN500,East,102.48406,5944.0754799999995,2025-12-08
P03,WT1000,East,750.12548,12752.133160000001,2025-12-08
P01,BB250,North,252.15854,5043.1708,2025-12-15
P01,BB500,North,376.49185,10165.27995,2025-12-15
P01,BB1000,North,452.48318,18551.81038,2025-12-15
P01,LM250,North,199.01658,3781.31502,2025-12-15
P01,LM500,North,308.60033,7715.00825,2025-12-15
P01,OR500,North,247.79898,6442.77348,2025-12-15
P01,OR1000,North,336.36438,13454.5752,2025-12-15
P01,EN250,North,156.71611,5798.496069999999,2025-12-15
P01,EN500,North,116.19269,6622.98333,2025-12-15
P01,WT1000,North,774.92932,12398.86912,2025-12-15
P02,BB250,Central,236.10244,4958.15124,2025-12-15
P02,BB250,South,300.43661,5708.29559,2025-12-15
P02,BB250,West,321.81418,7079.91196,2025-12-15
P02,BB500,Central,342.1804,9581.0512,2025-12-15
P02,BB500,South,418.03936,10869.02336,2025-12-15
P02,BB500,West,428.02859,12412.82911,2025-12-15
P02,BB1000,Central,403.00707,16926.29694,2025-12-15
P02,BB1000,South,541.3468,21653.872000000003,2025-12-15
P02,BB1000,West,540.03505,23221.507149999998,2025-12-15
P02,LM250,Central,182.05502,3641.1004000000003,2025-12-15
P02,LM250,South,246.20046,4431.6082799999995,2025-12-15
P02,LM250,West,237.6832,4991.3472,2025-12-15
P02,LM500,Central,257.6061,6697.758600000001,2025-12-15
P02,LM500,South,331.88068,7965.13632,2025-12-15
P02,LM500,West,339.3343,9162.0261,2025-12-15
P02,OR500,Central,216.95107,5857.678889999999,2025-12-15
P02,OR500,South,282.65735,7066.43375,2025-12-15
P02,OR500,West,312.54163,8751.16564,2025-12-15
P02,OR1000,Central,307.03852,12588.57932,2025-12-15
P02,OR1000,South,409.42218,15967.465020000001,2025-12-15
P02,OR1000,West,406.09263,17055.89046,2025-12-15
P02,EN250,Central,143.94869,5470.05022,2025-12-15
P02,EN250,South,184.98378,6659.41608,2025-12-15
P02,EN250,West,191.04833,7450.88487,2025-12-15
P02,EN500,Central,107.59743,6240.65094,2025-12-15
P02,EN500,South,135.51197,7588.670319999999,2025-12-15
P02,EN500,West,133.67859,7887.0368100000005,2025-12-15
P02,WT1000,Central,750.48101,12758.177169999999,2025-12-15
P02,WT1000,South,890.5895,13358.8425,2025-12-15
P02,WT1000,West,876.20081,15771.614580000001,2025-12-15
P03,BB250,East,243.47023,5112.87483,2025-12-15
P03,BB500,East,353.06884,9885.927520000001,2025-12-15
P03,BB1000,East,415.73638,17460.92796,2025-12-15
P03,LM250,East,190.99801,3819.9602,2025-12-15
P03,LM500,East,259.58691,6749.25966,2025-12-15
P03,OR500,East,225.79127,6096.3642899999995,2025-12-15
P03,OR1000,East,312.14786,12798.062259999999,2025-12-15
P03,EN250,East,156.20733,5935.878540000001,2025-12-15
P03,EN500,East,104.51285,6061.7453,2025-12-15
P03,WT1000,East,731.24295,12431.130149999999,2025-12-15
P01,BB250,North,258.90693,5178.1386,2025-12-22
P01,BB500,North,378.21694,10211.857380000001,2025-12-22
P01,BB1000,North,472.56515,19375.171150000002,2025-12-22
P01,LM250,North,205.99364,3913.87916,2025-12-22
P01,LM500,North,309.79495,7744.873749999999,2025-12-22
P01,OR500,North,252.40681,6562.5770600000005,2025-12-22
P01,OR1000,North,345.43946,13817.5784,2025-12-22
P01,EN250,North,155.25892,5744.58004,2025-12-22
P01,EN500,North,117.72647,6710.40879,2025-12-22
P01,WT1000,North,786.74966,12587.99456,2025-12-22
P02,BB250,Central,247.90591,5206.02411,2025-12-22
P02,BB250,South,305.99143,5813.83717,2025-12-22
P02,BB250,West,319.36789,7026.09358,2025-12-22
P02,BB500,Central,345.90725,9685.402999999998,2025-12-22
P02,BB500,South,438.28278,11395.35228,2025-12-22
P02,BB500,West,458.17934,13287.20086,2025-12-22
P02,BB1000,Central,413.03734,17347.56828,2025-12-22
P02,BB1000,South,546.19301,21847.7204,2025-12-22
P02,BB1000,West,589.44827,25346.27561,2025-12-22
P02,LM250,Central,184.59304,3691.8608,2025-12-22
P02,LM250,South,245.77603,4423.96854,2025-12-22
P02,LM250,West,244.48028,5134.08588,2025-12-22
P02,LM500,Central,265.32001,6898.32026,2025-12-22
P02,LM500,South,361.05477,8665.314480000001,2025-12-22
P02,LM500,West,341.80309,9228.68343,2025-12-22
P02,OR500,Central,226.84296,6124.75992,2025-12-22
P02,OR500,South,286.74672,7168.668,2025-12-22
P02,OR500,West,307.04207,8597.17796,2025-12-22
P02,OR1000,Central,318.7465,13068.606500000002,2025-12-22
P02,OR1000,South,423.85194,16530.22566,2025-12-22
P02,OR1000,West,432.60399,18169.367580000002,2025-12-22
P02,EN250,Central,150.28365,5710.7787,2025-12-22
P02,EN250,South,188.85493,6798.77748,2025-12-22
P02,EN250,West,198.89602,7756.94478,2025-12-22
P02,EN500,Central,105.09234,6095.35572,2025-12-22
P02,EN500,South,140.35613,7859.94328,2025-12-22
P02,EN500,West,143.36366,8458.45594,2025-12-22
P02,WT1000,Central,766.58911,13032.01487,2025-12-22
P02,WT1000,South,879.56614,13193.4921,2025-12-22
P02,WT1000,West,885.55552,15939.99936,2025-12-22
P03,BB250,East,255.13648,5357.86608,2025-12-22
P03,BB500,East,362.50308,10150.08624,2025-12-22
P03,BB1000,East,439.89066,18475.407720000003,2025-12-22
P03,LM250,East,192.09283,3841.8566,2025-12-22
P03,LM500,East,276.25712,7182.68512,2025-12-22
P03,OR500,East,238.71018,6445.17486,2025-12-22
P03,OR1000,East,314.65464,12900.84024,2025-12-22
P03,EN250,East,151.89212,5771.90056,2025-12-22
P03,EN500,East,106.48066,6175.87828,2025-12-22
P03,WT1000,East,738.14453,12548.45701,2025-12-22
P01,BB250,North,149.05741,2981.1482,2025-12-29
P01,BB500,North,224.82339,6070.23153,2025-12-29
P01,BB1000,North,271.77814,11142.90374,2025-12-29
P01,LM250,North,115.12707,2187.41433,2025-12-29
P01,LM500,North,176.08111,4402.02775,2025-12-29
P01,OR500,North,139.49219,3626.7969399999997,2025-12-29
P01,OR1000,North,214.44077,8577.630799999999,2025-12-29
P01,EN250,North,90.688225,3355.464325,2025-12-29
P01,EN500,North,67.452637,3844.8003089999997,2025-12-29
P01,WT1000,North,466.00946,7456.15136,2025-12-29
P02,BB250,Central,147.51877,3097.8941699999996,2025-12-29
P02,BB250,South,188.29475,3577.60025,2025-12-29
P02,BB250,West,192.71831,4239.80282,2025-12-29
P02,BB500,Central,202.1185,5659.318,2025-12-29
P02,BB500,South,262.7721,6832.074600000001,2025-12-29
P02,BB500,West,259.41243,7522.960469999999,2025-12-29
P02,BB1000,Central,244.91259,10286.32878,2025-12-29
P02,BB1000,South,328.43415,13137.366,2025-12-29
P02,BB1000,West,340.23985,14630.313549999999,2025-12-29
P02,LM250,Central,107.89406,2157.8812,2025-12-29
P02,LM250,South,148.5306,2673.5508,2025-12-29
P02,LM250,West,142.88805,3000.64905,2025-12-29
P02,LM500,Central,155.28205,4037.3333,2025-12-29
P02,LM500,South,217.07337,5209.76088,2025-12-29
P02,LM500,West,205.09721,5537.62467,2025-12-29
P02,OR500,Central,129.18089,3487.88403,2025-12-29
P02,OR500,South,170.97028,4274.257,2025-12-29
P02,OR500,West,180.73484,5060.575519999999,2025-12-29
P02,OR1000,Central,188.05188,7710.12708,2025-12-29
P02,OR1000,South,261.65547,10204.563329999999,2025-12-29
P02,OR1000,West,244.27828,10259.68776,2025-12-29
P02,EN250,Central,85.805833,3260.6216540000005,2025-12-29
P02,EN250,South,118.36757,4261.23252,2025-12-29
P02,EN250,West,120.17455,4686.80745,2025-12-29
P02,EN500,Central,62.213505,3608.3832899999998,2025-12-29
P02,EN500,South,80.896696,4530.214976,2025-12-29
P02,EN500,West,83.27514,4913.23326,2025-12-29
P02,WT1000,Central,445.48276,7573.20692,2025-12-29
P02,WT1000,South,534.59839,8018.97585,2025-12-29
P02,WT1000,West,545.58267,9820.48806,2025-12-29
P03,BB250,East,146.51363,3076.78623,2025-12-29
P03,BB500,East,204.94736,5738.52608,2025-12-29
P03,BB1000,East,244.66986,10276.13412,2025-12-29
P03,LM250,East,105.67864,2113.5728,2025-12-29
P03,LM500,East,155.53828,4043.9952799999996,2025-12-29
P03,OR500,East,138.73644,3745.88388,2025-12-29
P03,OR1000,East,188.52803,7729.64923,2025-12-29
P03,EN250,East,86.294052,3279.1739759999996,2025-12-29
P03,EN500,East,60.91437,3533.03346,2025-12-29
P03,WT1000,East,426.91618,7257.57506,2025-12-29
