date,beginning_inventory,demand,fulfilled,lost_sales,ending_inventory,inventory_position,order_quantity,received_quantity,sku,region
2025-10-17,3284.0,575.0,575.0,0.0,2709.0,7319.0,0.0,0.0,LM250,West
2025-10-18,2709.0,639.0,639.0,0.0,2070.0,6680.0,0.0,0.0,LM250,West
2025-10-19,2070.0,676.0,676.0,0.0,1394.0,6004.0,0.0,0.0,LM250,West
2025-10-20,1394.0,670.0,670.0,0.0,724.0,5334.0,4191.0,0.0,LM250,West
2025-10-21,724.0,755.0,724.0,31.0,0.0,8801.0,0.0,0.0,LM250,West
2025-10-22,4610.0,590.0,590.0,0.0,4020.0,8211.0,0.0,4610.0,LM250,West
2025-10-23,4020.0,567.0,567.0,0.0,3453.0,7644.0,0.0,0.0,LM250,West
2025-10-24,3453.0,514.0,514.0,0.0,2939.0,7130.0,0.0,0.0,LM250,West
2025-10-25,2939.0,567.0,567.0,0.0,2372.0,6563.0,0.0,0.0,LM250,West
2025-10-26,2372.0,644.0,644.0,0.0,1728.0,5919.0,0.0,0.0,LM250,West
2025-10-27,1728.0,656.0,656.0,0.0,1072.0,5263.0,4262.0,0.0,LM250,West
2025-10-28,1072.0,524.0,524.0,0.0,548.0,9001.0,0.0,0.0,LM250,West
2025-10-29,4739.0,575.0,575.0,0.0,4164.0,8426.0,0.0,4191.0,LM250,West
2025-10-30,4164.0,496.0,496.0,0.0,3668.0,7930.0,0.0,0.0,LM250,West
2025-10-31,3668.0,681.0,681.0,0.0,2987.0,7249.0,0.0,0.0,LM250,West
2025-11-01,2987.0,620.0,620.0,0.0,2367.0,6629.0,0.0,0.0,LM250,West
2025-11-02,2367.0,594.0,594.0,0.0,1773.0,6035.0,0.0,0.0,LM250,West
2025-11-03,1773.0,569.0,569.0,0.0,1204.0,5466.0,4059.0,0.0,LM250,West
2025-11-04,1204.0,512.0,512.0,0.0,692.0,9013.0,0.0,0.0,LM250,West
2025-11-05,4954.0,644.0,644.0,0.0,4310.0,8369.0,0.0,4262.0,LM250,West
2025-11-06,4310.0,525.0,525.0,0.0,3785.0,7844.0,0.0,0.0,LM250,West
2025-11-07,3785.0,452.0,452.0,0.0,3333.0,7392.0,0.0,0.0,LM250,West
2025-11-08,3333.0,564.0,564.0,0.0,2769.0,6828.0,0.0,0.0,LM250,West
2025-11-09,2769.0,556.0,556.0,0.0,2213.0,6272.0,0.0,0.0,LM250,West
2025-11-10,2213.0,593.0,593.0,0.0,1620.0,5679.0,0.0,0.0,LM250,West
2025-11-11,1620.0,507.0,507.0,0.0,1113.0,5172.0,4353.0,0.0,LM250,West
2025-11-12,5172.0,727.0,727.0,0.0,4445.0,8798.0,0.0,4059.0,LM250,West
2025-11-13,4445.0,586.0,586.0,0.0,3859.0,8212.0,0.0,0.0,LM250,West
2025-11-14,3859.0,630.0,630.0,0.0,3229.0,7582.0,0.0,0.0,LM250,West
2025-11-15,3229.0,617.0,617.0,0.0,2612.0,6965.0,0.0,0.0,LM250,West
2025-11-16,2612.0,682.0,682.0,0.0,1930.0,6283.0,0.0,0.0,LM250,West
2025-11-17,1930.0,500.0,500.0,0.0,1430.0,5783.0,0.0,0.0,LM250,West
2025-11-18,1430.0,450.0,450.0,0.0,980.0,5333.0,4192.0,0.0,LM250,West
2025-11-19,980.0,764.0,764.0,0.0,216.0,8761.0,0.0,0.0,LM250,West
2025-11-20,4569.0,580.0,580.0,0.0,3989.0,8181.0,0.0,4353.0,LM250,West
2025-11-21,3989.0,506.0,506.0,0.0,3483.0,7675.0,0.0,0.0,LM250,West
2025-11-22,3483.0,737.0,737.0,0.0,2746.0,6938.0,0.0,0.0,LM250,West
2025-11-23,2746.0,566.0,566.0,0.0,2180.0,6372.0,0.0,0.0,LM250,West
2025-11-24,2180.0,631.0,631.0,0.0,1549.0,5741.0,0.0,0.0,LM250,West
2025-11-25,1549.0,485.0,485.0,0.0,1064.0,5256.0,4269.0,0.0,LM250,West
2025-11-26,1064.0,540.0,540.0,0.0,524.0,8985.0,0.0,0.0,LM250,West
2025-11-27,4716.0,525.0,525.0,0.0,4191.0,8460.0,0.0,4192.0,LM250,West
2025-11-28,4191.0,578.0,578.0,0.0,3613.0,7882.0,0.0,0.0,LM250,West
2025-11-29,3613.0,624.0,624.0,0.0,2989.0,7258.0,0.0,0.0,LM250,West
2025-11-30,2989.0,573.0,573.0,0.0,2416.0,6685.0,0.0,0.0,LM250,West
2025-12-01,2416.0,566.0,566.0,0.0,1850.0,6119.0,0.0,0.0,LM250,West
2025-12-02,1850.0,521.0,521.0,0.0,1329.0,5598.0,0.0,0.0,LM250,West
2025-12-03,1329.0,478.0,478.0,0.0,851.0,5120.0,4405.0,0.0,LM250,West
2025-12-04,5120.0,581.0,581.0,0.0,4539.0,8944.0,0.0,4269.0,LM250,West
2025-12-05,4539.0,592.0,592.0,0.0,3947.0,8352.0,0.0,0.0,LM250,West
2025-12-06,3947.0,609.0,609.0,0.0,3338.0,7743.0,0.0,0.0,LM250,West
2025-12-07,3338.0,585.0,585.0,0.0,2753.0,7158.0,0.0,0.0,LM250,West
2025-12-08,2753.0,483.0,483.0,0.0,2270.0,6675.0,0.0,0.0,LM250,West
2025-12-09,2270.0,564.0,564.0,0.0,1706.0,6111.0,0.0,0.0,LM250,West
2025-12-10,1706.0,586.0,586.0,0.0,1120.0,5525.0,0.0,0.0,LM250,West
2025-12-11,1120.0,496.0,496.0,0.0,624.0,5029.0,4496.0,0.0,LM250,West
2025-12-12,5029.0,577.0,577.0,0.0,4452.0,8948.0,0.0,4405.0,LM250,West
2025-12-13,4452.0,621.0,621.0,0.0,3831.0,8327.0,0.0,0.0,LM250,West
2025-12-14,3831.0,618.0,618.0,0.0,3213.0,7709.0,0.0,0.0,LM250,West
2025-12-15,3213.0,552.0,552.0,0.0,2661.0,7157.0,0.0,0.0,LM250,West
2025-12-16,2661.0,550.0,550.0,0.0,2111.0,6607.0,0.0,0.0,LM250,West
2025-12-17,2111.0,454.0,454.0,0.0,1657.0,6153.0,0.0,0.0,LM250,West
2025-12-18,1657.0,514.0,514.0,0.0,1143.0,5639.0,0.0,0.0,LM250,West
2025-12-19,1143.0,419.0,419.0,0.0,724.0,5220.0,4305.0,0.0,LM250,West
2025-12-20,5220.0,646.0,646.0,0.0,4574.0,8879.0,0.0,4496.0,LM250,West
2025-12-21,4574.0,709.0,709.0,0.0,3865.0,8170.0,0.0,0.0,LM250,West
2025-12-22,3865.0,514.0,514.0,0.0,3351.0,7656.0,0.0,0.0,LM250,West
2025-12-23,3351.0,461.0,461.0,0.0,2890.0,7195.0,0.0,0.0,LM250,West
2025-12-24,2890.0,487.0,487.0,0.0,2403.0,6708.0,0.0,0.0,LM250,West
2025-12-25,2403.0,622.0,622.0,0.0,1781.0,6086.0,0.0,0.0,LM250,West
2025-12-26,1781.0,541.0,541.0,0.0,1240.0,5545.0,0.0,0.0,LM250,West
2025-12-27,1240.0,675.0,675.0,0.0,565.0,4870.0,4655.0,0.0,LM250,West
2025-12-28,4870.0,686.0,686.0,0.0,4184.0,8839.0,0.0,4305.0,LM250,West
2025-12-29,4184.0,588.0,588.0,0.0,3596.0,8251.0,0.0,0.0,LM250,West
2025-12-30,3596.0,606.0,606.0,0.0,2990.0,7645.0,0.0,0.0,LM250,West
2025-12-31,2990.0,575.0,575.0,0.0,2415.0,7070.0,0.0,0.0,LM250,West
2025-07-01,9699.0,565.0,565.0,0.0,9134.0,9134.0,0.0,0.0,LM500,Central
2025-07-02,9134.0,603.0,603.0,0.0,8531.0,8531.0,0.0,0.0,LM500,Central
2025-07-03,8531.0,750.0,750.0,0.0,7781.0,7781.0,0.0,0.0,LM500,Central
2025-07-04,7781.0,667.0,667.0,0.0,7114.0,7114.0,0.0,0.0,LM500,Central
2025-07-05,7114.0,730.0,730.0,0.0,6384.0,6384.0,0.0,0.0,LM500,Central
2025-07-06,6384.0,813.0,813.0,0.0,5571.0,5571.0,0.0,0.0,LM500,Central
2025-07-07,5571.0,644.0,644.0,0.0,4927.0,4927.0,4772.0,0.0,LM500,Central
2025-07-08,4927.0,620.0,620.0,0.0,4307.0,9079.0,0.0,0.0,LM500,Central
2025-07-09,4307.0,526.0,526.0,0.0,3781.0,8553.0,0.0,0.0,LM500,Central
2025-07-10,3781.0,807.0,807.0,0.0,2974.0,7746.0,0.0,0.0,LM500,Central
2025-07-11,2974.0,697.0,697.0,0.0,2277.0,7049.0,0.0,0.0,LM500,Central
2025-07-12,2277.0,771.0,771.0,0.0,1506.0,6278.0,0.0,0.0,LM500,Central
2025-07-13,1506.0,656.0,656.0,0.0,850.0,5622.0,0.0,0.0,LM500,Central
2025-07-14,850.0,599.0,599.0,0.0,251.0,5023.0,4676.0,0.0,LM500,Central
2025-07-15,5023.0,666.0,666.0,0.0,4357.0,9033.0,0.0,4772.0,LM500,Central
2025-07-16,4357.0,809.0,809.0,0.0,3548.0,8224.0,0.0,0.0,LM500,Central
2025-07-17,3548.0,683.0,683.0,0.0,2865.0,7541.0,0.0,0.0,LM500,Central
2025-07-18,2865.0,592.0,592.0,0.0,2273.0,6949.0,0.0,0.0,LM500,Central
2025-07-19,2273.0,739.0,739.0,0.0,1534.0,6210.0,0.0,0.0,LM500,Central
2025-07-20,1534.0,779.0,779.0,0.0,755.0,5431.0,0.0,0.0,LM500,Central
2025-07-21,755.0,738.0,738.0,0.0,17.0,4693.0,5006.0,0.0,LM500,Central
2025-07-22,4693.0,540.0,540.0,0.0,4153.0,9159.0,0.0,4676.0,LM500,Central
2025-07-23,4153.0,667.0,667.0,0.0,3486.0,8492.0,0.0,0.0,LM500,Central
2025-07-24,3486.0,647.0,647.0,0.0,2839.0,7845.0,0.0,0.0,LM500,Central
2025-07-25,2839.0,710.0,710.0,0.0,2129.0,7135.0,0.0,0.0,LM500,Central
2025-07-26,2129.0,883.0,883.0,0.0,1246.0,6252.0,0.0,0.0,LM500,Central
2025-07-27,1246.0,995.0,995.0,0.0,251.0,5257.0,4442.0,0.0,LM500,Central
2025-07-28,251.0,691.0,251.0,440.0,0.0,9448.0,0.0,0.0,LM500,Central
2025-07-29,5006.0,723.0,723.0,0.0,4283.0,8725.0,0.0,5006.0,LM500,Central
2025-07-30,4283.0,694.0,694.0,0.0,3589.0,8031.0,0.0,0.0,LM500,Central
2025-07-31,3589.0,630.0,630.0,0.0,2959.0,7401.0,0.0,0.0,LM500,Central
2025-08-01,2959.0,665.0,665.0,0.0,2294.0,6736.0,0.0,0.0,LM500,Central
2025-08-02,2294.0,656.0,656.0,0.0,1638.0,6080.0,0.0,0.0,LM500,Central
2025-08-03,1638.0,628.0,628.0,0.0,1010.0,5452.0,0.0,0.0,LM500,Central
2025-08-04,5452.0,544.0,544.0,0.0,4908.0,4908.0,4791.0,4442.0,LM500,Central
2025-08-05,4908.0,559.0,559.0,0.0,4349.0,9140.0,0.0,0.0,LM500,Central
2025-08-06,4349.0,677.0,677.0,0.0,3672.0,8463.0,0.0,0.0,LM500,Central
2025-08-07,3672.0,548.0,548.0,0.0,3124.0,7915.0,0.0,0.0,LM500,Central
2025-08-08,3124.0,718.0,718.0,0.0,2406.0,7197.0,0.0,0.0,LM500,Central
2025-08-09,2406.0,719.0,719.0,0.0,1687.0,6478.0,0.0,0.0,LM500,Central
2025-08-10,1687.0,725.0,725.0,0.0,962.0,5753.0,0.0,0.0,LM500,Central
2025-08-11,962.0,574.0,574.0,0.0,388.0,5179.0,4520.0,0.0,LM500,Central
2025-08-12,5179.0,536.0,536.0,0.0,4643.0,9163.0,0.0,4791.0,LM500,Central
2025-08-13,4643.0,538.0,538.0,0.0,4105.0,8625.0,0.0,0.0,LM500,Central
2025-08-14,4105.0,599.0,599.0,0.0,3506.0,8026.0,0.0,0.0,LM500,Central
2025-08-15,3506.0,624.0,624.0,0.0,2882.0,7402.0,0.0,0.0,LM500,Central
2025-08-16,2882.0,557.0,557.0,0.0,2325.0,6845.0,0.0,0.0,LM500,Central
2025-08-17,2325.0,627.0,627.0,0.0,1698.0,6218.0,0.0,0.0,LM500,Central
2025-08-18,1698.0,579.0,579.0,0.0,1119.0,5639.0,0.0,0.0,LM500,Central
2025-08-19,5639.0,542.0,542.0,0.0,5097.0,5097.0,4602.0,4520.0,LM500,Central
2025-08-20,5097.0,656.0,656.0,0.0,4441.0,9043.0,0.0,0.0,LM500,Central
2025-08-21,4441.0,614.0,614.0,0.0,3827.0,8429.0,0.0,0.0,LM500,Central
2025-08-22,3827.0,724.0,724.0,0.0,3103.0,7705.0,0.0,0.0,LM500,Central
2025-08-23,3103.0,524.0,524.0,0.0,2579.0,7181.0,0.0,0.0,LM500,Central
2025-08-24,2579.0,556.0,556.0,0.0,2023.0,6625.0,0.0,0.0,LM500,Central
2025-08-25,2023.0,510.0,510.0,0.0,1513.0,6115.0,0.0,0.0,LM500,Central
2025-08-26,1513.0,572.0,572.0,0.0,941.0,5543.0,0.0,0.0,LM500,Central
2025-08-27,5543.0,639.0,639.0,0.0,4904.0,4904.0,4795.0,4602.0,LM500,Central
2025-08-28,4904.0,533.0,533.0,0.0,4371.0,9166.0,0.0,0.0,LM500,Central
2025-08-29,4371.0,573.0,573.0,0.0,3798.0,8593.0,0.0,0.0,LM500,Central
2025-08-30,3798.0,751.0,751.0,0.0,3047.0,7842.0,0.0,0.0,LM500,Central
2025-08-31,3047.0,600.0,600.0,0.0,2447.0,7242.0,0.0,0.0,LM500,Central
2025-09-01,2447.0,610.0,610.0,0.0,1837.0,6632.0,0.0,0.0,LM500,Central
2025-09-02,1837.0,472.0,472.0,0.0,1365.0,6160.0,0.0,0.0,LM500,Central
2025-09-03,1365.0,564.0,564.0,0.0,801.0,5596.0,0.0,0.0,LM500,Central
2025-09-04,5596.0,602.0,602.0,0.0,4994.0,4994.0,4705.0,4795.0,LM500,Central
2025-09-05,4994.0,568.0,568.0,0.0,4426.0,9131.0,0.0,0.0,LM500,Central
2025-09-06,4426.0,701.0,701.0,0.0,3725.0,8430.0,0.0,0.0,LM500,Central
2025-09-07,3725.0,651.0,651.0,0.0,3074.0,7779.0,0.0,0.0,LM500,Central
2025-09-08,3074.0,620.0,620.0,0.0,2454.0,7159.0,0.0,0.0,LM500,Central
2025-09-09,2454.0,524.0,524.0,0.0,1930.0,6635.0,0.0,0.0,LM500,Central
2025-09-10,1930.0,532.0,532.0,0.0,1398.0,6103.0,0.0,0.0,LM500,Central
2025-09-11,1398.0,525.0,525.0,0.0,873.0,5578.0,0.0,0.0,LM500,Central
2025-09-12,5578.0,583.0,583.0,0.0,4995.0,4995.0,4704.0,4705.0,LM500,Central
2025-09-13,4995.0,724.0,724.0,0.0,4271.0,8975.0,0.0,0.0,LM500,Central
2025-09-14,4271.0,542.0,542.0,0.0,3729.0,8433.0,0.0,0.0,LM500,Central
2025-09-15,3729.0,569.0,569.0,0.0,3160.0,7864.0,0.0,0.0,LM500,Central
2025-09-16,3160.0,661.0,661.0,0.0,2499.0,7203.0,0.0,0.0,LM500,Central
2025-09-17,2499.0,573.0,573.0,0.0,1926.0,6630.0,0.0,0.0,LM500,Central
2025-09-18,1926.0,554.0,554.0,0.0,1372.0,6076.0,0.0,0.0,LM500,Central
2025-09-19,1372.0,533.0,533.0,0.0,839.0,5543.0,0.0,0.0,LM500,Central
2025-09-20,5543.0,623.0,623.0,0.0,4920.0,4920.0,4779.0,4704.0,LM500,Central
2025-09-21,4920.0,674.0,674.0,0.0,4246.0,9025.0,0.0,0.0,LM500,Central
2025-09-22,4246.0,742.0,742.0,0.0,3504.0,8283.0,0.0,0.0,LM500,Central
2025-09-23,3504.0,534.0,534.0,0.0,2970.0,7749.0,0.0,0.0,LM500,Central
2025-09-24,2970.0,529.0,529.0,0.0,2441.0,7220.0,0.0,0.0,LM500,Central
2025-09-25,2441.0,655.0,655.0,0.0,1786.0,6565.0,0.0,0.0,LM500,Central
2025-09-26,1786.0,576.0,576.0,0.0,1210.0,5989.0,0.0,0.0,LM500,Central
2025-09-27,1210.0,677.0,677.0,0.0,533.0,5312.0,4387.0,0.0,LM500,Central
2025-09-28,5312.0,564.0,564.0,0.0,4748.0,9135.0,0.0,4779.0,LM500,Central
2025-09-29,4748.0,469.0,469.0,0.0,4279.0,8666.0,0.0,0.0,LM500,Central
2025-09-30,4279.0,584.0,584.0,0.0,3695.0,8082.0,0.0,0.0,LM500,Central
2025-10-01,3695.0,757.0,757.0,0.0,2938.0,7325.0,0.0,0.0,LM500,Central
2025-10-02,2938.0,623.0,623.0,0.0,2315.0,6702.0,0.0,0.0,LM500,Central
2025-10-03,2315.0,491.0,491.0,0.0,1824.0,6211.0,0.0,0.0,LM500,Central
2025-10-04,1824.0,630.0,630.0,0.0,1194.0,5581.0,0.0,0.0,LM500,Central
2025-10-05,5581.0,662.0,662.0,0.0,4919.0,4919.0,4780.0,4387.0,LM500,Central
2025-10-06,4919.0,570.0,570.0,0.0,4349.0,9129.0,0.0,0.0,LM500,Central
2025-10-07,4349.0,789.0,789.0,0.0,3560.0,8340.0,0.0,0.0,LM500,Central
2025-10-08,3560.0,506.0,506.0,0.0,3054.0,7834.0,0.0,0.0,LM500,Central
2025-10-09,3054.0,531.0,531.0,0.0,2523.0,7303.0,0.0,0.0,LM500,Central
2025-10-10,2523.0,619.0,619.0,0.0,1904.0,6684.0,0.0,0.0,LM500,Central
2025-10-11,1904.0,683.0,683.0,0.0,1221.0,6001.0,0.0,0.0,LM500,Central
2025-10-12,1221.0,705.0,705.0,0.0,516.0,5296.0,4403.0,0.0,LM500,Central
2025-10-13,5296.0,523.0,523.0,0.0,4773.0,9176.0,0.0,4780.0,LM500,Central
2025-10-14,4773.0,642.0,642.0,0.0,4131.0,8534.0,0.0,0.0,LM500,Central
2025-10-15,4131.0,578.0,578.0,0.0,3553.0,7956.0,0.0,0.0,LM500,Central
2025-10-16,3553.0,527.0,527.0,0.0,3026.0,7429.0,0.0,0.0,LM500,Central
2025-10-17,3026.0,580.0,580.0,0.0,2446.0,6849.0,0.0,0.0,LM500,Central
2025-10-18,2446.0,740.0,740.0,0.0,1706.0,6109.0,0.0,0.0,LM500,Central
2025-10-19,1706.0,727.0,727.0,0.0,979.0,5382.0,0.0,0.0,LM500,Central
2025-10-20,5382.0,607.0,607.0,0.0,4775.0,4775.0,4924.0,4403.0,LM500,Central
2025-10-21,4775.0,607.0,607.0,0.0,4168.0,9092.0,0.0,0.0,LM500,Central
2025-10-22,4168.0,464.0,464.0,0.0,3704.0,8628.0,0.0,0.0,LM500,Central
2025-10-23,3704.0,590.0,590.0,0.0,3114.0,8038.0,0.0,0.0,LM500,Central
2025-10-24,3114.0,494.0,494.0,0.0,2620.0,7544.0,0.0,0.0,LM500,Central
2025-10-25,2620.0,588.0,588.0,0.0,2032.0,6956.0,0.0,0.0,LM500,Central
2025-10-26,2032.0,673.0,673.0,0.0,1359.0,6283.0,0.0,0.0,LM500,Central
2025-10-27,1359.0,645.0,645.0,0.0,714.0,5638.0,0.0,0.0,LM500,Central
2025-10-28,5638.0,593.0,593.0,0.0,5045.0,5045.0,4654.0,4924.0,LM500,Central
2025-10-29,5045.0,589.0,589.0,0.0,4456.0,9110.0,0.0,0.0,LM500,Central
2025-10-30,4456.0,499.0,499.0,0.0,3957.0,8611.0,0.0,0.0,LM500,Central
2025-10-31,3957.0,552.0,552.0,0.0,3405.0,8059.0,0.0,0.0,LM500,Central
2025-11-01,3405.0,654.0,654.0,0.0,2751.0,7405.0,0.0,0.0,LM500,Central
2025-11-02,2751.0,757.0,757.0,0.0,1994.0,6648.0,0.0,0.0,LM500,Central
2025-11-03,1994.0,619.0,619.0,0.0,1375.0,6029.0,0.0,0.0,LM500,Central
2025-11-04,1375.0,562.0,562.0,0.0,813.0,5467.0,0.0,0.0,LM500,Central
2025-11-05,5467.0,619.0,619.0,0.0,4848.0,4848.0,4851.0,4654.0,LM500,Central
2025-11-06,4848.0,585.0,585.0,0.0,4263.0,9114.0,0.0,0.0,LM500,Central
2025-11-07,4263.0,587.0,587.0,0.0,3676.0,8527.0,0.0,0.0,LM500,Central
2025-11-08,3676.0,667.0,667.0,0.0,3009.0,7860.0,0.0,0.0,LM500,Central
2025-11-09,3009.0,656.0,656.0,0.0,2353.0,7204.0,0.0,0.0,LM500,Central
2025-11-10,2353.0,564.0,564.0,0.0,1789.0,6640.0,0.0,0.0,LM500,Central
2025-11-11,1789.0,594.0,594.0,0.0,1195.0,6046.0,0.0,0.0,LM500,Central
2025-11-12,1195.0,673.0,673.0,0.0,522.0,5373.0,0.0,0.0,LM500,Central
2025-11-13,5373.0,636.0,636.0,0.0,4737.0,4737.0,4962.0,4851.0,LM500,Central
2025-11-14,4737.0,715.0,715.0,0.0,4022.0,8984.0,0.0,0.0,LM500,Central
2025-11-15,4022.0,712.0,712.0,0.0,3310.0,8272.0,0.0,0.0,LM500,Central
2025-11-16,3310.0,951.0,951.0,0.0,2359.0,7321.0,0.0,0.0,LM500,Central
2025-11-17,2359.0,599.0,599.0,0.0,1760.0,6722.0,0.0,0.0,LM500,Central
2025-11-18,1760.0,534.0,534.0,0.0,1226.0,6188.0,0.0,0.0,LM500,Central
2025-11-19,1226.0,560.0,560.0,0.0,666.0,5628.0,0.0,0.0,LM500,Central
2025-11-20,666.0,649.0,649.0,0.0,17.0,4979.0,4720.0,0.0,LM500,Central
2025-11-21,4979.0,690.0,690.0,0.0,4289.0,9009.0,0.0,4962.0,LM500,Central
2025-11-22,4289.0,638.0,638.0,0.0,3651.0,8371.0,0.0,0.0,LM500,Central
2025-11-23,3651.0,929.0,929.0,0.0,2722.0,7442.0,0.0,0.0,LM500,Central
2025-11-24,2722.0,528.0,528.0,0.0,2194.0,6914.0,0.0,0.0,LM500,Central
2025-11-25,2194.0,535.0,535.0,0.0,1659.0,6379.0,0.0,0.0,LM500,Central
2025-11-26,1659.0,617.0,617.0,0.0,1042.0,5762.0,0.0,0.0,LM500,Central
2025-11-27,1042.0,573.0,573.0,0.0,469.0,5189.0,4510.0,0.0,LM500,Central
2025-11-28,5189.0,593.0,593.0,0.0,4596.0,9106.0,0.0,4720.0,LM500,Central
2025-11-29,4596.0,497.0,497.0,0.0,4099.0,8609.0,0.0,0.0,LM500,Central
2025-11-30,4099.0,732.0,732.0,0.0,3367.0,7877.0,0.0,0.0,LM500,Central
2025-12-01,3367.0,760.0,760.0,0.0,2607.0,7117.0,0.0,0.0,LM500,Central
2025-12-02,2607.0,618.0,618.0,0.0,1989.0,6499.0,0.0,0.0,LM500,Central
2025-12-03,1989.0,595.0,595.0,0.0,1394.0,5904.0,0.0,0.0,LM500,Central
2025-12-04,1394.0,578.0,578.0,0.0,816.0,5326.0,0.0,0.0,LM500,Central
2025-12-05,5326.0,596.0,596.0,0.0,4730.0,4730.0,4969.0,4510.0,LM500,Central
2025-12-06,4730.0,691.0,691.0,0.0,4039.0,9008.0,0.0,0.0,LM500,Central
2025-12-07,4039.0,553.0,553.0,0.0,3486.0,8455.0,0.0,0.0,LM500,Central
2025-12-08,3486.0,607.0,607.0,0.0,2879.0,7848.0,0.0,0.0,LM500,Central
2025-12-09,2879.0,625.0,625.0,0.0,2254.0,7223.0,0.0,0.0,LM500,Central
2025-12-10,2254.0,569.0,569.0,0.0,1685.0,6654.0,0.0,0.0,LM500,Central
2025-12-11,1685.0,624.0,624.0,0.0,1061.0,6030.0,0.0,0.0,LM500,Central
2025-12-12,1061.0,767.0,767.0,0.0,294.0,5263.0,4436.0,0.0,LM500,Central
2025-12-13,5263.0,604.0,604.0,0.0,4659.0,9095.0,0.0,4969.0,LM500,Central
2025-12-14,4659.0,885.0,885.0,0.0,3774.0,8210.0,0.0,0.0,LM500,Central
2025-12-15,3774.0,547.0,547.0,0.0,3227.0,7663.0,0.0,0.0,LM500,Central
2025-12-16,3227.0,660.0,660.0,0.0,2567.0,7003.0,0.0,0.0,LM500,Central
2025-12-17,2567.0,617.0,617.0,0.0,1950.0,6386.0,0.0,0.0,LM500,Central
2025-12-18,1950.0,587.0,587.0,0.0,1363.0,5799.0,0.0,0.0,LM500,Central
2025-12-19,1363.0,599.0,599.0,0.0,764.0,5200.0,4499.0,0.0,LM500,Central
2025-12-20,5200.0,656.0,656.0,0.0,4544.0,9043.0,0.0,4436.0,LM500,Central
2025-12-21,4544.0,596.0,596.0,0.0,3948.0,8447.0,0.0,0.0,LM500,Central
2025-12-22,3948.0,545.0,545.0,0.0,3403.0,7902.0,0.0,0.0,LM500,Central
2025-12-23,3403.0,549.0,549.0,0.0,2854.0,7353.0,0.0,0.0,LM500,Central
2025-12-24,2854.0,540.0,540.0,0.0,2314.0,6813.0,0.0,0.0,LM500,Central
2025-12-25,2314.0,899.0,899.0,0.0,1415.0,5914.0,0.0,0.0,LM500,Central
2025-12-26,1415.0,538.0,538.0,0.0,877.0,5376.0,0.0,0.0,LM500,Central
2025-12-27,5376.0,598.0,598.0,0.0,4778.0,4778.0,4921.0,4499.0,LM500,Central
2025-12-28,4778.0,765.0,765.0,0.0,4013.0,8934.0,0.0,0.0,LM500,Central
2025-12-29,4013.0,632.0,632.0,0.0,3381.0,8302.0,0.0,0.0,LM500,Central
2025-12-30,3381.0,590.0,590.0,0.0,2791.0,7712.0,0.0,0.0,LM500,Central
2025-12-31,2791.0,581.0,581.0,0.0,2210.0,7131.0,0.0,0.0,LM500,Central
2025-07-01,8942.0,580.0,580.0,0.0,8362.0,8362.0,0.0,0.0,LM500,East
2025-07-02,8362.0,605.0,605.0,0.0,7757.0,7757.0,0.0,0.0,LM500,East
2025-07-03,7757.0,664.0,664.0,0.0,7093.0,7093.0,0.0,0.0,LM500,East
2025-07-04,7093.0,829.0,829.0,0.0,6264.0,6264.0,0.0,0.0,LM500,East
2025-07-05,6264.0,709.0,709.0,0.0,5555.0,5555.0,0.0,0.0,LM500,East
2025-07-06,5555.0,797.0,797.0,0.0,4758.0,4758.0,0.0,0.0,LM500,East
2025-07-07,4758.0,685.0,685.0,0.0,4073.0,4073.0,4869.0,0.0,LM500,East
2025-07-08,4073.0,788.0,788.0,0.0,3285.0,8154.0,0.0,0.0,LM500,East
2025-07-09,3285.0,645.0,645.0,0.0,2640.0,7509.0,0.0,0.0,LM500,East
2025-07-10,2640.0,800.0,800.0,0.0,1840.0,6709.0,0.0,0.0,LM500,East
2025-07-11,1840.0,662.0,662.0,0.0,1178.0,6047.0,0.0,0.0,LM500,East
2025-07-12,1178.0,646.0,646.0,0.0,532.0,5401.0,0.0,0.0,LM500,East
2025-07-13,5401.0,763.0,763.0,0.0,4638.0,4638.0,0.0,4869.0,LM500,East
2025-07-14,4638.0,665.0,665.0,0.0,3973.0,3973.0,4969.0,0.0,LM500,East
2025-07-15,3973.0,798.0,798.0,0.0,3175.0,8144.0,0.0,0.0,LM500,East
2025-07-16,3175.0,740.0,740.0,0.0,2435.0,7404.0,0.0,0.0,LM500,East
2025-07-17,2435.0,576.0,576.0,0.0,1859.0,6828.0,0.0,0.0,LM500,East
2025-07-18,1859.0,727.0,727.0,0.0,1132.0,6101.0,0.0,0.0,LM500,East
2025-07-19,1132.0,858.0,858.0,0.0,274.0,5243.0,0.0,0.0,LM500,East
2025-07-20,5243.0,755.0,755.0,0.0,4488.0,4488.0,0.0,4969.0,LM500,East
2025-07-21,4488.0,678.0,678.0,0.0,3810.0,3810.0,5132.0,0.0,LM500,East
2025-07-22,3810.0,609.0,609.0,0.0,3201.0,8333.0,0.0,0.0,LM500,East
2025-07-23,3201.0,734.0,734.0,0.0,2467.0,7599.0,0.0,0.0,LM500,East
2025-07-24,2467.0,698.0,698.0,0.0,1769.0,6901.0,0.0,0.0,LM500,East
2025-07-25,1769.0,708.0,708.0,0.0,1061.0,6193.0,0.0,0.0,LM500,East
2025-07-26,1061.0,706.0,706.0,0.0,355.0,5487.0,0.0,0.0,LM500,East
