date,sku,region,units_sold,price,promotion,is_holiday,year,month,week,day_of_week,day_of_year,is_weekend,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_28
2023-08-24,EN500,North,188,72.0,0,0,2023,8,34,3,236,0,230.0,218.0,192.0,250.0,248.14285714285714,234.5,234.17857142857142,28.54243568654678
2023-08-25,EN500,North,206,72.0,0,0,2023,8,34,4,237,0,188.0,254.0,212.0,267.0,243.85714285714286,234.21428571428572,231.96428571428572,29.65290834884495
2023-08-26,EN500,North,242,72.0,0,0,2023,8,34,5,238,1,206.0,249.0,257.0,209.0,237.0,233.78571428571428,229.78571428571428,29.22119619177717
2023-08-27,EN500,North,255,72.0,0,0,2023,8,34,6,239,1,242.0,238.0,222.0,296.0,236.0,232.71428571428572,230.96428571428572,29.016575266762022
2023-08-28,EN500,North,207,72.0,0,0,2023,8,35,0,240,0,255.0,294.0,184.0,199.0,238.42857142857142,235.07142857142858,229.5,26.54207003007692
2023-08-29,EN500,North,234,64.8,1,0,2023,8,35,1,241,0,207.0,254.0,259.0,254.0,226.0,236.71428571428572,229.78571428571428,26.24296327957549
2023-08-30,EN500,North,226,64.8,1,0,2023,8,35,2,242,0,234.0,230.0,220.0,218.0,223.14285714285714,234.92857142857142,229.07142857142858,25.82839174447078
2023-08-31,EN500,North,230,72.0,0,0,2023,8,35,3,243,0,226.0,188.0,218.0,198.0,222.57142857142858,235.35714285714286,229.35714285714286,25.745498399345735
2023-09-01,EN500,North,225,64.8,1,0,2023,9,35,4,244,0,230.0,206.0,254.0,220.0,228.57142857142858,236.21428571428572,230.5,25.001481437588843
2023-09-02,EN500,North,257,72.0,0,0,2023,9,35,5,245,1,225.0,242.0,249.0,253.0,231.28571428571428,234.14285714285714,230.67857142857142,24.94149238373814
2023-09-03,EN500,North,235,72.0,0,0,2023,9,35,6,246,1,257.0,255.0,238.0,233.0,233.42857142857142,234.71428571428572,230.82142857142858,25.085119643191913
2023-09-04,EN500,North,232,72.0,0,0,2023,9,36,0,247,0,235.0,207.0,294.0,242.0,230.57142857142858,234.5,230.89285714285714,25.094398498048548
2023-09-05,EN500,North,226,72.0,0,0,2023,9,36,1,248,0,232.0,234.0,254.0,199.0,234.14285714285714,230.07142857142858,230.53571428571428,25.00145498411596
2023-09-06,EN500,North,178,72.0,0,0,2023,9,36,2,249,0,226.0,226.0,230.0,236.0,233.0,228.07142857142858,231.5,24.24947498477157
2023-09-07,EN500,North,260,72.0,0,0,2023,9,36,3,250,0,178.0,230.0,188.0,192.0,226.14285714285714,224.35714285714286,229.42857142857142,26.24588655097379
2023-09-08,EN500,North,204,72.0,0,0,2023,9,36,4,251,0,260.0,225.0,206.0,212.0,230.42857142857142,229.5,231.85714285714286,25.796517545210296
2023-09-09,EN500,North,258,72.0,0,0,2023,9,36,5,252,1,204.0,257.0,242.0,257.0,227.42857142857142,229.35714285714286,231.57142857142858,26.067474513524562
2023-09-10,EN500,North,237,72.0,0,0,2023,9,36,6,253,1,258.0,235.0,255.0,222.0,227.57142857142858,230.5,231.60714285714286,26.104262864186854
2023-09-11,EN500,North,241,72.0,0,0,2023,9,37,0,254,0,237.0,232.0,207.0,184.0,227.85714285714286,229.21428571428572,232.14285714285714,26.053668662851987
2023-09-12,EN500,North,257,72.0,0,0,2023,9,37,1,255,0,241.0,226.0,234.0,259.0,229.14285714285714,231.64285714285714,234.17857142857142,24.321996706881365
2023-09-13,EN500,North,212,72.0,0,0,2023,9,37,2,256,0,257.0,178.0,226.0,220.0,233.57142857142858,233.28571428571428,234.10714285714286,24.24922951920651
2023-09-14,EN500,North,208,72.0,0,0,2023,9,37,3,257,0,212.0,260.0,230.0,218.0,238.42857142857142,232.28571428571428,233.82142857142858,24.467746829666584
2023-09-15,EN500,North,258,64.8,1,0,2023,9,37,4,258,0,208.0,204.0,225.0,254.0,231.0,230.71428571428572,233.46428571428572,24.77824933710339
2023-09-16,EN500,North,271,72.0,0,0,2023,9,37,5,259,1,258.0,258.0,257.0,249.0,238.71428571428572,233.07142857142858,233.60714285714286,24.91220032168474
2023-09-17,EN500,North,211,72.0,0,0,2023,9,37,6,260,1,271.0,237.0,235.0,238.0,240.57142857142858,234.07142857142858,234.39285714285714,25.748555206809552
2023-09-18,EN500,North,217,72.0,0,0,2023,9,38,0,261,0,211.0,241.0,232.0,294.0,236.85714285714286,232.35714285714286,233.42857142857142,26.11148260458506
2023-09-19,EN500,North,216,72.0,0,0,2023,9,38,1,262,0,217.0,257.0,226.0,254.0,233.42857142857142,231.28571428571428,230.67857142857142,23.411066663611624
2023-09-20,EN500,North,198,72.0,0,0,2023,9,38,2,263,0,216.0,212.0,178.0,230.0,227.57142857142858,230.57142857142858,229.32142857142858,23.108525877995636
2023-09-21,EN500,North,189,72.0,0,0,2023,9,38,3,264,0,198.0,208.0,260.0,188.0,225.57142857142858,232.0,228.17857142857142,23.853027715930683
2023-09-22,EN500,North,225,72.0,0,0,2023,9,38,4,265,0,189.0,258.0,204.0,206.0,222.85714285714286,226.92857142857142,228.21428571428572,23.79131049409597
2023-09-23,EN500,North,224,72.0,0,0,2023,9,38,5,266,1,225.0,271.0,258.0,242.0,218.14285714285714,228.42857142857142,228.89285714285714,23.402024739427734
2023-09-24,EN500,North,260,72.0,0,0,2023,9,38,6,267,1,224.0,211.0,237.0,255.0,211.42857142857142,226.0,228.25,23.275523624615325
2023-09-25,EN500,North,225,72.0,0,0,2023,9,39,0,268,0,260.0,217.0,241.0,207.0,218.42857142857142,227.64285714285714,228.42857142857142,23.506387739299516
2023-09-26,EN500,North,219,72.0,0,0,2023,9,39,1,269,0,225.0,216.0,257.0,234.0,219.57142857142858,226.5,229.07142857142858,23.14195896094992
2023-09-27,EN500,North,196,72.0,0,0,2023,9,39,2,270,0,219.0,198.0,212.0,226.0,220.0,223.78571428571428,228.53571428571428,23.19719354490569
2023-09-28,EN500,North,185,72.0,0,0,2023,9,39,3,271,0,196.0,189.0,208.0,230.0,219.71428571428572,222.64285714285714,227.46428571428572,23.997657513548948
2023-09-29,EN500,North,207,72.0,0,0,2023,9,39,4,272,0,185.0,225.0,258.0,225.0,219.14285714285714,221.0,225.85714285714286,25.29341048092646
2023-09-30,EN500,North,319,72.0,0,0,2023,9,39,5,273,1,207.0,224.0,271.0,257.0,216.57142857142858,217.35714285714286,225.21428571428572,25.543509928569456
2023-10-01,EN500,North,278,72.0,0,0,2023,10,39,6,274,1,319.0,260.0,211.0,235.0,230.14285714285714,220.78571428571428,227.42857142857142,30.589793228060177
2023-10-02,EN500,North,201,72.0,0,0,2023,10,40,0,275,0,278.0,225.0,217.0,232.0,232.71428571428572,225.57142857142858,228.96428571428572,32.02947964200468
2023-10-03,EN500,North,226,72.0,0,0,2023,10,40,1,276,0,201.0,219.0,216.0,226.0,229.28571428571428,224.42857142857142,227.85714285714286,32.453629923910235
2023-10-04,EN500,North,255,64.8,1,0,2023,10,40,2,277,0,226.0,196.0,198.0,178.0,230.28571428571428,225.14285714285714,227.85714285714286,32.453629923910235
2023-10-05,EN500,North,243,72.0,0,0,2023,10,40,3,278,0,255.0,185.0,189.0,260.0,238.71428571428572,229.21428571428572,230.60714285714286,31.314816379275648
2023-10-06,EN500,North,191,72.0,0,0,2023,10,40,4,279,0,243.0,207.0,225.0,204.0,247.0,233.07142857142858,230.0,30.885691281335305
2023-10-07,EN500,North,254,72.0,0,0,2023,10,40,5,280,1,191.0,319.0,224.0,258.0,244.71428571428572,230.64285714285714,229.53571428571428,31.384688579762955
2023-10-08,EN500,North,242,72.0,0,0,2023,10,40,6,281,1,254.0,278.0,260.0,237.0,235.42857142857142,232.78571428571428,229.39285714285714,31.25917854624893
2023-10-09,EN500,North,189,72.0,0,0,2023,10,41,0,282,0,242.0,201.0,225.0,241.0,230.28571428571428,231.5,229.57142857142858,31.31846996337124
2023-10-10,EN500,North,212,72.0,0,0,2023,10,41,1,283,0,189.0,226.0,219.0,257.0,228.57142857142858,228.92857142857142,227.71428571428572,32.146490094516565
2023-10-11,EN500,North,203,72.0,0,0,2023,10,41,2,284,0,212.0,255.0,196.0,212.0,226.57142857142858,228.42857142857142,226.10714285714286,31.7505780474818
2023-10-12,EN500,North,218,72.0,0,0,2023,10,41,3,285,0,203.0,243.0,185.0,208.0,219.14285714285714,228.92857142857142,225.78571428571428,31.943650783791952
2023-10-13,EN500,North,204,72.0,0,0,2023,10,41,4,286,0,218.0,191.0,207.0,258.0,215.57142857142858,231.28571428571428,226.14285714285714,31.79298115612434
2023-10-14,EN500,North,262,72.0,0,0,2023,10,41,5,287,1,204.0,254.0,319.0,271.0,217.42857142857142,231.07142857142858,224.21428571428572,31.42463900362204
2023-10-15,EN500,North,240,72.0,0,0,2023,10,41,6,288,1,262.0,242.0,278.0,211.0,218.57142857142858,227.0,223.89285714285714,30.9711207007487
2023-10-16,EN500,North,239,72.0,0,0,2023,10,42,0,289,0,240.0,189.0,201.0,217.0,218.28571428571428,224.28571428571428,224.92857142857142,31.008873964565232
2023-10-17,EN500,North,207,72.0,0,0,2023,10,42,1,290,0,239.0,212.0,226.0,216.0,225.42857142857142,227.0,225.71428571428572,31.079178623563568
2023-10-18,EN500,North,219,72.0,0,0,2023,10,42,2,291,0,207.0,203.0,255.0,198.0,224.71428571428572,225.64285714285714,225.39285714285714,31.229543569101654
2023-10-19,EN500,North,211,72.0,0,0,2023,10,42,3,292,0,219.0,218.0,243.0,189.0,227.0,223.07142857142858,226.14285714285714,30.796481624096398
2023-10-20,EN500,North,217,72.0,0,0,2023,10,42,4,293,0,211.0,204.0,191.0,225.0,226.0,220.78571428571428,226.92857142857142,30.086207706853326
2023-10-21,EN500,North,256,72.0,0,0,2023,10,42,5,294,1,217.0,262.0,254.0,224.0,227.85714285714286,222.64285714285714,226.64285714285714,30.143132975994583
2023-10-22,EN500,North,263,72.0,0,0,2023,10,42,6,295,1,256.0,240.0,242.0,260.0,227.0,222.78571428571428,227.78571428571428,30.64172553749821
2023-10-23,EN500,North,197,72.0,0,0,2023,10,43,0,296,0,263.0,239.0,189.0,225.0,230.28571428571428,224.28571428571428,227.89285714285714,30.763541776679887
2023-10-24,EN500,North,217,72.0,0,1,2023,10,43,1,297,0,197.0,207.0,212.0,219.0,224.28571428571428,224.85714285714286,226.89285714285714,31.311267982078416
2023-10-25,EN500,North,237,72.0,0,0,2023,10,43,2,298,0,217.0,219.0,203.0,196.0,225.71428571428572,225.21428571428572,226.82142857142858,31.332214603466806
2023-10-26,EN500,North,282,64.8,1,0,2023,10,43,3,299,0,237.0,211.0,218.0,185.0,228.28571428571428,227.64285714285714,228.28571428571428,30.79184252586376
2023-10-27,EN500,North,191,72.0,0,0,2023,10,43,4,300,0,282.0,217.0,204.0,207.0,238.42857142857142,232.21428571428572,231.75,31.195470943831445
2023-10-28,EN500,North,198,72.0,0,0,2023,10,43,5,301,1,191.0,256.0,262.0,319.0,234.71428571428572,231.28571428571428,231.17857142857142,31.80618804389521
2023-10-29,EN500,North,259,72.0,0,0,2023,10,43,6,302,1,198.0,263.0,240.0,278.0,226.42857142857142,226.71428571428572,226.85714285714286,27.33836577753451
2023-10-30,EN500,North,221,72.0,0,0,2023,10,44,0,303,0,259.0,197.0,239.0,201.0,225.85714285714286,228.07142857142858,226.17857142857142,26.235477212170004
2023-10-31,EN500,North,230,72.0,0,0,2023,10,44,1,304,0,221.0,217.0,207.0,226.0,229.28571428571428,226.78571428571428,226.89285714285714,25.793107442385033
2023-11-01,EN500,North,173,72.0,0,0,2023,11,44,2,305,0,230.0,237.0,219.0,255.0,231.14285714285714,228.42857142857142,227.03571428571428,25.799055599794666
2023-11-02,EN500,North,238,72.0,0,0,2023,11,44,3,306,0,173.0,282.0,211.0,243.0,222.0,225.14285714285714,224.10714285714286,27.127052625138102
2023-11-03,EN500,North,286,72.0,0,0,2023,11,44,4,307,0,238.0,191.0,217.0,191.0,215.71428571428572,227.07142857142858,223.92857142857142,27.014301522943633
2023-11-04,EN500,North,216,72.0,0,0,2023,11,44,5,308,1,286.0,198.0,256.0,254.0,229.28571428571428,232.0,227.32142857142858,28.64217761666115
2023-11-05,EN500,North,215,72.0,0,0,2023,11,44,6,309,1,216.0,259.0,263.0,242.0,231.85714285714286,229.14285714285714,225.96428571428572,28.228541037406735
2023-11-06,EN500,North,180,72.0,0,0,2023,11,45,0,310,0,215.0,221.0,197.0,189.0,225.57142857142858,225.71428571428572,225.0,28.121429814553213
2023-11-07,EN500,North,257,64.8,1,0,2023,11,45,1,311,0,180.0,230.0,217.0,212.0,219.71428571428572,224.5,224.67857142857142,28.5955883303299
2023-11-08,EN500,North,235,72.0,0,0,2023,11,45,2,312,0,257.0,173.0,237.0,203.0,223.57142857142858,227.35714285714286,226.28571428571428,29.11644201765083
2023-11-09,EN500,North,247,72.0,0,0,2023,11,45,3,313,0,235.0,238.0,282.0,218.0,232.42857142857142,227.21428571428572,227.42857142857142,28.79484080773644
2023-11-10,EN500,North,218,72.0,0,0,2023,11,45,4,314,0,247.0,286.0,191.0,204.0,233.71428571428572,224.71428571428572,228.46428571428572,28.964195192938284
2023-11-11,EN500,North,262,72.0,0,0,2023,11,45,5,315,1,218.0,216.0,198.0,262.0,224.0,226.64285714285714,228.96428571428572,28.645317816429593
2023-11-12,EN500,North,269,72.0,0,1,2023,11,45,6,316,1,262.0,215.0,259.0,240.0,230.57142857142858,231.21428571428572,228.96428571428572,28.645317816429593
2023-11-13,EN500,North,264,72.0,0,0,2023,11,46,0,317,0,269.0,180.0,221.0,239.0,238.28571428571428,231.92857142857142,230.0,29.568501759411514
2023-11-14,EN500,North,234,72.0,0,0,2023,11,46,1,318,0,264.0,257.0,230.0,207.0,250.28571428571428,235.0,230.89285714285714,30.220595486098823
2023-11-15,EN500,North,281,64.8,1,0,2023,11,46,2,319,0,234.0,235.0,173.0,219.0,247.0,235.28571428571428,231.85714285714286,29.858573166419326
2023-11-16,EN500,North,220,72.0,0,0,2023,11,46,3,320,0,281.0,247.0,238.0,211.0,253.57142857142858,243.0,234.07142857142858,31.14117028585327
2023-11-17,EN500,North,229,72.0,0,0,2023,11,46,4,321,0,220.0,218.0,286.0,217.0,249.71428571428572,241.71428571428572,234.39285714285714,30.940012791439106
2023-11-18,EN500,North,256,72.0,0,0,2023,11,46,5,322,1,229.0,262.0,216.0,256.0,251.28571428571428,237.64285714285714,234.82142857142858,30.772827806637384
2023-11-19,EN500,North,264,72.0,0,0,2023,11,46,6,323,1,256.0,269.0,215.0,263.0,250.42857142857142,240.5,234.82142857142858,30.772827806637384
2023-11-20,EN500,North,218,72.0,0,0,2023,11,47,0,324,0,264.0,264.0,180.0,197.0,249.71428571428572,244.0,234.85714285714286,30.807303469956125
2023-11-21,EN500,North,200,72.0,0,0,2023,11,47,1,325,0,218.0,234.0,257.0,217.0,243.14285714285714,246.71428571428572,235.60714285714286,30.099020884425485
2023-11-22,EN500,North,221,72.0,0,0,2023,11,47,2,326,0,200.0,281.0,235.0,237.0,238.28571428571428,242.64285714285714,235.0,30.654586992874773
2023-11-23,EN500,North,203,72.0,0,0,2023,11,47,3,327,0,221.0,220.0,247.0,282.0,229.71428571428572,241.64285714285714,234.42857142857142,30.764853168448802
2023-11-24,EN500,North,250,72.0,0,0,2023,11,47,4,328,0,203.0,229.0,218.0,191.0,227.28571428571428,238.5,231.60714285714286,29.849423700267984
2023-11-25,EN500,North,247,72.0,0,0,2023,11,47,5,329,1,250.0,256.0,262.0,198.0,230.28571428571428,240.78571428571428,233.71428571428572,28.945487901247994
2023-11-26,EN500,North,275,72.0,0,0,2023,11,47,6,330,1,247.0,264.0,269.0,259.0,229.0,239.71428571428572,235.46428571428572,28.177324930015338
2023-11-27,EN500,North,212,72.0,0,0,2023,11,48,0,331,0,275.0,218.0,264.0,221.0,230.57142857142858,240.14285714285714,236.03571428571428,28.827047667922926
2023-11-28,EN500,North,193,72.0,0,0,2023,11,48,1,332,0,212.0,200.0,234.0,230.0,229.71428571428572,236.42857142857142,235.71428571428572,29.050221064827845
2023-11-29,EN500,North,239,72.0,0,0,2023,11,48,2,333,0,193.0,221.0,281.0,173.0,228.71428571428572,233.5,234.39285714285714,30.140829064901325
2023-11-30,EN500,North,221,72.0,0,0,2023,11,48,3,334,0,239.0,203.0,220.0,238.0,231.28571428571428,230.5,236.75,27.638707425423704
2023-12-01,EN500,North,254,72.0,0,0,2023,12,48,4,335,0,221.0,250.0,229.0,286.0,233.85714285714286,230.57142857142858,236.14285714285714,27.79650162602348
2023-12-02,EN500,North,358,64.8,1,0,2023,12,48,5,336,1,254.0,247.0,256.0,216.0,234.42857142857142,232.35714285714286,235.0,26.287583324395964
2023-12-03,EN500,North,206,72.0,0,0,2023,12,48,6,337,1,358.0,275.0,264.0,215.0,250.28571428571428,239.64285714285714,240.07142857142858,34.80413829314073
2023-12-04,EN500,North,190,72.0,0,0,2023,12,49,0,338,0,206.0,212.0,218.0,180.0,240.42857142857142,235.5,239.75,35.08468590689117
2023-12-05,EN500,North,200,72.0,0,0,2023,12,49,1,339,0,190.0,193.0,200.0,257.0,237.28571428571428,233.5,240.10714285714286,34.49996165936097
2023-12-06,EN500,North,243,72.0,0,0,2023,12,49,2,340,0,200.0,239.0,221.0,235.0,238.28571428571428,233.5,238.07142857142858,35.14196454323086
2023-12-07,EN500,North,232,72.0,0,0,2023,12,49,3,341,0,243.0,221.0,203.0,247.0,238.85714285714286,235.07142857142858,238.35714285714286,35.148588597884036
2023-12-08,EN500,North,218,72.0,0,0,2023,12,49,4,342,0,232.0,254.0,250.0,218.0,240.42857142857142,237.14285714285714,237.82142857142858,35.12628389263293
2023-12-09,EN500,North,256,72.0,0,0,2023,12,49,5,343,1,218.0,358.0,247.0,262.0,235.28571428571428,234.85714285714286,237.82142857142858,35.12628389263293
2023-12-10,EN500,North,216,72.0,0,0,2023,12,49,6,344,1,256.0,206.0,275.0,269.0,220.71428571428572,235.5,237.60714285714286,34.991363257888736
2023-12-11,EN500,North,233,72.0,0,0,2023,12,50,0,345,0,216.0,190.0,212.0,264.0,222.14285714285714,231.28571428571428,235.71428571428572,34.662240254647756
2023-12-12,EN500,North,206,72.0,0,0,2023,12,50,1,346,0,233.0,200.0,193.0,234.0,228.28571428571428,232.78571428571428,234.60714285714286,34.21753858900391
2023-12-13,EN500,North,201,72.0,0,0,2023,12,50,2,347,0,206.0,243.0,239.0,281.0,229.14285714285714,233.71428571428572,233.60714285714286,34.6424480420947
2023-12-14,EN500,North,222,72.0,0,0,2023,12,50,3,348,0,201.0,232.0,221.0,220.0,223.14285714285714,231.0,230.75,33.8795524479604
2023-12-15,EN500,North,212,72.0,0,0,2023,12,50,4,349,0,222.0,218.0,254.0,229.0,221.71428571428572,231.07142857142858,230.82142857142858,33.85815025402841
2023-12-16,EN500,North,242,72.0,0,0,2023,12,50,5,350,1,212.0,256.0,358.0,256.0,220.85714285714286,228.07142857142858,230.21428571428572,34.043933644475395
2023-12-17,EN500,North,224,72.0,0,0,2023,12,50,6,351,1,242.0,216.0,206.0,264.0,218.85714285714286,219.78571428571428,229.71428571428572,33.752758068766816
2023-12-18,EN500,North,237,72.0,0,0,2023,12,51,0,352,0,224.0,233.0,190.0,218.0,220.0,221.07142857142858,228.28571428571428,33.08782605134794
2023-12-19,EN500,North,255,72.0,0,0,2023,12,51,1,353,0,237.0,206.0,200.0,200.0,220.57142857142858,224.42857142857142,228.96428571428572,33.063891172560524
2023-12-20,EN500,North,188,72.0,0,0,2023,12,51,2,354,0,255.0,201.0,243.0,221.0,227.57142857142858,228.35714285714286,230.92857142857142,32.91282376603372
2023-12-21,EN500,North,228,72.0,0,0,2023,12,51,3,355,0,188.0,222.0,232.0,203.0,225.71428571428572,224.42857142857142,229.75,33.85877532733121
2023-12-22,EN500,North,302,64.8,1,0,2023,12,51,4,356,0,228.0,212.0,218.0,250.0,226.57142857142858,224.14285714285714,230.64285714285714,33.45446245571858
2023-12-23,EN500,North,261,72.0,0,0,2023,12,51,5,357,1,302.0,242.0,256.0,247.0,239.42857142857142,230.14285714285714,232.5,35.921210076128546
2023-12-24,EN500,North,252,72.0,0,0,2023,12,51,6,358,1,261.0,224.0,216.0,275.0,242.14285714285714,230.5,233.0,36.22665276243991
2023-12-25,EN500,North,287,72.0,0,1,2023,12,52,0,359,0,252.0,237.0,233.0,212.0,246.14285714285714,233.07142857142858,232.17857142857142,35.4923607549244
2023-12-26,EN500,North,240,72.0,0,0,2023,12,52,1,360,0,287.0,255.0,206.0,193.0,253.28571428571428,236.92857142857142,234.85714285714286,36.72189203319158
2023-12-27,EN500,North,195,72.0,0,0,2023,12,52,2,361,0,240.0,188.0,201.0,239.0,251.14285714285714,239.35714285714286,236.53571428571428,35.800353963548574
2023-12-28,EN500,North,222,72.0,0,0,2023,12,52,3,362,0,195.0,228.0,222.0,221.0,252.14285714285714,238.92857142857142,234.96428571428572,36.643914297281064
2023-12-29,EN500,North,254,72.0,0,0,2023,12,52,4,363,0,222.0,302.0,212.0,254.0,251.28571428571428,238.92857142857142,235.0,36.630284980843406
2023-12-30,EN500,North,212,72.0,0,0,2023,12,52,5,364,1,254.0,261.0,242.0,358.0,244.42857142857142,241.92857142857142,235.0,36.630284980843406
2023-12-31,EN500,North,286,72.0,0,0,2023,12,52,6,365,1,212.0,252.0,224.0,206.0,237.42857142857142,239.78571428571428,229.78571428571428,27.800022838862844
2024-01-01,EN500,North,208,72.0,0,0,2024,1,1,0,1,0,286.0,287.0,237.0,190.0,242.28571428571428,244.21428571428572,232.64285714285714,29.333603894856534
2024-01-02,EN500,North,282,64.8,1,0,2024,1,1,1,2,0,208.0,240.0,255.0,200.0,231.0,242.14285714285714,233.28571428571428,28.551262724696223
2024-01-03,EN500,North,210,72.0,0,0,2024,1,1,2,3,0,282.0,195.0,188.0,243.0,237.0,244.07142857142858,236.21428571428572,29.208518725494965
2024-01-04,EN500,North,246,72.0,0,0,2024,1,1,3,4,0,210.0,222.0,228.0,232.0,239.14285714285714,245.64285714285714,235.03571428571428,29.587888091128537
2024-01-05,EN500,North,249,72.0,0,0,2024,1,1,4,5,0,246.0,254.0,302.0,218.0,242.57142857142858,246.92857142857142,235.53571428571428,29.652908348844935
2024-01-06,EN500,North,284,72.0,0,0,2024,1,1,5,6,1,249.0,212.0,261.0,256.0,241.85714285714286,243.14285714285714,236.64285714285714,29.552482236679037
2024-01-07,EN500,North,237,72.0,0,0,2024,1,1,6,7,1,284.0,286.0,252.0,216.0,252.14285714285714,244.78571428571428,237.64285714285714,30.683828876093312
2024-01-08,EN500,North,284,64.8,1,0,2024,1,2,0,8,0,237.0,208.0,287.0,233.0,245.14285714285714,243.71428571428572,238.39285714285714,30.390470345664458
2024-01-09,EN500,North,212,72.0,0,0,2024,1,2,1,9,0,284.0,282.0,240.0,206.0,256.0,243.5,240.21428571428572,31.561060329154845
2024-01-10,EN500,North,255,72.0,0,0,2024,1,2,2,10,0,212.0,210.0,195.0,201.0,246.0,241.5,240.42857142857142,31.339749427522815
2024-01-11,EN500,North,185,72.0,0,0,2024,1,2,3,11,0,255.0,246.0,222.0,222.0,252.42857142857142,245.78571428571428,242.35714285714286,30.473077718020008
2024-01-12,EN500,North,237,72.0,0,0,2024,1,2,4,12,0,185.0,249.0,254.0,212.0,243.71428571428572,243.14285714285714,241.03571428571428,32.14490587239284
2024-01-13,EN500,North,299,72.0,0,0,2024,1,2,5,13,1,237.0,284.0,212.0,242.0,242.0,241.92857142857142,241.92857142857142,31.6519598263138
2024-01-14,EN500,North,198,72.0,0,0,2024,1,2,6,14,1,299.0,237.0,286.0,224.0,244.14285714285714,248.14285714285714,243.96428571428572,33.4392563080264
2024-01-15,EN500,North,229,72.0,0,0,2024,1,3,0,15,0,198.0,284.0,208.0,237.0,238.57142857142858,241.85714285714286,243.03571428571428,34.36242795592995
2024-01-16,EN500,North,191,72.0,0,0,2024,1,3,1,16,0,229.0,212.0,282.0,255.0,230.71428571428572,243.35714285714286,242.75,34.44762530115698
2024-01-17,EN500,North,243,72.0,0,0,2024,1,3,2,17,0,191.0,255.0,210.0,188.0,227.71428571428572,236.85714285714286,240.46428571428572,35.70504907013225
2024-01-18,EN500,North,209,72.0,0,0,2024,1,3,3,18,0,243.0,185.0,246.0,228.0,226.0,239.21428571428572,242.42857142857142,34.19273105709573
2024-01-19,EN500,North,244,72.0,0,0,2024,1,3,4,19,0,209.0,237.0,249.0,302.0,229.42857142857142,236.57142857142858,241.75,34.674812077250174
2024-01-20,EN500,North,296,72.0,0,0,2024,1,3,5,20,1,244.0,299.0,284.0,261.0,230.42857142857142,236.21428571428572,239.67857142857142,32.61339598820737
2024-01-21,EN500,North,224,72.0,0,0,2024,1,3,6,21,1,296.0,198.0,237.0,252.0,230.0,237.07142857142858,240.92857142857142,34.09782068785919
2024-01-22,EN500,North,234,72.0,0,0,2024,1,4,0,22,0,224.0,229.0,284.0,287.0,233.71428571428572,236.14285714285714,239.92857142857142,34.17160243094309
2024-01-23,EN500,North,212,72.0,0,0,2024,1,4,1,23,0,234.0,191.0,212.0,240.0,234.42857142857142,232.57142857142858,238.03571428571428,32.91232139292097
2024-01-24,EN500,North,236,72.0,0,0,2024,1,4,2,24,0,212.0,243.0,255.0,195.0,237.42857142857142,232.57142857142858,237.03571428571428,33.27381591276915
2024-01-25,EN500,North,232,72.0,0,0,2024,1,4,3,25,0,236.0,209.0,185.0,222.0,236.42857142857142,231.21428571428572,238.5,32.24156507551304
2024-01-26,EN500,North,277,72.0,0,1,2024,1,4,4,26,0,232.0,244.0,237.0,254.0,239.71428571428572,234.57142857142858,238.85714285714286,32.1071288792341
2024-01-27,EN500,North,283,72.0,0,0,2024,1,4,5,27,1,277.0,296.0,299.0,212.0,244.42857142857142,237.42857142857142,239.67857142857142,32.79572416961618
2024-01-28,EN500,North,249,72.0,0,0,2024,1,4,6,28,1,283.0,224.0,198.0,286.0,242.57142857142858,236.28571428571428,242.21428571428572,33.317059519508575
2024-01-29,EN500,North,206,72.0,0,0,2024,1,5,0,29,0,249.0,234.0,229.0,208.0,246.14285714285714,239.92857142857142,240.89285714285714,32.23218920836814
2024-01-30,EN500,North,233,72.0,0,0,2024,1,5,1,30,0,206.0,212.0,191.0,282.0,242.14285714285714,238.28571428571428,240.82142857142858,32.30990396426329
2024-01-31,EN500,North,247,72.0,0,0,2024,1,5,2,31,0,233.0,236.0,243.0,210.0,245.14285714285714,241.28571428571428,239.07142857142858,31.308416300045497
2024-02-01,EN500,North,267,72.0,0,0,2024,2,5,3,32,0,247.0,232.0,209.0,246.0,246.71428571428572,241.57142857142858,240.39285714285714,30.812863217860208
2024-02-02,EN500,North,333,64.8,1,0,2024,2,5,4,33,0,267.0,277.0,244.0,249.0,251.71428571428572,245.71428571428572,241.14285714285714,31.20744721864934
2024-02-03,EN500,North,205,72.0,0,0,2024,2,5,5,34,1,333.0,283.0,296.0,284.0,259.7142857142857,252.07142857142858,244.14285714285714,35.70425255895539
2024-02-04,EN500,North,243,72.0,0,0,2024,2,5,6,35,1,205.0,249.0,224.0,237.0,248.57142857142858,245.57142857142858,241.32142857142858,35.559083406331425
2024-02-05,EN500,North,236,64.8,1,0,2024,2,6,0,36,0,243.0,206.0,234.0,284.0,247.71428571428572,246.92857142857142,241.53571428571428,35.55015459971327
2024-02-06,EN500,North,178,72.0,0,0,2024,2,6,1,37,0,236.0,233.0,212.0,212.0,252.0,247.07142857142858,239.82142857142858,34.57043649370228
2024-02-07,EN500,North,206,72.0,0,0,2024,2,6,2,38,0,178.0,247.0,236.0,255.0,244.14285714285714,244.64285714285714,238.60714285714286,36.14511829721409
