date,sku,region,units_sold,ml_prediction,forecast_error,promotion,is_holiday
2025-10-16,EN250,West,381,385.979,-4.97900390625,0,0
2025-10-16,EN500,Central,202,232.41037,-30.410369873046875,0,0
2025-10-16,EN500,East,208,241.30334,-33.3033447265625,0,0
2025-10-16,EN500,North,269,267.48422,1.515777587890625,0,0
2025-10-16,EN500,South,236,283.78662,-47.78662109375,0,0
2025-10-16,EN500,West,270,301.58066,-31.580657958984375,0,0
2025-10-16,LM250,Central,473,405.20837,67.7916259765625,0,0
2025-10-16,LM250,East,385,439.68652,-54.6865234375,0,0
2025-10-16,LM250,North,376,459.2341,-83.23410034179688,0,0
2025-10-16,LM250,South,498,498.14984,-0.14984130859375,0,0
2025-10-16,LM250,West,596,544.26184,51.7381591796875,0,0
2025-10-16,LM500,Central,527,578.3071,-51.30712890625,0,0
2025-10-16,LM500,East,647,622.2968,24.70318603515625,0,0
2025-10-16,LM500,North,807,649.9535,157.0465087890625,0,0
2025-10-16,LM500,South,772,735.838,36.1619873046875,0,0
2025-10-16,LM500,West,770,743.3148,26.6851806640625,0,0
2025-10-16,OR1000,Central,277,358.2905,-81.29049682617188,0,0
2025-10-16,OR1000,East,372,361.01453,10.9854736328125,0,0
2025-10-16,OR1000,North,322,400.21613,-78.21612548828125,0,0
2025-10-16,OR1000,South,423,444.17316,-21.17315673828125,0,0
2025-10-16,OR1000,West,472,455.9283,16.071685791015625,0,0
2025-10-16,OR500,Central,578,489.4435,88.55648803710938,0,0
2025-10-16,OR500,East,517,520.0449,-3.044921875,0,0
2025-10-16,OR500,North,532,544.5663,-12.5662841796875,0,0
2025-10-16,OR500,South,594,585.1486,8.85137939453125,0,0
2025-10-16,OR500,West,598,611.7611,-13.7611083984375,0,0
2025-10-16,WT1000,Central,729,816.0928,-87.0927734375,0,0
2025-10-16,WT1000,East,846,824.3233,21.67669677734375,0,0
2025-10-16,WT1000,North,1117,1111.075,5.925048828125,1,0
2025-10-16,WT1000,South,978,954.0795,23.92047119140625,0,0
2025-10-16,WT1000,West,1073,867.0307,205.96929931640625,0,0
2025-10-17,BB1000,Central,518,452.86115,65.13885498046875,0,0
2025-10-17,BB1000,East,430,462.2344,-32.234405517578125,0,0
2025-10-17,BB1000,North,575,503.60916,71.39083862304688,0,0
2025-10-17,BB1000,South,565,563.37476,1.625244140625,0,0
2025-10-17,BB1000,West,540,597.8531,-57.85308837890625,0,0
2025-10-17,BB250,Central,499,520.70795,-21.70794677734375,0,0
2025-10-17,BB250,East,513,591.8551,-78.8551025390625,0,0
2025-10-17,BB250,North,482,586.27295,-104.27294921875,0,0
2025-10-17,BB250,South,490,638.3189,-148.31890869140625,0,0
2025-10-17,BB250,West,664,661.989,2.010986328125,0,0
2025-10-17,BB500,Central,769,744.4392,24.560791015625,0,0
2025-10-17,BB500,East,791,801.3794,-10.37939453125,0,0
2025-10-17,BB500,North,849,847.89197,1.1080322265625,0,0
2025-10-17,BB500,South,1092,917.4328,174.56719970703125,0,0
2025-10-17,BB500,West,1003,924.91986,78.08013916015625,0,0
2025-10-17,EN250,Central,342,331.8774,10.122589111328125,0,0
2025-10-17,EN250,East,305,326.73215,-21.732147216796875,0,0
2025-10-17,EN250,North,331,362.60086,-31.600860595703125,0,0
2025-10-17,EN250,South,367,414.13217,-47.132171630859375,0,0
2025-10-17,EN250,West,442,397.6,44.399993896484375,0,0
2025-10-17,EN500,Central,229,230.81078,-1.8107757568359375,0,0
2025-10-17,EN500,East,227,236.05351,-9.053512573242188,0,0
2025-10-17,EN500,North,279,264.56732,14.43267822265625,0,0
2025-10-17,EN500,South,328,275.0155,52.9844970703125,0,0
2025-10-17,EN500,West,258,292.42294,-34.422943115234375,0,0
2025-10-17,LM250,Central,399,413.95953,-14.95953369140625,0,0
2025-10-17,LM250,East,432,433.18588,-1.185882568359375,0,0
2025-10-17,LM250,North,433,444.25653,-11.25653076171875,0,0
2025-10-17,LM250,South,569,622.12195,-53.1219482421875,1,0
2025-10-17,LM250,West,575,549.8945,25.10552978515625,0,0
2025-10-17,LM500,Central,580,565.13934,14.86065673828125,0,0
2025-10-17,LM500,East,686,629.1225,56.87750244140625,0,0
2025-10-17,LM500,North,666,642.664,23.33599853515625,0,0
2025-10-17,LM500,South,875,706.29834,168.70166015625,0,0
2025-10-17,LM500,West,767,734.54266,32.45733642578125,0,0
2025-10-17,OR1000,Central,353,344.5779,8.422088623046875,0,0
2025-10-17,OR1000,East,343,357.24005,-14.24005126953125,0,0
2025-10-17,OR1000,North,354,398.9734,-44.973388671875,0,0
2025-10-17,OR1000,South,470,437.97784,32.02215576171875,0,0
2025-10-17,OR1000,West,431,451.26163,-20.261627197265625,0,0
2025-10-17,OR500,Central,455,488.90613,-33.9061279296875,0,0
2025-10-17,OR500,East,599,504.18137,94.81863403320312,0,0
2025-10-17,OR500,North,621,536.7145,84.2855224609375,0,0
2025-10-17,OR500,South,952,738.4544,213.54559326171875,1,0
2025-10-17,OR500,West,643,605.7982,37.2017822265625,0,0
2025-10-17,WT1000,Central,925,762.8808,162.11920166015625,0,0
2025-10-17,WT1000,East,970,871.8192,98.1807861328125,0,0
2025-10-17,WT1000,North,933,886.74286,46.25714111328125,0,0
2025-10-17,WT1000,South,766,933.3156,-167.31561279296875,0,0
2025-10-17,WT1000,West,1298,1226.4005,71.5994873046875,1,0
2025-10-18,BB1000,Central,538,536.2939,1.70611572265625,0,0
2025-10-18,BB1000,East,655,528.0017,126.998291015625,0,0
2025-10-18,BB1000,North,619,579.0481,39.951904296875,0,0
2025-10-18,BB1000,South,688,673.8837,14.11627197265625,0,0
2025-10-18,BB1000,West,614,665.4183,-51.41827392578125,0,0
2025-10-18,BB250,Central,630,743.5993,-113.59930419921875,1,0
2025-10-18,BB250,East,649,656.80756,-7.80755615234375,0,0
2025-10-18,BB250,North,674,683.3011,-9.30108642578125,0,0
2025-10-18,BB250,South,577,761.6637,-184.6636962890625,0,0
2025-10-18,BB250,West,775,743.2781,31.721923828125,0,0
2025-10-18,BB500,Central,787,864.0231,-77.0230712890625,0,0
2025-10-18,BB500,East,1023,964.44073,58.55926513671875,0,0
2025-10-18,BB500,North,1201,982.38403,218.615966796875,0,0
2025-10-18,BB500,South,1220,1107.4513,112.5487060546875,0,0
2025-10-18,BB500,West,1365,1050.8214,314.1785888671875,0,0
2025-10-18,EN250,Central,357,376.17984,-19.179840087890625,0,0
2025-10-18,EN250,East,414,379.3523,34.647705078125,0,0
2025-10-18,EN250,North,519,416.29617,102.70382690429688,0,0
2025-10-18,EN250,South,527,469.1819,57.818115234375,0,0
2025-10-18,EN250,West,540,448.21695,91.78305053710938,0,0
2025-10-18,EN500,Central,299,264.08206,34.917938232421875,0,0
2025-10-18,EN500,East,390,332.58792,57.412078857421875,1,0
2025-10-18,EN500,North,310,301.2548,8.745208740234375,0,0
2025-10-18,EN500,South,261,313.5009,-52.500885009765625,0,0
2025-10-18,EN500,West,375,338.72568,36.274322509765625,0,0
2025-10-18,LM250,Central,484,459.4574,24.5426025390625,0,0
2025-10-18,LM250,East,466,497.30853,-31.30853271484375,0,0
2025-10-18,LM250,North,577,500.35767,76.642333984375,0,0
2025-10-18,LM250,South,667,577.07025,89.92974853515625,0,0
2025-10-18,LM250,West,639,628.4057,10.59429931640625,0,0
2025-10-18,LM500,Central,740,650.19525,89.80474853515625,0,0
2025-10-18,LM500,East,805,711.5373,93.46270751953125,0,0
2025-10-18,LM500,North,716,769.54504,-53.5450439453125,0,0
2025-10-18,LM500,South,738,834.06366,-96.06365966796875,0,0
2025-10-18,LM500,West,982,883.6773,98.32269287109375,0,0
2025-10-18,OR1000,Central,523,474.7408,48.259185791015625,1,0
2025-10-18,OR1000,East,459,415.60123,43.398773193359375,0,0
2025-10-18,OR1000,North,490,462.06528,27.934722900390625,0,0
2025-10-18,OR1000,South,445,504.66586,-59.665863037109375,0,0
2025-10-18,OR1000,West,433,511.06927,-78.06927490234375,0,0
2025-10-18,OR500,Central,484,548.7934,-64.79339599609375,0,0
2025-10-18,OR500,East,815,759.27545,55.72454833984375,1,0
2025-10-18,OR500,North,596,616.44403,-20.44403076171875,0,0
2025-10-18,OR500,South,696,674.1483,21.8516845703125,0,0
2025-10-18,OR500,West,685,724.64136,-39.641357421875,0,0
2025-10-18,WT1000,Central,1021,925.8734,95.1265869140625,0,0
2025-10-18,WT1000,East,1078,993.32043,84.6795654296875,0,0
2025-10-18,WT1000,North,1109,992.01324,116.98675537109375,0,0
2025-10-18,WT1000,South,1361,1159.2648,201.7352294921875,0,0
2025-10-18,WT1000,West,1167,1131.3358,35.6641845703125,0,0
2025-10-19,BB1000,Central,534,518.2176,15.78240966796875,0,0
2025-10-19,BB1000,East,603,558.56854,44.43145751953125,0,0
2025-10-19,BB1000,North,581,574.5712,6.42877197265625,0,0
2025-10-19,BB1000,South,665,675.08044,-10.0804443359375,0,0
2025-10-19,BB1000,West,648,682.35175,-34.35174560546875,0,0
2025-10-19,BB250,Central,569,585.3068,-16.30682373046875,0,0
2025-10-19,BB250,East,680,652.278,27.72198486328125,0,0
2025-10-19,BB250,North,723,665.23285,57.76715087890625,0,0
2025-10-19,BB250,South,709,709.74664,-0.74664306640625,0,0
2025-10-19,BB250,West,711,771.872,-60.87200927734375,0,0
2025-10-19,BB500,Central,1074,887.90314,186.09686279296875,0,0
2025-10-19,BB500,East,785,905.6926,-120.692626953125,0,0
2025-10-19,BB500,North,933,962.14594,-29.14593505859375,0,0
2025-10-19,BB500,South,1152,1058.5352,93.46484375,0,0
2025-10-19,BB500,West,1420,1018.93616,401.0638427734375,0,0
2025-10-19,EN250,Central,445,377.86224,67.13775634765625,0,0
2025-10-19,EN250,East,454,381.12543,72.87457275390625,0,0
2025-10-19,EN250,North,386,429.65637,-43.6563720703125,0,0
2025-10-19,EN250,South,362,484.19925,-122.19924926757812,0,0
2025-10-19,EN250,West,593,555.19275,37.8072509765625,1,0
2025-10-19,EN500,Central,283,264.73047,18.26953125,0,0
2025-10-19,EN500,East,266,282.06595,-16.065948486328125,0,0
2025-10-19,EN500,North,304,305.61874,-1.618743896484375,0,0
2025-10-19,EN500,South,314,309.08548,4.914520263671875,0,0
2025-10-19,EN500,West,315,325.029,-10.02899169921875,0,0
2025-10-19,LM250,Central,575,463.96094,111.0390625,0,0
2025-10-19,LM250,East,430,491.59717,-61.59716796875,0,0
2025-10-19,LM250,North,567,518.43445,48.5655517578125,0,0
2025-10-19,LM250,South,752,746.7901,5.20989990234375,1,0
2025-10-19,LM250,West,676,580.5989,95.401123046875,0,0
2025-10-19,LM500,Central,727,649.0499,77.9500732421875,0,0
2025-10-19,LM500,East,683,733.77563,-50.775634765625,0,0
2025-10-19,LM500,North,824,746.43304,77.56695556640625,0,0
2025-10-19,LM500,South,791,812.12946,-21.12945556640625,0,0
2025-10-19,LM500,West,1040,1037.9175,2.08251953125,1,0
2025-10-19,OR1000,Central,497,495.01862,1.98138427734375,1,0
2025-10-19,OR1000,East,362,413.87952,-51.8795166015625,0,0
2025-10-19,OR1000,North,379,453.2567,-74.2567138671875,0,0
2025-10-19,OR1000,South,406,508.15726,-102.15725708007812,0,0
2025-10-19,OR1000,West,530,503.00378,26.9962158203125,0,0
2025-10-19,OR500,Central,779,722.4598,56.54022216796875,1,0
2025-10-19,OR500,East,639,619.9681,19.03192138671875,0,0
2025-10-19,OR500,North,669,638.9447,30.0552978515625,0,0
2025-10-19,OR500,South,747,720.1003,26.89971923828125,0,0
2025-10-19,OR500,West,929,723.16864,205.83135986328125,0,0
2025-10-19,WT1000,Central,886,887.928,-1.927978515625,0,0
2025-10-19,WT1000,East,1498,1241.4677,256.5323486328125,1,0
2025-10-19,WT1000,North,972,1002.93427,-30.93426513671875,0,0
2025-10-19,WT1000,South,1180,1067.727,112.27294921875,0,0
2025-10-19,WT1000,West,1027,1215.3317,-188.3316650390625,0,0
2025-10-20,BB1000,Central,580,515.83704,64.1629638671875,0,1
2025-10-20,BB1000,East,573,544.38446,28.61553955078125,0,1
2025-10-20,BB1000,North,620,739.49054,-119.49053955078125,1,1
2025-10-20,BB1000,South,887,671.94104,215.0589599609375,0,1
2025-10-20,BB1000,West,739,675.06055,63.939453125,0,1
2025-10-20,BB250,Central,728,680.9194,47.08062744140625,0,1
2025-10-20,BB250,East,672,653.9437,18.0562744140625,0,1
2025-10-20,BB250,North,670,716.1074,-46.107421875,0,1
2025-10-20,BB250,South,803,747.3813,55.61871337890625,0,1
2025-10-20,BB250,West,816,796.0676,19.932373046875,0,1
2025-10-20,BB500,Central,840,940.5996,-100.599609375,0,1
2025-10-20,BB500,East,953,1090.1923,-137.1922607421875,0,1
2025-10-20,BB500,North,973,1053.3779,-80.3779296875,0,1
2025-10-20,BB500,South,999,972.03064,26.9693603515625,0,1
2025-10-20,BB500,West,1258,1005.97534,252.024658203125,0,1
2025-10-20,EN250,Central,351,406.0004,-55.000396728515625,0,1
2025-10-20,EN250,East,388,392.3303,-4.330291748046875,0,1
2025-10-20,EN250,North,541,503.09897,37.901031494140625,1,1
2025-10-20,EN250,South,424,491.2394,-67.23941040039062,0,1
2025-10-20,EN250,West,468,490.7534,-22.753387451171875,0,1
2025-10-20,EN500,Central,319,296.97916,22.020843505859375,0,1
2025-10-20,EN500,East,320,302.098,17.902008056640625,0,1
2025-10-20,EN500,North,325,321.65582,3.34417724609375,0,1
2025-10-20,EN500,South,326,343.63672,-17.63671875,0,1
2025-10-20,EN500,West,397,365.44864,31.551361083984375,0,1
2025-10-20,LM250,Central,451,520.15454,-69.154541015625,0,1
2025-10-20,LM250,East,492,491.11182,0.88818359375,0,1
2025-10-20,LM250,North,546,484.0264,61.973602294921875,0,1
2025-10-20,LM250,South,532,663.1288,-131.1287841796875,0,1
2025-10-20,LM250,West,670,648.5693,21.43072509765625,0,1
2025-10-20,LM500,Central,607,674.2546,-67.25457763671875,0,1
2025-10-20,LM500,East,957,890.032,66.968017578125,1,1
2025-10-20,LM500,North,907,807.67834,99.3216552734375,0,1
2025-10-20,LM500,South,824,831.8096,-7.8095703125,0,1
2025-10-20,LM500,West,1064,906.6681,157.3319091796875,0,1
2025-10-20,OR1000,Central,428,442.22736,-14.22735595703125,0,1
2025-10-20,OR1000,East,491,440.85086,50.149139404296875,0,1
2025-10-20,OR1000,North,492,487.20715,4.7928466796875,0,1
2025-10-20,OR1000,South,538,520.91833,17.0816650390625,0,1
2025-10-20,OR1000,West,565,600.552,-35.552001953125,1,1
2025-10-20,OR500,Central,616,576.8251,39.1749267578125,0,1
2025-10-20,OR500,East,612,647.3433,-35.34332275390625,0,1
2025-10-20,OR500,North,620,685.6836,-65.68359375,0,1
2025-10-20,OR500,South,703,721.8619,-18.86187744140625,0,1
2025-10-20,OR500,West,641,760.0483,-119.04827880859375,0,1
2025-10-20,WT1000,Central,938,955.0591,-17.05908203125,0,1
2025-10-20,WT1000,East,940,986.02795,-46.0279541015625,0,1
2025-10-20,WT1000,North,918,1025.8965,-107.896484375,0,1
2025-10-20,WT1000,South,925,1012.403,-87.40301513671875,0,1
2025-10-20,WT1000,West,1260,952.70337,307.296630859375,0,1
2025-10-21,BB1000,Central,465,458.37506,6.62493896484375,0,0
2025-10-21,BB1000,East,434,483.89334,-49.893341064453125,0,0
2025-10-21,BB1000,North,464,499.1606,-35.160614013671875,0,0
2025-10-21,BB1000,South,477,564.29016,-87.2901611328125,0,0
2025-10-21,BB1000,West,613,598.4569,14.5430908203125,0,0
2025-10-21,BB250,Central,541,545.87854,-4.8785400390625,0,0
2025-10-21,BB250,East,597,561.622,35.37799072265625,0,0
2025-10-21,BB250,North,784,703.19824,80.8017578125,1,0
2025-10-21,BB250,South,633,620.5823,12.417724609375,0,0
2025-10-21,BB250,West,604,655.55817,-51.55816650390625,0,0
2025-10-21,BB500,Central,837,743.8698,93.13018798828125,0,0
2025-10-21,BB500,East,770,811.36664,-41.36663818359375,0,0
2025-10-21,BB500,North,755,898.98083,-143.9808349609375,0,0
2025-10-21,BB500,South,889,889.30145,-0.30145263671875,0,0
2025-10-21,BB500,West,885,958.7888,-73.788818359375,0,0
2025-10-21,EN250,Central,368,335.22107,32.7789306640625,0,0
2025-10-21,EN250,East,332,336.4205,-4.420501708984375,0,0
2025-10-21,EN250,North,315,366.89264,-51.89263916015625,0,0
2025-10-21,EN250,South,425,409.7969,15.203094482421875,0,0
2025-10-21,EN250,West,436,397.03876,38.96124267578125,0,0
2025-10-21,EN500,Central,223,235.28201,-12.282012939453125,0,0
2025-10-21,EN500,East,259,240.56989,18.43011474609375,0,0
2025-10-21,EN500,North,257,263.20642,-6.2064208984375,0,0
2025-10-21,EN500,South,303,265.84482,37.155181884765625,0,0
2025-10-21,EN500,West,328,296.32675,31.673248291015625,0,0
2025-10-21,LM250,Central,396,531.0759,-135.075927734375,1,0
2025-10-21,LM250,East,444,426.0775,17.9224853515625,0,0
2025-10-21,LM250,North,416,453.74908,-37.74908447265625,0,0
2025-10-21,LM250,South,576,642.8118,-66.81182861328125,1,0
2025-10-21,LM250,West,755,665.1981,89.8018798828125,1,0
2025-10-21,LM500,Central,607,569.07947,37.9205322265625,0,0
2025-10-21,LM500,East,654,648.1844,5.81561279296875,0,0
2025-10-21,LM500,North,679,679.0542,-0.05419921875,0,0
2025-10-21,LM500,South,928,717.76117,210.23883056640625,0,0
2025-10-21,LM500,West,710,750.97363,-40.9736328125,0,0
2025-10-21,OR1000,Central,328,352.9334,-24.93341064453125,0,0
2025-10-21,OR1000,East,407,357.50076,49.499237060546875,0,0
2025-10-21,OR1000,North,348,400.8386,-52.838592529296875,0,0
2025-10-21,OR1000,South,502,435.09882,66.90118408203125,0,0
2025-10-21,OR1000,West,483,453.08096,29.919036865234375,0,0
2025-10-21,OR500,Central,462,496.11526,-34.115264892578125,0,0
2025-10-21,OR500,East,670,537.572,132.427978515625,0,0
2025-10-21,OR500,North,618,548.50073,69.499267578125,0,0
2025-10-21,OR500,South,629,624.4168,4.58319091796875,0,0
2025-10-21,OR500,West,763,638.53613,124.4638671875,0,0
2025-10-21,WT1000,Central,1038,770.2318,267.7681884765625,0,0
2025-10-21,WT1000,East,762,832.6446,-70.64459228515625,0,0
2025-10-21,WT1000,North,836,883.33246,-47.33245849609375,0,0
2025-10-21,WT1000,South,1010,983.2169,26.7830810546875,0,0
2025-10-21,WT1000,West,1122,1058.913,63.0870361328125,0,0
2025-10-22,BB1000,Central,408,462.66904,-54.669036865234375,0,0
2025-10-22,BB1000,East,445,476.8215,-31.821502685546875,0,0
2025-10-22,BB1000,North,548,509.0112,38.988800048828125,0,0
2025-10-22,BB1000,South,575,577.86127,-2.86126708984375,0,0
2025-10-22,BB1000,West,695,573.0544,121.94561767578125,0,0
2025-10-22,BB250,Central,487,522.5027,-35.502685546875,0,0
2025-10-22,BB250,East,639,553.2798,85.72021484375,0,0
2025-10-22,BB250,North,693,778.647,-85.64697265625,1,0
2025-10-22,BB250,South,669,631.3765,37.62347412109375,0,0
2025-10-22,BB250,West,637,648.6319,-11.63189697265625,0,0
2025-10-22,BB500,Central,791,755.36017,35.63983154296875,0,0
2025-10-22,BB500,East,674,855.09094,-181.0909423828125,0,0
2025-10-22,BB500,North,686,876.53467,-190.53466796875,0,0
2025-10-22,BB500,South,1073,872.0153,200.98468017578125,0,0
2025-10-22,BB500,West,914,968.38104,-54.38104248046875,0,0
2025-10-22,EN250,Central,336,330.3993,5.6007080078125,0,0
2025-10-22,EN250,East,449,333.71774,115.28225708007812,0,0
2025-10-22,EN250,North,321,365.393,-44.39300537109375,0,0
2025-10-22,EN250,South,372,401.8323,-29.832305908203125,0,0
2025-10-22,EN250,West,517,490.7081,26.291900634765625,1,0
2025-10-22,EN500,Central,240,232.00839,7.991607666015625,0,0
2025-10-22,EN500,East,259,246.82213,12.177871704101562,0,0
2025-10-22,EN500,North,273,324.545,-51.545013427734375,1,0
2025-10-22,EN500,South,253,271.48083,-18.4808349609375,0,0
2025-10-22,EN500,West,251,294.63925,-43.639251708984375,0,0
2025-10-22,LM250,Central,369,413.61703,-44.617034912109375,0,0
2025-10-22,LM250,East,442,428.0361,13.963897705078125,0,0
2025-10-22,LM250,North,504,455.3403,48.659698486328125,0,0
2025-10-22,LM250,South,454,488.91803,-34.91802978515625,0,0
2025-10-22,LM250,West,590,570.5951,19.4049072265625,0,0
2025-10-22,LM500,Central,464,571.1867,-107.18670654296875,0,0
2025-10-22,LM500,East,751,816.4993,-65.49932861328125,1,0
2025-10-22,LM500,North,666,656.066,9.93402099609375,0,0
2025-10-22,LM500,South,862,725.0541,136.9459228515625,0,0
2025-10-22,LM500,West,948,899.2615,48.738525390625,1,0
2025-10-22,OR1000,Central,355,353.4401,1.559906005859375,0,0
2025-10-22,OR1000,East,382,366.5965,15.40350341796875,0,0
2025-10-22,OR1000,North,418,395.284,22.71600341796875,0,0
2025-10-22,OR1000,South,411,441.4382,-30.438201904296875,0,0
2025-10-22,OR1000,West,508,450.09277,57.9072265625,0,0
2025-10-22,OR500,Central,527,492.95084,34.049163818359375,0,0
2025-10-22,OR500,East,449,531.38947,-82.38946533203125,0,0
2025-10-22,OR500,North,441,532.714,-91.7139892578125,0,0
2025-10-22,OR500,South,673,721.9435,-48.9434814453125,1,0
2025-10-22,OR500,West,603,618.0158,-15.01580810546875,0,0
2025-10-22,WT1000,Central,820,818.40186,1.59814453125,0,0
2025-10-22,WT1000,East,1172,1009.83484,162.1651611328125,1,0
2025-10-22,WT1000,North,977,868.02313,108.97686767578125,0,0
2025-10-22,WT1000,South,977,937.0339,39.96612548828125,0,0
2025-10-22,WT1000,West,1127,971.16455,155.83544921875,0,0
2025-10-23,BB1000,Central,523,460.50504,62.494964599609375,0,0
2025-10-23,BB1000,East,643,624.9156,18.08441162109375,1,0
2025-10-23,BB1000,North,558,509.64365,48.356353759765625,0,0
2025-10-23,BB1000,South,588,560.8751,27.1248779296875,0,0
2025-10-23,BB1000,West,613,570.2546,42.74542236328125,0,0
2025-10-23,BB250,Central,519,525.26685,-6.266845703125,0,0
2025-10-23,BB250,East,527,566.6871,-39.68707275390625,0,0
2025-10-23,BB250,North,547,594.2227,-47.22271728515625,0,0
2025-10-23,BB250,South,564,639.98114,-75.98114013671875,0,0
2025-10-23,BB250,West,657,654.4698,2.53021240234375,0,0
2025-10-23,BB500,Central,853,755.9594,97.04058837890625,0,0
2025-10-23,BB500,East,781,850.10693,-69.10693359375,0,0
2025-10-23,BB500,North,928,878.50586,49.494140625,0,0
2025-10-23,BB500,South,898,909.6992,-11.69921875,0,0
2025-10-23,BB500,West,785,969.82526,-184.82525634765625,0,0
2025-10-23,EN250,Central,334,328.41727,5.582733154296875,0,0
2025-10-23,EN250,East,400,339.7628,60.237213134765625,0,0
2025-10-23,EN250,North,308,374.41406,-66.4140625,0,0
2025-10-23,EN250,South,436,404.19812,31.8018798828125,0,0
2025-10-23,EN250,West,608,506.62027,101.37973022460938,1,0
2025-10-23,EN500,Central,254,233.95866,20.041336059570312,0,0
2025-10-23,EN500,East,214,248.84666,-34.84666442871094,0,0
2025-10-23,EN500,North,300,267.13477,32.865234375,0,0
2025-10-23,EN500,South,340,274.29926,65.70074462890625,0,0
2025-10-23,EN500,West,296,296.69894,-0.698944091796875,0,0
2025-10-23,LM250,Central,395,395.90945,-0.909454345703125,0,0
2025-10-23,LM250,East,450,423.50128,26.49871826171875,0,0
2025-10-23,LM250,North,369,461.45273,-92.45272827148438,0,0
2025-10-23,LM250,South,508,502.62967,5.370330810546875,0,0
2025-10-23,LM250,West,567,550.17645,16.82354736328125,0,0
2025-10-23,LM500,Central,590,570.5525,19.447509765625,0,0
2025-10-23,LM500,East,619,651.1761,-32.17608642578125,0,0
2025-10-23,LM500,North,537,680.10394,-143.10394287109375,0,0
2025-10-23,LM500,South,660,738.2817,-78.28167724609375,0,0
2025-10-23,LM500,West,765,783.7606,-18.7606201171875,0,0
2025-10-23,OR1000,Central,434,441.9698,-7.96978759765625,1,0
2025-10-23,OR1000,East,305,364.53488,-59.534881591796875,0,0
2025-10-23,OR1000,North,351,392.42838,-41.428375244140625,0,0
2025-10-23,OR1000,South,482,438.1998,43.800201416015625,0,0
2025-10-23,OR1000,West,457,454.5899,2.41009521484375,0,0
2025-10-23,OR500,Central,446,499.0935,-53.093505859375,0,0
2025-10-23,OR500,East,605,659.5826,-54.58258056640625,1,0
2025-10-23,OR500,North,451,553.3452,-102.34521484375,0,0
2025-10-23,OR500,South,689,633.4971,55.5029296875,0,0
2025-10-23,OR500,West,559,634.5813,-75.581298828125,0,0
2025-10-23,WT1000,Central,772,795.6055,-23.60552978515625,0,0
2025-10-23,WT1000,East,923,872.5639,50.43609619140625,0,0
2025-10-23,WT1000,North,913,928.0371,-15.037109375,0,0
2025-10-23,WT1000,South,1010,952.7956,57.20440673828125,0,0
2025-10-23,WT1000,West,848,925.375,-77.375,0,0
2025-10-24,BB1000,Central,532,458.60052,73.39947509765625,0,0
2025-10-24,BB1000,East,559,479.97388,79.026123046875,0,0
2025-10-24,BB1000,North,503,504.79492,-1.794921875,0,0
2025-10-24,BB1000,South,541,570.4661,-29.46612548828125,0,0
2025-10-24,BB1000,West,583,583.41974,-0.41973876953125,0,0
2025-10-24,BB250,Central,471,524.0228,-53.0228271484375,0,0
2025-10-24,BB250,East,644,580.20605,63.7939453125,0,0
2025-10-24,BB250,North,662,591.4,70.5999755859375,0,0
2025-10-24,BB250,South,698,632.002,65.99798583984375,0,0
2025-10-24,BB250,West,716,665.961,50.03900146484375,0,0
2025-10-24,BB500,Central,785,783.71576,1.28424072265625,0,0
2025-10-24,BB500,East,751,813.91437,-62.91436767578125,0,0
2025-10-24,BB500,North,831,845.9003,-14.90032958984375,0,0
2025-10-24,BB500,South,1101,1200.8624,-99.8624267578125,1,0
2025-10-24,BB500,West,930,951.8989,-21.89892578125,0,0
2025-10-24,EN250,Central,301,339.79678,-38.796783447265625,0,0
2025-10-24,EN250,East,325,340.0392,-15.039215087890625,0,0
2025-10-24,EN250,North,310,356.02856,-46.028564453125,0,0
2025-10-24,EN250,South,374,402.70963,-28.709625244140625,0,0
2025-10-24,EN250,West,383,399.5538,-16.553802490234375,0,0
2025-10-24,EN500,Central,214,237.15555,-23.155548095703125,0,0
2025-10-24,EN500,East,219,248.02661,-29.026611328125,0,0
2025-10-24,EN500,North,262,266.9742,-4.974212646484375,0,0
2025-10-24,EN500,South,262,272.47287,-10.472869873046875,0,0
2025-10-24,EN500,West,278,295.0626,-17.062591552734375,0,0
2025-10-24,LM250,Central,415,408.69595,6.304046630859375,0,0
2025-10-24,LM250,East,480,424.43433,55.565673828125,0,0
2025-10-24,LM250,North,429,448.86185,-19.861846923828125,0,0
2025-10-24,LM250,South,542,496.49976,45.500244140625,0,0
2025-10-24,LM250,West,514,552.6363,-38.63629150390625,0,0
2025-10-24,LM500,Central,494,577.983,-83.98297119140625,0,0
2025-10-24,LM500,East,713,629.3131,83.6868896484375,0,0
2025-10-24,LM500,North,711,682.22943,28.77056884765625,0,0
2025-10-24,LM500,South,743,734.04675,8.9532470703125,0,0
2025-10-24,LM500,West,753,771.8795,-18.8795166015625,0,0
2025-10-24,OR1000,Central,308,363.2804,-55.2803955078125,0,0
2025-10-24,OR1000,East,336,359.8963,-23.89630126953125,0,0
2025-10-24,OR1000,North,368,394.43222,-26.432220458984375,0,0
2025-10-24,OR1000,South,445,442.91312,2.086883544921875,0,0
2025-10-24,OR1000,West,427,457.7091,-30.7091064453125,0,0
2025-10-24,OR500,Central,495,491.2141,3.785888671875,0,0
2025-10-24,OR500,East,440,530.0812,-90.0811767578125,0,0
2025-10-24,OR500,North,677,672.06866,4.93133544921875,1,0
2025-10-24,OR500,South,774,711.7955,62.20452880859375,1,0
2025-10-24,OR500,West,523,639.9917,-116.99169921875,0,0
