plant_id,warehouse_id,sku,shipment_cases,transport_cost_per_case,handling_cost_per_case,week_start,distribution_cost
P03,WH_Kolkata,LM250,126.17026,2.0,1.1,2025-09-08,391.127806
P03,WH_Kolkata,LM500,178.46293,2.0,1.1,2025-09-08,553.235083
P03,WH_Kolkata,OR1000,216.8048,2.0,1.1,2025-09-08,672.09488
P03,WH_Kolkata,OR500,153.30571,2.0,1.1,2025-09-08,475.247701
P03,WH_Kolkata,WT1000,527.31596,2.0,1.1,2025-09-08,1634.679476
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-09-08,491.9825
P03,WH_Hyderabad,BB250,69.31667,3.0,1.15,2025-09-08,287.66418050000004
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-09-08,419.87625
P03,WH_Hyderabad,EN250,41.383331,3.0,1.15,2025-09-08,171.74082365
P03,WH_Hyderabad,EN500,29.175005,3.0,1.15,2025-09-08,121.07627075
P03,WH_Hyderabad,LM250,52.374999,3.0,1.15,2025-09-08,217.35624585000002
P03,WH_Hyderabad,LM500,74.516664,3.0,1.15,2025-09-08,309.24415560000006
P03,WH_Hyderabad,OR1000,89.800003,3.0,1.15,2025-09-08,372.67001245000006
P03,WH_Hyderabad,OR500,63.349997,3.0,1.15,2025-09-08,262.90248755000005
P03,WH_Hyderabad,WT1000,208.26667,3.0,1.15,2025-09-08,864.3066805000001
P01,WH_Delhi,BB1000,321.85825,2.0,1.2,2025-09-15,1029.9464
P01,WH_Delhi,BB250,173.72024,2.0,1.2,2025-09-15,555.904768
P01,WH_Delhi,BB500,279.71413,2.0,1.2,2025-09-15,895.0852160000001
P01,WH_Delhi,EN250,109.55497,2.0,1.2,2025-09-15,350.57590400000004
P01,WH_Delhi,EN500,79.22466,2.0,1.2,2025-09-15,253.518912
P01,WH_Delhi,LM250,135.23455,2.0,1.2,2025-09-15,432.75056000000006
P01,WH_Delhi,LM500,200.88587,2.0,1.2,2025-09-15,642.8347840000001
P01,WH_Delhi,OR1000,244.50809,2.0,1.2,2025-09-15,782.4258880000001
P01,WH_Delhi,OR500,162.52979,2.0,1.2,2025-09-15,520.095328
P01,WH_Delhi,WT1000,540.92336,2.0,1.2,2025-09-15,1730.954752
P02,WH_Mumbai,BB1000,375.99404,5.0,1.4,2025-09-15,2406.361856
P02,WH_Mumbai,BB250,212.12202,5.0,1.4,2025-09-15,1357.580928
P02,WH_Mumbai,BB500,292.41166,5.0,1.4,2025-09-15,1871.434624
P02,WH_Mumbai,EN250,128.63121,5.0,1.4,2025-09-15,823.2397440000001
P02,WH_Mumbai,EN500,86.974038,5.0,1.4,2025-09-15,556.6338432
P02,WH_Mumbai,LM250,170.03022,5.0,1.4,2025-09-15,1088.193408
P02,WH_Mumbai,LM500,235.88814,5.0,1.4,2025-09-15,1509.684096
P02,WH_Mumbai,OR1000,272.29223,5.0,1.4,2025-09-15,1742.6702720000003
P02,WH_Mumbai,OR500,196.50031,5.0,1.4,2025-09-15,1257.6019840000001
P02,WH_Mumbai,WT1000,597.64425,5.0,1.4,2025-09-15,3824.9232000000006
P02,WH_Bangalore,BB1000,354.22138,2.0,1.3,2025-09-15,1168.930554
P02,WH_Bangalore,BB250,190.23421,2.0,1.3,2025-09-15,627.772893
P02,WH_Bangalore,BB500,270.21425,2.0,1.3,2025-09-15,891.7070249999999
P02,WH_Bangalore,EN250,129.00533,2.0,1.3,2025-09-15,425.7175889999999
P02,WH_Bangalore,EN500,87.441576,2.0,1.3,2025-09-15,288.5572008
P02,WH_Bangalore,LM250,154.97304,2.0,1.3,2025-09-15,511.411032
P02,WH_Bangalore,LM500,229.75922,2.0,1.3,2025-09-15,758.205426
P02,WH_Bangalore,OR1000,248.49648,2.0,1.3,2025-09-15,820.038384
P02,WH_Bangalore,OR500,189.65001,2.0,1.3,2025-09-15,625.845033
P02,WH_Bangalore,WT1000,579.23041,2.0,1.3,2025-09-15,1911.460353
P02,WH_Hyderabad,BB1000,164.12592,3.5,1.15,2025-09-15,763.1855280000001
P02,WH_Hyderabad,BB250,88.414027,3.5,1.15,2025-09-15,411.12522555000004
P02,WH_Hyderabad,BB500,119.15996,3.5,1.15,2025-09-15,554.0938140000001
P02,WH_Hyderabad,EN250,59.561725,3.5,1.15,2025-09-15,276.96202125
P02,WH_Hyderabad,EN500,41.91223,3.5,1.15,2025-09-15,194.8918695
P02,WH_Hyderabad,LM250,74.647408,3.5,1.15,2025-09-15,347.1104472
P02,WH_Hyderabad,LM500,92.778132,3.5,1.15,2025-09-15,431.4183138
P02,WH_Hyderabad,OR1000,122.46408,3.5,1.15,2025-09-15,569.457972
P02,WH_Hyderabad,OR500,86.266956,3.5,1.15,2025-09-15,401.1413454
P02,WH_Hyderabad,WT1000,279.86079,3.5,1.15,2025-09-15,1301.3526735
P03,WH_Kolkata,BB1000,295.09463,2.0,1.1,2025-09-15,914.793353
P03,WH_Kolkata,BB250,171.80013,2.0,1.1,2025-09-15,532.580403
P03,WH_Kolkata,BB500,237.21809,2.0,1.1,2025-09-15,735.376079
P03,WH_Kolkata,EN250,100.47337,2.0,1.1,2025-09-15,311.467447
P03,WH_Kolkata,EN500,72.557079,2.0,1.1,2025-09-15,224.92694490000002
P03,WH_Kolkata,LM250,127.09035,2.0,1.1,2025-09-15,393.98008500000003
P03,WH_Kolkata,LM500,179.37476,2.0,1.1,2025-09-15,556.0617560000001
P03,WH_Kolkata,OR1000,239.34678,2.0,1.1,2025-09-15,741.975018
P03,WH_Kolkata,OR500,163.65967,2.0,1.1,2025-09-15,507.34497700000003
P03,WH_Kolkata,WT1000,538.14675,2.0,1.1,2025-09-15,1668.254925
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-09-15,491.9825
P03,WH_Hyderabad,BB250,69.316669,3.0,1.15,2025-09-15,287.66417635000005
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-09-15,419.87625
P03,WH_Hyderabad,EN250,41.383331,3.0,1.15,2025-09-15,171.74082365
P03,WH_Hyderabad,EN500,29.175001,3.0,1.15,2025-09-15,121.07625415000001
P03,WH_Hyderabad,LM250,52.375002,3.0,1.15,2025-09-15,217.35625830000004
P03,WH_Hyderabad,LM500,74.516671,3.0,1.15,2025-09-15,309.24418465
P03,WH_Hyderabad,OR1000,89.799999,3.0,1.15,2025-09-15,372.66999585
P03,WH_Hyderabad,OR500,63.349995,3.0,1.15,2025-09-15,262.90247925
P03,WH_Hyderabad,WT1000,208.26667,3.0,1.15,2025-09-15,864.3066805000001
P01,WH_Delhi,BB1000,325.92452,2.0,1.2,2025-09-22,1042.958464
P01,WH_Delhi,BB250,176.77752,2.0,1.2,2025-09-22,565.688064
P01,WH_Delhi,BB500,269.3625,2.0,1.2,2025-09-22,861.96
P01,WH_Delhi,EN250,111.87248,2.0,1.2,2025-09-22,357.991936
P01,WH_Delhi,EN500,80.894329,2.0,1.2,2025-09-22,258.8618528
P01,WH_Delhi,LM250,136.68014,2.0,1.2,2025-09-22,437.376448
P01,WH_Delhi,LM500,199.16072,2.0,1.2,2025-09-22,637.314304
P01,WH_Delhi,OR1000,253.84089,2.0,1.2,2025-09-22,812.2908480000001
P01,WH_Delhi,OR500,160.85284,2.0,1.2,2025-09-22,514.7290879999999
P01,WH_Delhi,WT1000,543.1135,2.0,1.2,2025-09-22,1737.9632000000001
P02,WH_Mumbai,BB1000,353.68269,5.0,1.4,2025-09-22,2263.569216
P02,WH_Mumbai,BB250,214.27375,5.0,1.4,2025-09-22,1371.352
P02,WH_Mumbai,BB500,284.87743,5.0,1.4,2025-09-22,1823.2155520000001
P02,WH_Mumbai,EN250,128.95144,5.0,1.4,2025-09-22,825.289216
P02,WH_Mumbai,EN500,87.425261,5.0,1.4,2025-09-22,559.5216704000001
P02,WH_Mumbai,LM250,158.70524,5.0,1.4,2025-09-22,1015.7135360000001
P02,WH_Mumbai,LM500,223.65496,5.0,1.4,2025-09-22,1431.391744
P02,WH_Mumbai,OR1000,284.72991,5.0,1.4,2025-09-22,1822.2714240000003
P02,WH_Mumbai,OR500,189.35254,5.0,1.4,2025-09-22,1211.856256
P02,WH_Mumbai,WT1000,661.83345,5.0,1.4,2025-09-22,4235.73408
P02,WH_Bangalore,BB1000,334.87348,2.0,1.3,2025-09-22,1105.0824839999998
P02,WH_Bangalore,BB250,190.25577,2.0,1.3,2025-09-22,627.8440410000001
P02,WH_Bangalore,BB500,294.14638,2.0,1.3,2025-09-22,970.683054
P02,WH_Bangalore,EN250,122.42202,2.0,1.3,2025-09-22,403.992666
P02,WH_Bangalore,EN500,88.329311,2.0,1.3,2025-09-22,291.4867263
P02,WH_Bangalore,LM250,158.13634,2.0,1.3,2025-09-22,521.849922
P02,WH_Bangalore,LM500,224.18619,2.0,1.3,2025-09-22,739.814427
P02,WH_Bangalore,OR1000,260.06375,2.0,1.3,2025-09-22,858.210375
P02,WH_Bangalore,OR500,187.41203,2.0,1.3,2025-09-22,618.4596989999999
P02,WH_Bangalore,WT1000,597.07102,2.0,1.3,2025-09-22,1970.3343659999998
P02,WH_Hyderabad,BB1000,163.53699,3.5,1.15,2025-09-22,760.4470035
P02,WH_Hyderabad,BB250,104.35019,3.5,1.15,2025-09-22,485.2283835
P02,WH_Hyderabad,BB500,121.47287,3.5,1.15,2025-09-22,564.8488455
P02,WH_Hyderabad,EN250,54.743693,3.5,1.15,2025-09-22,254.55817245000003
P02,WH_Hyderabad,EN500,46.412924,3.5,1.15,2025-09-22,215.8200966
P02,WH_Hyderabad,LM250,78.537097,3.5,1.15,2025-09-22,365.19750105
P02,WH_Hyderabad,LM500,100.6118,3.5,1.15,2025-09-22,467.84487000000007
P02,WH_Hyderabad,OR1000,122.09058,3.5,1.15,2025-09-22,567.7211970000001
P02,WH_Hyderabad,OR500,84.722464,3.5,1.15,2025-09-22,393.95945760000006
P02,WH_Hyderabad,WT1000,276.38838,3.5,1.15,2025-09-22,1285.205967
P03,WH_Kolkata,BB1000,293.0282,2.0,1.1,2025-09-22,908.3874200000001
P03,WH_Kolkata,BB250,166.28787,2.0,1.1,2025-09-22,515.492397
P03,WH_Kolkata,BB500,241.5398,2.0,1.1,2025-09-22,748.7733800000001
P03,WH_Kolkata,EN250,107.59366,2.0,1.1,2025-09-22,333.540346
P03,WH_Kolkata,EN500,73.386545,2.0,1.1,2025-09-22,227.4982895
P03,WH_Kolkata,LM250,128.74606,2.0,1.1,2025-09-22,399.112786
P03,WH_Kolkata,LM500,189.46313,2.0,1.1,2025-09-22,587.3357030000001
P03,WH_Kolkata,OR1000,235.29288,2.0,1.1,2025-09-22,729.407928
P03,WH_Kolkata,OR500,156.30181,2.0,1.1,2025-09-22,484.53561099999996
P03,WH_Kolkata,WT1000,509.5661,2.0,1.1,2025-09-22,1579.65491
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-09-22,491.9825
P03,WH_Hyderabad,BB250,69.316666,3.0,1.15,2025-09-22,287.6641639
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-09-22,419.87625
P03,WH_Hyderabad,EN250,41.383333,3.0,1.15,2025-09-22,171.74083195000003
P03,WH_Hyderabad,EN500,29.174995,3.0,1.15,2025-09-22,121.07622925000001
P03,WH_Hyderabad,LM250,52.375004,3.0,1.15,2025-09-22,217.3562666
P03,WH_Hyderabad,LM500,74.516671,3.0,1.15,2025-09-22,309.24418465
P03,WH_Hyderabad,OR1000,89.800002,3.0,1.15,2025-09-22,372.67000830000006
P03,WH_Hyderabad,OR500,63.350001,3.0,1.15,2025-09-22,262.90250415
P03,WH_Hyderabad,WT1000,208.26667,3.0,1.15,2025-09-22,864.3066805000001
P01,WH_Delhi,BB1000,320.39682,2.0,1.2,2025-09-29,1025.269824
P01,WH_Delhi,BB250,178.51091,2.0,1.2,2025-09-29,571.234912
P01,WH_Delhi,BB500,267.58022,2.0,1.2,2025-09-29,856.256704
P01,WH_Delhi,EN250,115.21922,2.0,1.2,2025-09-29,368.70150400000006
P01,WH_Delhi,EN500,82.099454,2.0,1.2,2025-09-29,262.7182528
P01,WH_Delhi,LM250,143.81191,2.0,1.2,2025-09-29,460.19811200000004
P01,WH_Delhi,LM500,202.28906,2.0,1.2,2025-09-29,647.3249920000001
P01,WH_Delhi,OR1000,256.334,2.0,1.2,2025-09-29,820.2688
P01,WH_Delhi,OR500,172.37303,2.0,1.2,2025-09-29,551.593696
P01,WH_Delhi,WT1000,542.13356,2.0,1.2,2025-09-29,1734.8273920000001
P02,WH_Mumbai,BB1000,374.66484,5.0,1.4,2025-09-29,2397.854976
P02,WH_Mumbai,BB250,211.86394,5.0,1.4,2025-09-29,1355.9292160000002
P02,WH_Mumbai,BB500,290.56736,5.0,1.4,2025-09-29,1859.631104
P02,WH_Mumbai,EN250,128.79217,5.0,1.4,2025-09-29,824.269888
P02,WH_Mumbai,EN500,91.228849,5.0,1.4,2025-09-29,583.8646336
P02,WH_Mumbai,LM250,171.32162,5.0,1.4,2025-09-29,1096.458368
P02,WH_Mumbai,LM500,253.34316,5.0,1.4,2025-09-29,1621.396224
P02,WH_Mumbai,OR1000,278.91049,5.0,1.4,2025-09-29,1785.027136
P02,WH_Mumbai,OR500,201.32102,5.0,1.4,2025-09-29,1288.4545280000002
P02,WH_Mumbai,WT1000,577.40513,5.0,1.4,2025-09-29,3695.392832
P02,WH_Bangalore,BB1000,354.83165,2.0,1.3,2025-09-29,1170.944445
P02,WH_Bangalore,BB250,200.72633,2.0,1.3,2025-09-29,662.396889
P02,WH_Bangalore,BB500,279.0292,2.0,1.3,2025-09-29,920.7963599999999
P02,WH_Bangalore,EN250,131.9436,2.0,1.3,2025-09-29,435.41388
P02,WH_Bangalore,EN500,90.903169,2.0,1.3,2025-09-29,299.9804577
P02,WH_Bangalore,LM250,154.62852,2.0,1.3,2025-09-29,510.274116
P02,WH_Bangalore,LM500,232.41748,2.0,1.3,2025-09-29,766.977684
P02,WH_Bangalore,OR1000,281.62523,2.0,1.3,2025-09-29,929.3632589999999
P02,WH_Bangalore,OR500,194.05737,2.0,1.3,2025-09-29,640.3893209999999
P02,WH_Bangalore,WT1000,582.09447,2.0,1.3,2025-09-29,1920.9117509999999
P02,WH_Hyderabad,BB1000,167.45798,3.5,1.15,2025-09-29,778.679607
P02,WH_Hyderabad,BB250,94.51054,3.5,1.15,2025-09-29,439.4740110000001
P02,WH_Hyderabad,BB500,136.51772,3.5,1.15,2025-09-29,634.807398
P02,WH_Hyderabad,EN250,63.861665,3.5,1.15,2025-09-29,296.95674225000005
P02,WH_Hyderabad,EN500,46.328027,3.5,1.15,2025-09-29,215.42532555
P02,WH_Hyderabad,LM250,77.921634,3.5,1.15,2025-09-29,362.3355981
P02,WH_Hyderabad,LM500,105.50639,3.5,1.15,2025-09-29,490.6047135
P02,WH_Hyderabad,OR1000,135.23387,3.5,1.15,2025-09-29,628.8374955
P02,WH_Hyderabad,OR500,88.091344,3.5,1.15,2025-09-29,409.6247496000001
P02,WH_Hyderabad,WT1000,290.09014,3.5,1.15,2025-09-29,1348.9191510000003
P03,WH_Kolkata,BB1000,305.46372,2.0,1.1,2025-09-29,946.9375320000001
P03,WH_Kolkata,BB250,171.45264,2.0,1.1,2025-09-29,531.503184
P03,WH_Kolkata,BB500,249.96184,2.0,1.1,2025-09-29,774.881704
P03,WH_Kolkata,EN250,104.92877,2.0,1.1,2025-09-29,325.27918700000004
P03,WH_Kolkata,EN500,78.733253,2.0,1.1,2025-09-29,244.07308430000003
P03,WH_Kolkata,LM250,135.84963,2.0,1.1,2025-09-29,421.133853
P03,WH_Kolkata,LM500,191.18933,2.0,1.1,2025-09-29,592.6869230000001
P03,WH_Kolkata,OR1000,232.0432,2.0,1.1,2025-09-29,719.33392
P03,WH_Kolkata,OR500,160.19407,2.0,1.1,2025-09-29,496.60161700000003
P03,WH_Kolkata,WT1000,518.82291,2.0,1.1,2025-09-29,1608.351021
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-09-29,491.9825
P03,WH_Hyderabad,BB250,69.316669,3.0,1.15,2025-09-29,287.66417635000005
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-09-29,419.87625
P03,WH_Hyderabad,EN250,41.383332,3.0,1.15,2025-09-29,171.74082780000003
P03,WH_Hyderabad,EN500,29.174997,3.0,1.15,2025-09-29,121.07623755000002
P03,WH_Hyderabad,LM250,52.375001,3.0,1.15,2025-09-29,217.35625415
P03,WH_Hyderabad,LM500,74.516667,3.0,1.15,2025-09-29,309.24416805000004
P03,WH_Hyderabad,OR1000,89.800003,3.0,1.15,2025-09-29,372.67001245000006
P03,WH_Hyderabad,OR500,63.349995,3.0,1.15,2025-09-29,262.90247925
P03,WH_Hyderabad,WT1000,208.26666,3.0,1.15,2025-09-29,864.3066390000001
P01,WH_Delhi,BB1000,304.51224,2.0,1.2,2025-10-06,974.4391680000001
P01,WH_Delhi,BB250,181.23874,2.0,1.2,2025-10-06,579.963968
P01,WH_Delhi,BB500,265.9686,2.0,1.2,2025-10-06,851.09952
P01,WH_Delhi,EN250,112.62907,2.0,1.2,2025-10-06,360.413024
P01,WH_Delhi,EN500,80.2179,2.0,1.2,2025-10-06,256.69728000000003
P01,WH_Delhi,LM250,138.28182,2.0,1.2,2025-10-06,442.50182400000006
P01,WH_Delhi,LM500,204.21652,2.0,1.2,2025-10-06,653.492864
P01,WH_Delhi,OR1000,243.89472,2.0,1.2,2025-10-06,780.463104
P01,WH_Delhi,OR500,170.21163,2.0,1.2,2025-10-06,544.677216
P01,WH_Delhi,WT1000,526.18305,2.0,1.2,2025-10-06,1683.78576
P02,WH_Mumbai,BB1000,366.50709,5.0,1.4,2025-10-06,2345.645376
P02,WH_Mumbai,BB250,200.9692,5.0,1.4,2025-10-06,1286.20288
P02,WH_Mumbai,BB500,288.79989,5.0,1.4,2025-10-06,1848.3192960000001
P02,WH_Mumbai,EN250,122.76765,5.0,1.4,2025-10-06,785.7129600000001
P02,WH_Mumbai,EN500,87.338585,5.0,1.4,2025-10-06,558.966944
P02,WH_Mumbai,LM250,159.88431,5.0,1.4,2025-10-06,1023.259584
P02,WH_Mumbai,LM500,230.51562,5.0,1.4,2025-10-06,1475.2999680000003
P02,WH_Mumbai,OR1000,281.24505,5.0,1.4,2025-10-06,1799.96832
P02,WH_Mumbai,OR500,193.97662,5.0,1.4,2025-10-06,1241.450368
P02,WH_Mumbai,WT1000,583.94988,5.0,1.4,2025-10-06,3737.2792320000003
P02,WH_Bangalore,BB1000,345.1761,2.0,1.3,2025-10-06,1139.08113
P02,WH_Bangalore,BB250,191.98979,2.0,1.3,2025-10-06,633.5663069999999
P02,WH_Bangalore,BB500,271.89024,2.0,1.3,2025-10-06,897.237792
P02,WH_Bangalore,EN250,127.97401,2.0,1.3,2025-10-06,422.314233
P02,WH_Bangalore,EN500,86.806021,2.0,1.3,2025-10-06,286.4598693
P02,WH_Bangalore,LM250,152.25444,2.0,1.3,2025-10-06,502.4396519999999
P02,WH_Bangalore,LM500,216.89896,2.0,1.3,2025-10-06,715.7665679999999
P02,WH_Bangalore,OR1000,281.76907,2.0,1.3,2025-10-06,929.8379309999999
P02,WH_Bangalore,OR500,185.27749,2.0,1.3,2025-10-06,611.415717
P02,WH_Bangalore,WT1000,576.53829,2.0,1.3,2025-10-06,1902.5763569999997
P02,WH_Hyderabad,BB1000,157.28978,3.5,1.15,2025-10-06,731.3974770000001
P02,WH_Hyderabad,BB250,94.46924,3.5,1.15,2025-10-06,439.281966
P02,WH_Hyderabad,BB500,128.99695,3.5,1.15,2025-10-06,599.8358175000001
P02,WH_Hyderabad,EN250,60.448901,3.5,1.15,2025-10-06,281.08738965000003
P02,WH_Hyderabad,EN500,41.753042,3.5,1.15,2025-10-06,194.1516453
P02,WH_Hyderabad,LM250,71.829485,3.5,1.15,2025-10-06,334.00710525000005
P02,WH_Hyderabad,LM500,103.88946,3.5,1.15,2025-10-06,483.08598900000004
P02,WH_Hyderabad,OR1000,131.1344,3.5,1.15,2025-10-06,609.7749600000001
P02,WH_Hyderabad,OR500,89.523384,3.5,1.15,2025-10-06,416.2837356
P02,WH_Hyderabad,WT1000,285.27748,3.5,1.15,2025-10-06,1326.5402820000002
P03,WH_Kolkata,BB1000,292.44102,2.0,1.1,2025-10-06,906.5671619999999
P03,WH_Kolkata,BB250,171.71041,2.0,1.1,2025-10-06,532.302271
P03,WH_Kolkata,BB500,240.91825,2.0,1.1,2025-10-06,746.846575
P03,WH_Kolkata,EN250,102.62605,2.0,1.1,2025-10-06,318.140755
P03,WH_Kolkata,EN500,75.246692,2.0,1.1,2025-10-06,233.2647452
P03,WH_Kolkata,LM250,131.78727,2.0,1.1,2025-10-06,408.54053700000003
P03,WH_Kolkata,LM500,196.43134,2.0,1.1,2025-10-06,608.9371540000001
P03,WH_Kolkata,OR1000,223.14973,2.0,1.1,2025-10-06,691.764163
P03,WH_Kolkata,OR500,165.96602,2.0,1.1,2025-10-06,514.494662
P03,WH_Kolkata,WT1000,502.77412,2.0,1.1,2025-10-06,1558.599772
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-10-06,491.9825
P03,WH_Hyderabad,BB250,69.316668,3.0,1.15,2025-10-06,287.66417220000005
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-10-06,419.87625
P03,WH_Hyderabad,EN250,41.383331,3.0,1.15,2025-10-06,171.74082365
P03,WH_Hyderabad,EN500,29.174997,3.0,1.15,2025-10-06,121.07623755000002
P03,WH_Hyderabad,LM250,52.375002,3.0,1.15,2025-10-06,217.35625830000004
P03,WH_Hyderabad,LM500,74.51667,3.0,1.15,2025-10-06,309.2441805
P03,WH_Hyderabad,OR1000,89.800004,3.0,1.15,2025-10-06,372.67001660000005
P03,WH_Hyderabad,OR500,63.349998,3.0,1.15,2025-10-06,262.90249170000004
P03,WH_Hyderabad,WT1000,208.26667,3.0,1.15,2025-10-06,864.3066805000001
P01,WH_Delhi,BB1000,306.81243,2.0,1.2,2025-10-13,981.7997760000001
P01,WH_Delhi,BB250,178.24842,2.0,1.2,2025-10-13,570.394944
P01,WH_Delhi,BB500,255.82791,2.0,1.2,2025-10-13,818.649312
P01,WH_Delhi,EN250,114.41008,2.0,1.2,2025-10-13,366.112256
P01,WH_Delhi,EN500,80.531425,2.0,1.2,2025-10-13,257.70056
P01,WH_Delhi,LM250,142.72284,2.0,1.2,2025-10-13,456.71308799999997
P01,WH_Delhi,LM500,199.97965,2.0,1.2,2025-10-13,639.93488
P01,WH_Delhi,OR1000,242.77231,2.0,1.2,2025-10-13,776.871392
P01,WH_Delhi,OR500,164.13859,2.0,1.2,2025-10-13,525.243488
P01,WH_Delhi,WT1000,546.4708,2.0,1.2,2025-10-13,1748.7065600000003
P02,WH_Mumbai,BB1000,354.2541,5.0,1.4,2025-10-13,2267.22624
P02,WH_Mumbai,BB250,201.83388,5.0,1.4,2025-10-13,1291.736832
P02,WH_Mumbai,BB500,278.72184,5.0,1.4,2025-10-13,1783.819776
P02,WH_Mumbai,EN250,123.21446,5.0,1.4,2025-10-13,788.5725440000001
P02,WH_Mumbai,EN500,89.860071,5.0,1.4,2025-10-13,575.1044544
P02,WH_Mumbai,LM250,164.08267,5.0,1.4,2025-10-13,1050.1290880000001
P02,WH_Mumbai,LM500,235.0219,5.0,1.4,2025-10-13,1504.14016
P02,WH_Mumbai,OR1000,273.31776,5.0,1.4,2025-10-13,1749.2336640000003
P02,WH_Mumbai,OR500,189.43259,5.0,1.4,2025-10-13,1212.368576
P02,WH_Mumbai,WT1000,626.32616,5.0,1.4,2025-10-13,4008.487424
P02,WH_Bangalore,BB1000,356.03096,2.0,1.3,2025-10-13,1174.9021679999998
P02,WH_Bangalore,BB250,198.46211,2.0,1.3,2025-10-13,654.9249629999999
P02,WH_Bangalore,BB500,277.00206,2.0,1.3,2025-10-13,914.1067979999999
P02,WH_Bangalore,EN250,126.49739,2.0,1.3,2025-10-13,417.44138699999996
P02,WH_Bangalore,EN500,84.81024,2.0,1.3,2025-10-13,279.873792
P02,WH_Bangalore,LM250,164.43392,2.0,1.3,2025-10-13,542.631936
P02,WH_Bangalore,LM500,218.70516,2.0,1.3,2025-10-13,721.727028
P02,WH_Bangalore,OR1000,268.42041,2.0,1.3,2025-10-13,885.7873529999999
P02,WH_Bangalore,OR500,193.39029,2.0,1.3,2025-10-13,638.187957
P02,WH_Bangalore,WT1000,578.0804,2.0,1.3,2025-10-13,1907.66532
P02,WH_Hyderabad,BB1000,157.15036,3.5,1.15,2025-10-13,730.749174
P02,WH_Hyderabad,BB250,94.726142,3.5,1.15,2025-10-13,440.4765603
P02,WH_Hyderabad,BB500,134.32673,3.5,1.15,2025-10-13,624.6192945
P02,WH_Hyderabad,EN250,63.781296,3.5,1.15,2025-10-13,296.5830264
P02,WH_Hyderabad,EN500,41.098739,3.5,1.15,2025-10-13,191.10913635000003
P02,WH_Hyderabad,LM250,70.362065,3.5,1.15,2025-10-13,327.18360225000004
P02,WH_Hyderabad,LM500,97.804557,3.5,1.15,2025-10-13,454.79119005000007
P02,WH_Hyderabad,OR1000,138.46507,3.5,1.15,2025-10-13,643.8625755
P02,WH_Hyderabad,OR500,91.41325,3.5,1.15,2025-10-13,425.07161250000007
P02,WH_Hyderabad,WT1000,287.72878,3.5,1.15,2025-10-13,1337.938827
P03,WH_Kolkata,BB1000,288.60256,2.0,1.1,2025-10-13,894.6679359999999
P03,WH_Kolkata,BB250,178.11218,2.0,1.1,2025-10-13,552.147758
P03,WH_Kolkata,BB500,253.84819,2.0,1.1,2025-10-13,786.929389
P03,WH_Kolkata,EN250,100.42456,2.0,1.1,2025-10-13,311.31613600000003
P03,WH_Kolkata,EN500,76.210913,2.0,1.1,2025-10-13,236.25383030000003
P03,WH_Kolkata,LM250,132.33737,2.0,1.1,2025-10-13,410.24584699999997
P03,WH_Kolkata,LM500,191.36627,2.0,1.1,2025-10-13,593.2354369999999
P03,WH_Kolkata,OR1000,220.25194,2.0,1.1,2025-10-13,682.781014
P03,WH_Kolkata,OR500,164.40331,2.0,1.1,2025-10-13,509.65026100000006
P03,WH_Kolkata,WT1000,533.11419,2.0,1.1,2025-10-13,1652.6539890000001
P03,WH_Hyderabad,BB1000,118.55,3.0,1.15,2025-10-13,491.9825
P03,WH_Hyderabad,BB250,69.316666,3.0,1.15,2025-10-13,287.6641639
P03,WH_Hyderabad,BB500,101.175,3.0,1.15,2025-10-13,419.87625
P03,WH_Hyderabad,EN250,41.383336,3.0,1.15,2025-10-13,171.74084440000001
P03,WH_Hyderabad,EN500,29.174997,3.0,1.15,2025-10-13,121.07623755000002
P03,WH_Hyderabad,LM250,52.374996,3.0,1.15,2025-10-13,217.35623340000004
P03,WH_Hyderabad,LM500,74.516664,3.0,1.15,2025-10-13,309.24415560000006
P03,WH_Hyderabad,OR1000,89.799998,3.0,1.15,2025-10-13,372.6699917
P03,WH_Hyderabad,OR500,63.349995,3.0,1.15,2025-10-13,262.90247925
P03,WH_Hyderabad,WT1000,208.26667,3.0,1.15,2025-10-13,864.3066805000001
P01,WH_Delhi,BB1000,344.37668,2.0,1.2,2025-10-20,1102.005376
P01,WH_Delhi,BB250,197.59947,2.0,1.2,2025-10-20,632.318304
P01,WH_Delhi,BB500,268.81394,2.0,1.2,2025-10-20,860.204608
P01,WH_Delhi,EN250,119.15366,2.0,1.2,2025-10-20,381.291712
P01,WH_Delhi,EN500,85.679461,2.0,1.2,2025-10-20,274.1742752
P01,WH_Delhi,LM250,137.69364,2.0,1.2,2025-10-20,440.619648
P01,WH_Delhi,LM500,209.66566,2.0,1.2,2025-10-20,670.930112
P01,WH_Delhi,OR1000,248.66352,2.0,1.2,2025-10-20,795.7232640000001
P01,WH_Delhi,OR500,184.95174,2.0,1.2,2025-10-20,591.8455680000001
