date,sku,product,pack_size,region,units_sold,price,promotion,is_holiday
2024-03-09,EN250,Energy Max,250ml,Central,416,48.0,0,0
2024-03-09,EN500,Energy Max,500ml,North,280,72.0,0,0
2024-03-09,EN500,Energy Max,500ml,South,325,72.0,0,0
2024-03-09,EN500,Energy Max,500ml,East,284,72.0,0,0
2024-03-09,EN500,Energy Max,500ml,West,304,72.0,0,0
2024-03-09,EN500,Energy Max,500ml,Central,251,72.0,0,0
2024-03-09,WT1000,Bharat Water,1L,North,897,20.0,0,0
2024-03-09,WT1000,Bharat Water,1L,South,936,20.0,0,0
2024-03-09,WT1000,Bharat Water,1L,East,1004,20.0,0,0
2024-03-09,WT1000,Bharat Water,1L,West,1072,20.0,0,0
2024-03-09,WT1000,Bharat Water,1L,Central,1083,20.0,0,0
2024-03-10,BB250,Bharat Cola,250ml,North,640,24.0,0,0
2024-03-10,BB250,Bharat Cola,250ml,South,794,24.0,0,0
2024-03-10,BB250,Bharat Cola,250ml,East,681,24.0,0,0
2024-03-10,BB250,Bharat Cola,250ml,West,720,24.0,0,0
2024-03-10,BB250,Bharat Cola,250ml,Central,578,24.0,0,0
2024-03-10,BB500,Bharat Cola,500ml,North,927,35.0,0,0
2024-03-10,BB500,Bharat Cola,500ml,South,1368,31.5,1,0
2024-03-10,BB500,Bharat Cola,500ml,East,1162,35.0,0,0
2024-03-10,BB500,Bharat Cola,500ml,West,1139,35.0,0,0
2024-03-10,BB500,Bharat Cola,500ml,Central,828,35.0,0,0
2024-03-10,BB1000,Bharat Cola,1L,North,614,55.0,0,0
2024-03-10,BB1000,Bharat Cola,1L,South,586,55.0,0,0
2024-03-10,BB1000,Bharat Cola,1L,East,523,55.0,0,0
2024-03-10,BB1000,Bharat Cola,1L,West,792,55.0,0,0
2024-03-10,BB1000,Bharat Cola,1L,Central,524,55.0,0,0
2024-03-10,LM250,Lemon Blast,250ml,North,480,22.0,0,0
2024-03-10,LM250,Lemon Blast,250ml,South,505,22.0,0,0
2024-03-10,LM250,Lemon Blast,250ml,East,493,22.0,0,0
2024-03-10,LM250,Lemon Blast,250ml,West,531,22.0,0,0
2024-03-10,LM250,Lemon Blast,250ml,Central,655,19.8,1,0
2024-03-10,LM500,Lemon Blast,500ml,North,797,32.0,0,0
2024-03-10,LM500,Lemon Blast,500ml,South,969,28.8,1,0
2024-03-10,LM500,Lemon Blast,500ml,East,836,32.0,0,0
2024-03-10,LM500,Lemon Blast,500ml,West,820,32.0,0,0
2024-03-10,LM500,Lemon Blast,500ml,Central,655,32.0,0,0
2024-03-10,OR500,Orange Rush,500ml,North,580,34.0,0,0
2024-03-10,OR500,Orange Rush,500ml,South,912,30.6,1,0
2024-03-10,OR500,Orange Rush,500ml,East,532,34.0,0,0
2024-03-10,OR500,Orange Rush,500ml,West,684,34.0,0,0
2024-03-10,OR500,Orange Rush,500ml,Central,527,34.0,0,0
2024-03-10,OR1000,Orange Rush,1L,North,457,52.0,0,0
2024-03-10,OR1000,Orange Rush,1L,South,428,52.0,0,0
2024-03-10,OR1000,Orange Rush,1L,East,418,52.0,0,0
2024-03-10,OR1000,Orange Rush,1L,West,574,52.0,0,0
2024-03-10,OR1000,Orange Rush,1L,Central,355,52.0,0,0
2024-03-10,EN250,Energy Max,250ml,North,445,48.0,0,0
2024-03-10,EN250,Energy Max,250ml,South,499,48.0,0,0
2024-03-10,EN250,Energy Max,250ml,East,389,48.0,0,0
2024-03-10,EN250,Energy Max,250ml,West,384,48.0,0,0
2024-03-10,EN250,Energy Max,250ml,Central,399,48.0,0,0
2024-03-10,EN500,Energy Max,500ml,North,332,72.0,0,0
2024-03-10,EN500,Energy Max,500ml,South,384,72.0,0,0
2024-03-10,EN500,Energy Max,500ml,East,285,72.0,0,0
2024-03-10,EN500,Energy Max,500ml,West,286,72.0,0,0
2024-03-10,EN500,Energy Max,500ml,Central,284,72.0,0,0
2024-03-10,WT1000,Bharat Water,1L,North,1106,18.0,1,0
2024-03-10,WT1000,Bharat Water,1L,South,1198,20.0,0,0
2024-03-10,WT1000,Bharat Water,1L,East,1068,20.0,0,0
2024-03-10,WT1000,Bharat Water,1L,West,1343,20.0,0,0
2024-03-10,WT1000,Bharat Water,1L,Central,894,20.0,0,0
2024-03-11,BB250,Bharat Cola,250ml,North,528,24.0,0,0
2024-03-11,BB250,Bharat Cola,250ml,South,646,24.0,0,0
2024-03-11,BB250,Bharat Cola,250ml,East,482,24.0,0,0
2024-03-11,BB250,Bharat Cola,250ml,West,807,21.6,1,0
2024-03-11,BB250,Bharat Cola,250ml,Central,490,24.0,0,0
2024-03-11,BB500,Bharat Cola,500ml,North,925,35.0,0,0
2024-03-11,BB500,Bharat Cola,500ml,South,1061,35.0,0,0
2024-03-11,BB500,Bharat Cola,500ml,East,842,35.0,0,0
2024-03-11,BB500,Bharat Cola,500ml,West,1050,35.0,0,0
2024-03-11,BB500,Bharat Cola,500ml,Central,955,31.5,1,0
2024-03-11,BB1000,Bharat Cola,1L,North,518,55.0,0,0
2024-03-11,BB1000,Bharat Cola,1L,South,485,55.0,0,0
2024-03-11,BB1000,Bharat Cola,1L,East,509,55.0,0,0
2024-03-11,BB1000,Bharat Cola,1L,West,641,55.0,0,0
2024-03-11,BB1000,Bharat Cola,1L,Central,454,55.0,0,0
2024-03-11,LM250,Lemon Blast,250ml,North,443,22.0,0,0
2024-03-11,LM250,Lemon Blast,250ml,South,403,22.0,0,0
2024-03-11,LM250,Lemon Blast,250ml,East,422,22.0,0,0
2024-03-11,LM250,Lemon Blast,250ml,West,573,22.0,0,0
2024-03-11,LM250,Lemon Blast,250ml,Central,420,22.0,0,0
2024-03-11,LM500,Lemon Blast,500ml,North,642,32.0,0,0
2024-03-11,LM500,Lemon Blast,500ml,South,634,32.0,0,0
2024-03-11,LM500,Lemon Blast,500ml,East,585,32.0,0,0
2024-03-11,LM500,Lemon Blast,500ml,West,694,32.0,0,0
2024-03-11,LM500,Lemon Blast,500ml,Central,525,32.0,0,0
2024-03-11,OR500,Orange Rush,500ml,North,559,34.0,0,0
2024-03-11,OR500,Orange Rush,500ml,South,713,30.6,1,0
2024-03-11,OR500,Orange Rush,500ml,East,562,34.0,0,0
2024-03-11,OR500,Orange Rush,500ml,West,621,34.0,0,0
2024-03-11,OR500,Orange Rush,500ml,Central,581,34.0,0,0
2024-03-11,OR1000,Orange Rush,1L,North,370,52.0,0,0
2024-03-11,OR1000,Orange Rush,1L,South,476,52.0,0,0
2024-03-11,OR1000,Orange Rush,1L,East,420,52.0,0,0
2024-03-11,OR1000,Orange Rush,1L,West,422,52.0,0,0
2024-03-11,OR1000,Orange Rush,1L,Central,344,52.0,0,0
2024-03-11,EN250,Energy Max,250ml,North,348,48.0,0,0
2024-03-11,EN250,Energy Max,250ml,South,375,48.0,0,0
2024-03-11,EN250,Energy Max,250ml,East,364,48.0,0,0
2024-03-11,EN250,Energy Max,250ml,West,446,48.0,0,0
2024-03-11,EN250,Energy Max,250ml,Central,304,48.0,0,0
2024-03-11,EN500,Energy Max,500ml,North,241,72.0,0,0
2024-03-11,EN500,Energy Max,500ml,South,283,72.0,0,0
2024-03-11,EN500,Energy Max,500ml,East,244,72.0,0,0
2024-03-11,EN500,Energy Max,500ml,West,254,72.0,0,0
2024-03-11,EN500,Energy Max,500ml,Central,247,72.0,0,0
2024-03-11,WT1000,Bharat Water,1L,North,761,20.0,0,0
2024-03-11,WT1000,Bharat Water,1L,South,1147,18.0,1,0
2024-03-11,WT1000,Bharat Water,1L,East,872,20.0,0,0
2024-03-11,WT1000,Bharat Water,1L,West,1104,20.0,0,0
2024-03-11,WT1000,Bharat Water,1L,Central,933,18.0,1,0
2024-03-12,BB250,Bharat Cola,250ml,North,572,24.0,0,0
2024-03-12,BB250,Bharat Cola,250ml,South,612,24.0,0,0
2024-03-12,BB250,Bharat Cola,250ml,East,418,24.0,0,0
2024-03-12,BB250,Bharat Cola,250ml,West,803,21.6,1,0
2024-03-12,BB250,Bharat Cola,250ml,Central,471,24.0,0,0
2024-03-12,BB500,Bharat Cola,500ml,North,836,35.0,0,0
2024-03-12,BB500,Bharat Cola,500ml,South,819,35.0,0,0
2024-03-12,BB500,Bharat Cola,500ml,East,761,35.0,0,0
2024-03-12,BB500,Bharat Cola,500ml,West,950,35.0,0,0
2024-03-12,BB500,Bharat Cola,500ml,Central,758,35.0,0,0
2024-03-12,BB1000,Bharat Cola,1L,North,503,55.0,0,0
2024-03-12,BB1000,Bharat Cola,1L,South,633,55.0,0,0
2024-03-12,BB1000,Bharat Cola,1L,East,502,55.0,0,0
2024-03-12,BB1000,Bharat Cola,1L,West,626,55.0,0,0
2024-03-12,BB1000,Bharat Cola,1L,Central,459,55.0,0,0
2024-03-12,LM250,Lemon Blast,250ml,North,317,22.0,0,0
2024-03-12,LM250,Lemon Blast,250ml,South,437,22.0,0,0
2024-03-12,LM250,Lemon Blast,250ml,East,372,22.0,0,0
2024-03-12,LM250,Lemon Blast,250ml,West,506,22.0,0,0
2024-03-12,LM250,Lemon Blast,250ml,Central,462,22.0,0,0
2024-03-12,LM500,Lemon Blast,500ml,North,657,32.0,0,0
2024-03-12,LM500,Lemon Blast,500ml,South,771,32.0,0,0
2024-03-12,LM500,Lemon Blast,500ml,East,558,32.0,0,0
2024-03-12,LM500,Lemon Blast,500ml,West,745,32.0,0,0
2024-03-12,LM500,Lemon Blast,500ml,Central,648,32.0,0,0
2024-03-12,OR500,Orange Rush,500ml,North,590,34.0,0,0
2024-03-12,OR500,Orange Rush,500ml,South,561,34.0,0,0
2024-03-12,OR500,Orange Rush,500ml,East,508,34.0,0,0
2024-03-12,OR500,Orange Rush,500ml,West,683,34.0,0,0
2024-03-12,OR500,Orange Rush,500ml,Central,455,34.0,0,0
2024-03-12,OR1000,Orange Rush,1L,North,380,52.0,0,0
2024-03-12,OR1000,Orange Rush,1L,South,348,52.0,0,0
2024-03-12,OR1000,Orange Rush,1L,East,495,46.8,1,0
2024-03-12,OR1000,Orange Rush,1L,West,477,52.0,0,0
2024-03-12,OR1000,Orange Rush,1L,Central,289,52.0,0,0
2024-03-12,EN250,Energy Max,250ml,North,354,48.0,0,0
2024-03-12,EN250,Energy Max,250ml,South,439,48.0,0,0
2024-03-12,EN250,Energy Max,250ml,East,306,48.0,0,0
2024-03-12,EN250,Energy Max,250ml,West,427,48.0,0,0
2024-03-12,EN250,Energy Max,250ml,Central,311,48.0,0,0
2024-03-12,EN500,Energy Max,500ml,North,284,72.0,0,0
2024-03-12,EN500,Energy Max,500ml,South,231,72.0,0,0
2024-03-12,EN500,Energy Max,500ml,East,201,72.0,0,0
2024-03-12,EN500,Energy Max,500ml,West,346,64.8,1,0
2024-03-12,EN500,Energy Max,500ml,Central,233,72.0,0,0
2024-03-12,WT1000,Bharat Water,1L,North,906,20.0,0,0
2024-03-12,WT1000,Bharat Water,1L,South,833,20.0,0,0
2024-03-12,WT1000,Bharat Water,1L,East,893,20.0,0,0
2024-03-12,WT1000,Bharat Water,1L,West,1103,20.0,0,0
2024-03-12,WT1000,Bharat Water,1L,Central,1020,18.0,1,0
2024-03-13,BB250,Bharat Cola,250ml,North,642,24.0,0,0
2024-03-13,BB250,Bharat Cola,250ml,South,670,24.0,0,0
2024-03-13,BB250,Bharat Cola,250ml,East,527,24.0,0,0
2024-03-13,BB250,Bharat Cola,250ml,West,760,24.0,0,0
2024-03-13,BB250,Bharat Cola,250ml,Central,605,24.0,0,0
2024-03-13,BB500,Bharat Cola,500ml,North,864,35.0,0,0
2024-03-13,BB500,Bharat Cola,500ml,South,842,35.0,0,0
2024-03-13,BB500,Bharat Cola,500ml,East,877,35.0,0,0
2024-03-13,BB500,Bharat Cola,500ml,West,843,35.0,0,0
2024-03-13,BB500,Bharat Cola,500ml,Central,694,35.0,0,0
2024-03-13,BB1000,Bharat Cola,1L,North,561,55.0,0,0
2024-03-13,BB1000,Bharat Cola,1L,South,515,55.0,0,0
2024-03-13,BB1000,Bharat Cola,1L,East,553,55.0,0,0
2024-03-13,BB1000,Bharat Cola,1L,West,541,55.0,0,0
2024-03-13,BB1000,Bharat Cola,1L,Central,451,55.0,0,0
2024-03-13,LM250,Lemon Blast,250ml,North,434,22.0,0,0
2024-03-13,LM250,Lemon Blast,250ml,South,527,22.0,0,0
2024-03-13,LM250,Lemon Blast,250ml,East,454,22.0,0,0
2024-03-13,LM250,Lemon Blast,250ml,West,497,22.0,0,0
2024-03-13,LM250,Lemon Blast,250ml,Central,425,22.0,0,0
2024-03-13,LM500,Lemon Blast,500ml,North,656,32.0,0,0
2024-03-13,LM500,Lemon Blast,500ml,South,758,32.0,0,0
2024-03-13,LM500,Lemon Blast,500ml,East,646,32.0,0,0
2024-03-13,LM500,Lemon Blast,500ml,West,676,32.0,0,0
2024-03-13,LM500,Lemon Blast,500ml,Central,655,32.0,0,0
2024-03-13,OR500,Orange Rush,500ml,North,449,34.0,0,0
2024-03-13,OR500,Orange Rush,500ml,South,578,34.0,0,0
2024-03-13,OR500,Orange Rush,500ml,East,539,34.0,0,0
2024-03-13,OR500,Orange Rush,500ml,West,619,34.0,0,0
2024-03-13,OR500,Orange Rush,500ml,Central,480,34.0,0,0
2024-03-13,OR1000,Orange Rush,1L,North,468,46.8,1,0
2024-03-13,OR1000,Orange Rush,1L,South,407,52.0,0,0
2024-03-13,OR1000,Orange Rush,1L,East,410,52.0,0,0
2024-03-13,OR1000,Orange Rush,1L,West,439,52.0,0,0
2024-03-13,OR1000,Orange Rush,1L,Central,343,52.0,0,0
2024-03-13,EN250,Energy Max,250ml,North,336,48.0,0,0
2024-03-13,EN250,Energy Max,250ml,South,420,48.0,0,0
2024-03-13,EN250,Energy Max,250ml,East,298,48.0,0,0
2024-03-13,EN250,Energy Max,250ml,West,490,48.0,0,0
2024-03-13,EN250,Energy Max,250ml,Central,296,48.0,0,0
2024-03-13,EN500,Energy Max,500ml,North,254,72.0,0,0
2024-03-13,EN500,Energy Max,500ml,South,294,72.0,0,0
2024-03-13,EN500,Energy Max,500ml,East,268,72.0,0,0
2024-03-13,EN500,Energy Max,500ml,West,286,72.0,0,0
2024-03-13,EN500,Energy Max,500ml,Central,220,72.0,0,0
2024-03-13,WT1000,Bharat Water,1L,North,911,20.0,0,0
2024-03-13,WT1000,Bharat Water,1L,South,927,20.0,0,0
2024-03-13,WT1000,Bharat Water,1L,East,836,20.0,0,0
2024-03-13,WT1000,Bharat Water,1L,West,1186,20.0,0,0
2024-03-13,WT1000,Bharat Water,1L,Central,740,20.0,0,0
2024-03-14,BB250,Bharat Cola,250ml,North,463,24.0,0,0
2024-03-14,BB250,Bharat Cola,250ml,South,739,21.6,1,0
2024-03-14,BB250,Bharat Cola,250ml,East,599,21.6,1,0
2024-03-14,BB250,Bharat Cola,250ml,West,703,24.0,0,0
2024-03-14,BB250,Bharat Cola,250ml,Central,494,24.0,0,0
2024-03-14,BB500,Bharat Cola,500ml,North,1158,31.5,1,0
2024-03-14,BB500,Bharat Cola,500ml,South,898,35.0,0,0
2024-03-14,BB500,Bharat Cola,500ml,East,693,35.0,0,0
2024-03-14,BB500,Bharat Cola,500ml,West,1052,35.0,0,0
2024-03-14,BB500,Bharat Cola,500ml,Central,691,35.0,0,0
2024-03-14,BB1000,Bharat Cola,1L,North,411,55.0,0,0
2024-03-14,BB1000,Bharat Cola,1L,South,585,55.0,0,0
2024-03-14,BB1000,Bharat Cola,1L,East,456,55.0,0,0
2024-03-14,BB1000,Bharat Cola,1L,West,616,55.0,0,0
2024-03-14,BB1000,Bharat Cola,1L,Central,384,55.0,0,0
2024-03-14,LM250,Lemon Blast,250ml,North,485,22.0,0,0
2024-03-14,LM250,Lemon Blast,250ml,South,506,22.0,0,0
2024-03-14,LM250,Lemon Blast,250ml,East,400,22.0,0,0
2024-03-14,LM250,Lemon Blast,250ml,West,568,22.0,0,0
2024-03-14,LM250,Lemon Blast,250ml,Central,368,22.0,0,0
2024-03-14,LM500,Lemon Blast,500ml,North,837,28.8,1,0
2024-03-14,LM500,Lemon Blast,500ml,South,751,32.0,0,0
2024-03-14,LM500,Lemon Blast,500ml,East,613,32.0,0,0
2024-03-14,LM500,Lemon Blast,500ml,West,795,32.0,0,0
2024-03-14,LM500,Lemon Blast,500ml,Central,740,28.8,1,0
2024-03-14,OR500,Orange Rush,500ml,North,560,34.0,0,0
2024-03-14,OR500,Orange Rush,500ml,South,639,34.0,0,0
2024-03-14,OR500,Orange Rush,500ml,East,522,34.0,0,0
2024-03-14,OR500,Orange Rush,500ml,West,676,34.0,0,0
2024-03-14,OR500,Orange Rush,500ml,Central,548,34.0,0,0
2024-03-14,OR1000,Orange Rush,1L,North,403,52.0,0,0
2024-03-14,OR1000,Orange Rush,1L,South,457,52.0,0,0
2024-03-14,OR1000,Orange Rush,1L,East,368,52.0,0,0
2024-03-14,OR1000,Orange Rush,1L,West,501,52.0,0,0
2024-03-14,OR1000,Orange Rush,1L,Central,358,52.0,0,0
2024-03-14,EN250,Energy Max,250ml,North,385,48.0,0,0
2024-03-14,EN250,Energy Max,250ml,South,347,48.0,0,0
2024-03-14,EN250,Energy Max,250ml,East,363,48.0,0,0
2024-03-14,EN250,Energy Max,250ml,West,419,48.0,0,0
2024-03-14,EN250,Energy Max,250ml,Central,342,48.0,0,0
2024-03-14,EN500,Energy Max,500ml,North,274,72.0,0,0
2024-03-14,EN500,Energy Max,500ml,South,304,72.0,0,0
2024-03-14,EN500,Energy Max,500ml,East,259,72.0,0,0
2024-03-14,EN500,Energy Max,500ml,West,290,72.0,0,0
2024-03-14,EN500,Energy Max,500ml,Central,270,72.0,0,0
2024-03-14,WT1000,Bharat Water,1L,North,998,20.0,0,0
2024-03-14,WT1000,Bharat Water,1L,South,981,20.0,0,0
2024-03-14,WT1000,Bharat Water,1L,East,843,20.0,0,0
2024-03-14,WT1000,Bharat Water,1L,West,761,20.0,0,0
2024-03-14,WT1000,Bharat Water,1L,Central,729,20.0,0,0
2024-03-15,BB250,Bharat Cola,250ml,North,538,24.0,0,0
2024-03-15,BB250,Bharat Cola,250ml,South,629,24.0,0,0
2024-03-15,BB250,Bharat Cola,250ml,East,619,24.0,0,0
2024-03-15,BB250,Bharat Cola,250ml,West,651,24.0,0,0
2024-03-15,BB250,Bharat Cola,250ml,Central,468,24.0,0,0
2024-03-15,BB500,Bharat Cola,500ml,North,881,35.0,0,0
2024-03-15,BB500,Bharat Cola,500ml,South,976,35.0,0,0
2024-03-15,BB500,Bharat Cola,500ml,East,778,35.0,0,0
2024-03-15,BB500,Bharat Cola,500ml,West,1068,35.0,0,0
2024-03-15,BB500,Bharat Cola,500ml,Central,842,35.0,0,0
2024-03-15,BB1000,Bharat Cola,1L,North,431,55.0,0,0
2024-03-15,BB1000,Bharat Cola,1L,South,601,55.0,0,0
2024-03-15,BB1000,Bharat Cola,1L,East,388,55.0,0,0
2024-03-15,BB1000,Bharat Cola,1L,West,586,55.0,0,0
2024-03-15,BB1000,Bharat Cola,1L,Central,565,55.0,0,0
2024-03-15,LM250,Lemon Blast,250ml,North,595,19.8,1,0
2024-03-15,LM250,Lemon Blast,250ml,South,466,22.0,0,0
2024-03-15,LM250,Lemon Blast,250ml,East,457,22.0,0,0
2024-03-15,LM250,Lemon Blast,250ml,West,483,22.0,0,0
2024-03-15,LM250,Lemon Blast,250ml,Central,418,22.0,0,0
2024-03-15,LM500,Lemon Blast,500ml,North,589,32.0,0,0
2024-03-15,LM500,Lemon Blast,500ml,South,683,32.0,0,0
2024-03-15,LM500,Lemon Blast,500ml,East,678,32.0,0,0
2024-03-15,LM500,Lemon Blast,500ml,West,1077,28.8,1,0
2024-03-15,LM500,Lemon Blast,500ml,Central,596,32.0,0,0
2024-03-15,OR500,Orange Rush,500ml,North,583,34.0,0,0
2024-03-15,OR500,Orange Rush,500ml,South,566,34.0,0,0
2024-03-15,OR500,Orange Rush,500ml,East,464,34.0,0,0
2024-03-15,OR500,Orange Rush,500ml,West,634,34.0,0,0
2024-03-15,OR500,Orange Rush,500ml,Central,493,34.0,0,0
2024-03-15,OR1000,Orange Rush,1L,North,474,52.0,0,0
2024-03-15,OR1000,Orange Rush,1L,South,419,52.0,0,0
2024-03-15,OR1000,Orange Rush,1L,East,360,52.0,0,0
2024-03-15,OR1000,Orange Rush,1L,West,469,52.0,0,0
2024-03-15,OR1000,Orange Rush,1L,Central,330,52.0,0,0
2024-03-15,EN250,Energy Max,250ml,North,334,48.0,0,0
2024-03-15,EN250,Energy Max,250ml,South,413,48.0,0,0
2024-03-15,EN250,Energy Max,250ml,East,295,48.0,0,0
2024-03-15,EN250,Energy Max,250ml,West,435,48.0,0,0
2024-03-15,EN250,Energy Max,250ml,Central,311,48.0,0,0
2024-03-15,EN500,Energy Max,500ml,North,276,72.0,0,0
2024-03-15,EN500,Energy Max,500ml,South,320,72.0,0,0
2024-03-15,EN500,Energy Max,500ml,East,227,72.0,0,0
2024-03-15,EN500,Energy Max,500ml,West,290,72.0,0,0
2024-03-15,EN500,Energy Max,500ml,Central,255,72.0,0,0
2024-03-15,WT1000,Bharat Water,1L,North,928,20.0,0,0
2024-03-15,WT1000,Bharat Water,1L,South,1156,20.0,0,0
2024-03-15,WT1000,Bharat Water,1L,East,1106,18.0,1,0
2024-03-15,WT1000,Bharat Water,1L,West,1166,20.0,0,0
2024-03-15,WT1000,Bharat Water,1L,Central,721,20.0,0,0
2024-03-16,BB250,Bharat Cola,250ml,North,616,24.0,0,0
2024-03-16,BB250,Bharat Cola,250ml,South,843,24.0,0,0
2024-03-16,BB250,Bharat Cola,250ml,East,584,24.0,0,0
2024-03-16,BB250,Bharat Cola,250ml,West,883,24.0,0,0
2024-03-16,BB250,Bharat Cola,250ml,Central,561,24.0,0,0
2024-03-16,BB500,Bharat Cola,500ml,North,838,35.0,0,0
2024-03-16,BB500,Bharat Cola,500ml,South,1043,35.0,0,0
2024-03-16,BB500,Bharat Cola,500ml,East,813,35.0,0,0
2024-03-16,BB500,Bharat Cola,500ml,West,1177,35.0,0,0
2024-03-16,BB500,Bharat Cola,500ml,Central,687,35.0,0,0
2024-03-16,BB1000,Bharat Cola,1L,North,708,55.0,0,0
2024-03-16,BB1000,Bharat Cola,1L,South,660,55.0,0,0
2024-03-16,BB1000,Bharat Cola,1L,East,602,55.0,0,0
2024-03-16,BB1000,Bharat Cola,1L,West,737,55.0,0,0
2024-03-16,BB1000,Bharat Cola,1L,Central,545,55.0,0,0
2024-03-16,LM250,Lemon Blast,250ml,North,543,22.0,0,0
2024-03-16,LM250,Lemon Blast,250ml,South,554,22.0,0,0
2024-03-16,LM250,Lemon Blast,250ml,East,533,22.0,0,0
2024-03-16,LM250,Lemon Blast,250ml,West,472,22.0,0,0
2024-03-16,LM250,Lemon Blast,250ml,Central,546,22.0,0,0
2024-03-16,LM500,Lemon Blast,500ml,North,717,32.0,0,0
2024-03-16,LM500,Lemon Blast,500ml,South,892,32.0,0,0
2024-03-16,LM500,Lemon Blast,500ml,East,783,32.0,0,0
2024-03-16,LM500,Lemon Blast,500ml,West,820,32.0,0,0
2024-03-16,LM500,Lemon Blast,500ml,Central,668,32.0,0,0
2024-03-16,OR500,Orange Rush,500ml,North,621,34.0,0,0
2024-03-16,OR500,Orange Rush,500ml,South,844,30.6,1,0
2024-03-16,OR500,Orange Rush,500ml,East,554,34.0,0,0
2024-03-16,OR500,Orange Rush,500ml,West,720,34.0,0,0
2024-03-16,OR500,Orange Rush,500ml,Central,550,34.0,0,0
2024-03-16,OR1000,Orange Rush,1L,North,504,52.0,0,0
2024-03-16,OR1000,Orange Rush,1L,South,504,52.0,0,0
2024-03-16,OR1000,Orange Rush,1L,East,399,52.0,0,0
2024-03-16,OR1000,Orange Rush,1L,West,584,52.0,0,0
2024-03-16,OR1000,Orange Rush,1L,Central,448,52.0,0,0
2024-03-16,EN250,Energy Max,250ml,North,408,48.0,0,0
2024-03-16,EN250,Energy Max,250ml,South,467,48.0,0,0
2024-03-16,EN250,Energy Max,250ml,East,448,48.0,0,0
2024-03-16,EN250,Energy Max,250ml,West,520,48.0,0,0
2024-03-16,EN250,Energy Max,250ml,Central,319,48.0,0,0
2024-03-16,EN500,Energy Max,500ml,North,271,72.0,0,0
2024-03-16,EN500,Energy Max,500ml,South,311,72.0,0,0
2024-03-16,EN500,Energy Max,500ml,East,272,72.0,0,0
2024-03-16,EN500,Energy Max,500ml,West,341,72.0,0,0
2024-03-16,EN500,Energy Max,500ml,Central,278,72.0,0,0
2024-03-16,WT1000,Bharat Water,1L,North,1036,20.0,0,0
2024-03-16,WT1000,Bharat Water,1L,South,1272,20.0,0,0
2024-03-16,WT1000,Bharat Water,1L,East,1183,20.0,0,0
2024-03-16,WT1000,Bharat Water,1L,West,1153,20.0,0,0
2024-03-16,WT1000,Bharat Water,1L,Central,1041,20.0,0,0
2024-03-17,BB250,Bharat Cola,250ml,North,687,24.0,0,0
2024-03-17,BB250,Bharat Cola,250ml,South,752,24.0,0,0
2024-03-17,BB250,Bharat Cola,250ml,East,684,24.0,0,0
2024-03-17,BB250,Bharat Cola,250ml,West,815,24.0,0,0
2024-03-17,BB250,Bharat Cola,250ml,Central,750,21.6,1,0
2024-03-17,BB500,Bharat Cola,500ml,North,902,35.0,0,0
2024-03-17,BB500,Bharat Cola,500ml,South,1205,35.0,0,0
2024-03-17,BB500,Bharat Cola,500ml,East,932,35.0,0,0
2024-03-17,BB500,Bharat Cola,500ml,West,1129,35.0,0,0
2024-03-17,BB500,Bharat Cola,500ml,Central,1353,31.5,1,0
2024-03-17,BB1000,Bharat Cola,1L,North,662,55.0,0,0
2024-03-17,BB1000,Bharat Cola,1L,South,646,55.0,0,0
2024-03-17,BB1000,Bharat Cola,1L,East,569,55.0,0,0
2024-03-17,BB1000,Bharat Cola,1L,West,632,55.0,0,0
2024-03-17,BB1000,Bharat Cola,1L,Central,478,55.0,0,0
2024-03-17,LM250,Lemon Blast,250ml,North,514,22.0,0,0
2024-03-17,LM250,Lemon Blast,250ml,South,602,22.0,0,0
2024-03-17,LM250,Lemon Blast,250ml,East,460,22.0,0,0
2024-03-17,LM250,Lemon Blast,250ml,West,650,22.0,0,0
2024-03-17,LM250,Lemon Blast,250ml,Central,425,22.0,0,0
2024-03-17,LM500,Lemon Blast,500ml,North,735,32.0,0,0
2024-03-17,LM500,Lemon Blast,500ml,South,881,32.0,0,0
2024-03-17,LM500,Lemon Blast,500ml,East,846,32.0,0,0
2024-03-17,LM500,Lemon Blast,500ml,West,983,32.0,0,0
2024-03-17,LM500,Lemon Blast,500ml,Central,751,32.0,0,0
2024-03-17,OR500,Orange Rush,500ml,North,636,34.0,0,0
2024-03-17,OR500,Orange Rush,500ml,South,751,34.0,0,0
2024-03-17,OR500,Orange Rush,500ml,East,582,34.0,0,0
2024-03-17,OR500,Orange Rush,500ml,West,768,34.0,0,0
2024-03-17,OR500,Orange Rush,500ml,Central,497,34.0,0,0
2024-03-17,OR1000,Orange Rush,1L,North,464,52.0,0,0
2024-03-17,OR1000,Orange Rush,1L,South,434,52.0,0,0
2024-03-17,OR1000,Orange Rush,1L,East,473,52.0,0,0
2024-03-17,OR1000,Orange Rush,1L,West,558,52.0,0,0
2024-03-17,OR1000,Orange Rush,1L,Central,466,52.0,0,0
2024-03-17,EN250,Energy Max,250ml,North,373,48.0,0,0
2024-03-17,EN250,Energy Max,250ml,South,569,48.0,0,0
2024-03-17,EN250,Energy Max,250ml,East,398,48.0,0,0
2024-03-17,EN250,Energy Max,250ml,West,539,48.0,0,0
2024-03-17,EN250,Energy Max,250ml,Central,417,48.0,0,0
2024-03-17,EN500,Energy Max,500ml,North,274,72.0,0,0
2024-03-17,EN500,Energy Max,500ml,South,343,72.0,0,0
2024-03-17,EN500,Energy Max,500ml,East,281,72.0,0,0
